PLAYER_NAME,MIN,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,DEF_LOOSE_BALLS_RECOVERED,DEF_BOXOUTS,CONTESTED_SHOTS_2PT_per_36,CONTESTED_SHOTS_3PT_per_36,DEFLECTIONS_per_36,CHARGES_DRAWN_per_36,DEF_LOOSE_BALLS_RECOVERED_per_36,DEF_BOXOUTS_per_36,CONTESTED_SHOTS_2PT_per_36_percentile_rk,CONTESTED_SHOTS_3PT_per_36_percentile_rk,DEFLECTIONS_per_36_percentile_rk,CHARGES_DRAWN_per_36_percentile_rk,DEF_LOOSE_BALLS_RECOVERED_per_36_percentile_rk,DEF_BOXOUTS_per_36_percentile_rk,mean
Jerami Grant,1695.0,101,77,77,2,13,26,2.145132743362832,1.6353982300884955,1.6353982300884955,0.04247787610619469,0.2761061946902655,0.552212389380531,0.21606648199445982,0.13573407202216067,0.13019390581717452,0.6537396121883656,0.44182825484764543,0.5789473684210527,0.3594182825484764
Jeremiah Fears,2112.0,127,140,209,1,19,16,2.1647727272727275,2.3863636363636362,3.5625,0.017045454545454544,0.3238636363636364,0.2727272727272727,0.22160664819944598,0.5290858725761773,0.853185595567867,0.4598337950138504,0.5734072022160664,0.21191135734072022,0.47483841181902126
Jeremy Sochan,447.0,65,26,40,0,8,7,5.23489932885906,2.0939597315436242,3.2214765100671143,0.0,0.6442953020134228,0.563758389261745,0.778393351800554,0.37950138504155123,0.7673130193905817,0.21606648199445982,0.9833795013850416,0.590027700831025,0.6191135734072023
Jericho Sims,1303.0,165,84,40,0,11,45,4.5587106676899465,2.3207981580966996,1.1051419800460476,0.0,0.30391404451266313,1.2432847275518035,0.7091412742382271,0.4930747922437673,0.0110803324099723,0.21606648199445982,0.5207756232686981,0.8365650969529086,0.4644506001846722
Jett Howard,668.0,70,32,30,0,6,7,3.772455089820359,1.7245508982035929,1.6167664670658684,0.0,0.32335329341317365,0.3772455089820359,0.6177285318559557,0.16066481994459833,0.12465373961218837,0.21606648199445982,0.5706371191135734,0.3739612188365651,0.3439519852262234
Jevon Carter,830.0,39,63,83,0,7,10,1.691566265060241,2.7325301204819277,3.6,0.0,0.3036144578313253,0.43373493975903615,0.11080332409972299,0.6952908587257618,0.8559556786703602,0.21606648199445982,0.518005540166205,0.4515235457063712,0.4746075715604801
Jock Landale,1506.0,284,67,69,1,8,83,6.788844621513944,1.601593625498008,1.649402390438247,0.02390438247011952,0.19123505976095617,1.9840637450199203,0.8393351800554016,0.11634349030470914,0.1329639889196676,0.518005540166205,0.14127423822714683,0.96398891966759,0.4519852262234534
John Collins,1871.0,196,184,114,1,15,23,3.771245323356494,3.5403527525387495,2.193479422768573,0.019241047568145375,0.28861571352218063,0.4425440940673437,0.6149584487534626,0.9168975069252078,0.3545706371191136,0.4792243767313019,0.4709141274238227,0.45706371191135736,0.548938134810711
John Konchar,1097.0,92,76,146,1,18,12,3.019143117593437,2.4940747493163173,4.7912488605287145,0.032816773017319965,0.5907019143117593,0.39380127620783956,0.46537396121883656,0.5789473684210527,0.9695290858725761,0.5983379501385041,0.9695290858725761,0.3961218836565097,0.6629732225300092
Jonas Valančiūnas,864.0,212,48,17,0,6,48,8.833333333333334,2.0,0.7083333333333334,0.0,0.25,2.0,0.9418282548476454,0.33518005540166207,0.002770083102493075,0.21606648199445982,0.3296398891966759,0.9667590027700831,0.46537396121883656
Jonathan Isaac,516.0,98,36,62,0,3,11,6.837209302325581,2.511627906976744,4.325581395348838,0.0,0.20930232558139533,0.7674418604651163,0.8448753462603878,0.5817174515235457,0.9279778393351801,0.21606648199445982,0.18975069252077562,0.7063711911357341,0.5777931671283473
Jordan Clarkson,1265.0,79,63,75,0,6,27,2.2482213438735177,1.792885375494071,2.1343873517786562,0.0,0.1707509881422925,0.7683794466403162,0.2520775623268698,0.2077562326869806,0.3296398891966759,0.21606648199445982,0.10526315789473684,0.7091412742382271,0.3033240997229916
Jordan Goodwin,1572.0,85,69,260,1,19,23,1.946564885496183,1.580152671755725,5.954198473282443,0.02290076335877863,0.4351145038167939,0.5267175572519084,0.1634349030470914,0.10803324099722991,0.9916897506925207,0.5124653739612188,0.8448753462603878,0.5484764542936288,0.5281625115420129
Jordan Hawkins,646.0,57,37,22,1,6,4,3.1764705882352944,2.061919504643963,1.2260061919504643,0.05572755417956657,0.33436532507739936,0.22291021671826627,0.5096952908587258,0.3573407202216066,0.04155124653739612,0.7174515235457064,0.6218836565096952,0.11357340720221606,0.3935826408125577
Jordan McLaughlin,257.0,19,12,40,0,1,2,2.6614785992217898,1.6809338521400778,5.603112840466926,0.0,0.14007782101167315,0.2801556420233463,0.40166204986149584,0.14681440443213298,0.9861495844875346,0.21606648199445982,0.04986149584487535,0.22437673130193905,0.33748845798707294
Jordan Miller,1319.0,93,118,82,1,9,8,2.5382865807429873,3.2206216830932526,2.23805913570887,0.027293404094010612,0.24564063684609555,0.2183472327520849,0.3545706371191136,0.8421052631578947,0.37950138504155123,0.5484764542936288,0.31301939058171746,0.10803324099722991,0.4242843951985226
Jordan Walsh,1198.0,110,84,117,0,8,19,3.3055091819699496,2.5242070116861433,3.5158597662771287,0.0,0.24040066777963273,0.5709515859766277,0.5318559556786704,0.5872576177285319,0.8448753462603878,0.21606648199445982,0.29778393351800553,0.6011080332409973,0.5131578947368421
Jose Alvarado,1346.0,28,52,151,1,16,12,0.7488855869242199,1.3907875185735512,4.038632986627043,0.02674591381872214,0.4279346210995542,0.32095096582466565,0.0110803324099723,0.05817174515235457,0.8947368421052632,0.5429362880886427,0.8365650969529086,0.27977839335180055,0.4372114496768236
Josh Giddey,1731.0,107,161,102,2,15,17,2.2253032928942806,3.348353552859619,2.121317157712305,0.04159445407279029,0.3119584055459272,0.35355285961871746,0.24653739612188366,0.8753462603878116,0.3185595567867036,0.6481994459833795,0.5457063711911357,0.33240997229916897,0.49445983379501385
Josh Green,874.0,59,48,69,1,8,12,2.4302059496567505,1.9771167048054918,2.8421052631578947,0.041189931350114416,0.3295194508009153,0.49427917620137296,0.3157894736842105,0.3185595567867036,0.667590027700831,0.6426592797783933,0.590027700831025,0.5096952908587258,0.5073868882733149
Josh Hart,1994.0,151,199,193,4,30,24,2.72617853560682,3.592778335005015,3.4844533600802405,0.07221664994984955,0.5416248746238715,0.43329989969909727,0.42105263157894735,0.9335180055401662,0.8393351800554016,0.7922437673130194,0.9445983379501385,0.4487534626038781,0.7299168975069251
Josh Minott,831.0,92,67,109,0,9,11,3.9855595667870034,2.9025270758122743,4.722021660649819,0.0,0.3898916967509025,0.47653429602888087,0.6509695290858726,0.739612188365651,0.961218836565097,0.21606648199445982,0.7700831024930748,0.48753462603878117,0.6375807940904893
Josh Okogie,1334.0,88,64,129,2,21,7,2.3748125937031483,1.7271364317841078,3.4812593703148424,0.05397301349325337,0.5667166416791604,0.1889055472263868,0.29916897506925205,0.1634349030470914,0.8337950138504155,0.7008310249307479,0.9556786703601108,0.06371191135734072,0.502770083102493
Jrue Holiday,1538.0,52,78,113,0,13,13,1.2171651495448634,1.8257477243172953,2.644993498049415,0.0,0.30429128738621586,0.30429128738621586,0.036011080332409975,0.22160664819944598,0.5872576177285319,0.21606648199445982,0.5235457063711911,0.26038781163434904,0.3074792243767313
Julian Champagnie,2266.0,202,122,125,0,30,37,3.2091791703442185,1.9382171226831422,1.9858781994704324,0.0,0.4766107678729038,0.587819947043248,0.518005540166205,0.2880886426592798,0.26869806094182824,0.21606648199445982,0.8919667590027701,0.6149584487534626,0.4662973222530009
Julian Phillips,390.0,32,29,36,2,2,9,2.953846153846154,2.6769230769230767,3.3230769230769233,0.18461538461538463,0.18461538461538463,0.8307692307692308,0.4515235457063712,0.6703601108033241,0.7922437673130194,0.9362880886426593,0.12188365650969529,0.7368421052631579,0.618190212373038
Julian Strawther,787.0,48,36,54,1,7,3,2.1956797966963153,1.6467598475222363,2.4701397712833546,0.0457433290978399,0.32020330368487926,0.1372299872935197,0.2299168975069252,0.13850415512465375,0.5263157894736842,0.6759002770083102,0.5623268698060941,0.024930747922437674,0.3596491228070175
Julius Randle,2610.0,222,148,166,0,22,55,3.0620689655172413,2.0413793103448277,2.2896551724137932,0.0,0.30344827586206896,0.7586206896551725,0.47645429362880887,0.3518005540166205,0.4293628808864266,0.21606648199445982,0.5138504155124654,0.6980609418282548,0.4475992613111726
Justin Champagnie,1371.0,139,93,129,0,11,15,3.649890590809628,2.4420131291028446,3.387308533916849,0.0,0.2888402625820569,0.3938730853391685,0.5872576177285319,0.556786703601108,0.8060941828254847,0.21606648199445982,0.47368421052631576,0.3988919667590028,0.5064635272391506
Justin Edwards,943.0,41,46,101,1,10,9,1.5652173913043477,1.7560975609756098,3.855779427359491,0.03817603393425239,0.3817603393425239,0.3435843054082715,0.08033240997229917,0.18282548476454294,0.8836565096952909,0.6204986149584487,0.7423822714681441,0.31301939058171746,0.47045244690674054
Jusuf Nurkić,1083.0,175,100,112,0,6,87,5.8171745152354575,3.32409972299169,3.7229916897506925,0.0,0.1994459833795014,2.89196675900277,0.7977839335180056,0.8642659279778393,0.8670360110803325,0.21606648199445982,0.16897506925207756,0.997229916897507,0.6518928901200369
Karl-Anthony Towns,2322.0,310,139,154,2,23,113,4.8062015503875966,2.1550387596899223,2.387596899224806,0.031007751937984496,0.35658914728682173,1.751937984496124,0.7479224376731302,0.4099722991689751,0.4709141274238227,0.5706371191135734,0.6759002770083102,0.9390581717451524,0.6357340720221606
Karlo Matković,912.0,202,90,63,2,8,36,7.973684210526316,3.5526315789473686,2.486842105263158,0.07894736842105263,0.3157894736842105,1.4210526315789473,0.9141274238227147,0.9224376731301939,0.5373961218836565,0.8088642659279779,0.554016620498615,0.889196675900277,0.7710064635272392
Kasparas Jakučionis,934.0,82,79,89,3,16,9,3.1605995717344753,3.044967880085653,3.430406852248394,0.11563169164882227,0.6167023554603854,0.3468950749464668,0.4986149584487535,0.7950138504155124,0.817174515235457,0.8670360110803325,0.9750692520775623,0.3157894736842105,0.711449676823638
Kawhi Leonard,2085.0,106,140,218,0,17,30,1.8302158273381295,2.41726618705036,3.7640287769784173,0.0,0.2935251798561151,0.5179856115107914,0.13850415512465375,0.5457063711911357,0.8781163434903048,0.21606648199445982,0.47645429362880887,0.5373961218836565,0.46537396121883656
Keaton Wallace,501.0,38,50,41,0,9,10,2.730538922155689,3.592814371257485,2.9461077844311374,0.0,0.6467065868263473,0.718562874251497,0.42382271468144045,0.9362880886426593,0.6814404432132964,0.21606648199445982,0.9889196675900277,0.6759002770083102,0.6537396121883657
Kel'el Ware,1692.0,354,124,107,0,19,90,7.531914893617021,2.6382978723404253,2.2765957446808507,0.0,0.4042553191489362,1.9148936170212767,0.8836565096952909,0.6454293628808865,0.4099722991689751,0.21606648199445982,0.8005540166204986,0.9529085872576177,0.6514312096029548
Keldon Johnson,1911.0,141,98,91,1,21,35,2.6562009419152277,1.846153846153846,1.7142857142857142,0.01883830455259027,0.39560439560439564,0.6593406593406593,0.3988919667590028,0.22714681440443213,0.14958448753462603,0.47368421052631576,0.778393351800554,0.6481994459833795,0.44598337950138506
Kelly Olynyk,344.0,40,44,31,3,2,8,4.186046511627907,4.604651162790698,3.2441860465116275,0.313953488372093,0.20930232558139533,0.8372093023255813,0.685595567867036,0.9944598337950139,0.775623268698061,0.9833795013850416,0.18975069252077562,0.739612188365651,0.7280701754385964
Kelly Oubre Jr.,1574.0,93,87,211,0,17,16,2.127064803049555,1.9898348157560357,4.825921219822109,0.0,0.38881829733163914,0.3659466327827192,0.21329639889196675,0.32409972299168976,0.9750692520775623,0.21606648199445982,0.7659279778393352,0.3573407202216066,0.47530009233610343
Kenrich Williams,842.0,54,55,73,6,5,17,2.308788598574822,2.351543942992874,3.1211401425178145,0.25653206650831356,0.21377672209026127,0.7268408551068885,0.26869806094182824,0.5069252077562327,0.7313019390581718,0.9722991689750693,0.20498614958448755,0.6814404432132964,0.5609418282548476
Kentavious Caldwell-Pope,1088.0,24,37,69,0,8,6,0.7941176470588236,1.2242647058823528,2.2830882352941178,0.0,0.2647058823529412,0.1985294117647059,0.013850415512465374,0.0221606648199446,0.42105263157894735,0.21606648199445982,0.39058171745152354,0.0886426592797784,0.19205909510618654
Keon Ellis,1462.0,94,111,193,0,18,3,2.3146374829001366,2.7332421340629276,4.752393980848153,0.0,0.4432284541723666,0.07387140902872777,0.27977839335180055,0.6980609418282548,0.96398891966759,0.21606648199445982,0.8587257617728532,0.002770083102493075,0.5032317636195753
Kevin Durant,2840.0,238,211,119,0,21,23,3.016901408450704,2.6746478873239434,1.508450704225352,0.0,0.2661971830985915,0.2915492957746479,0.4626038781163435,0.667590027700831,0.09695290858725762,0.21606648199445982,0.39335180055401664,0.23822714681440443,0.34579870729455214
Kevin Huerter,1549.0,138,120,118,1,12,22,3.2072304712717883,2.7888960619754677,2.742414460942544,0.023240800516462233,0.2788896061975468,0.5112976113621691,0.5152354570637119,0.7091412742382271,0.6204986149584487,0.5152354570637119,0.4487534626038781,0.5318559556786704,0.5567867036011079
Keyonte George,1773.0,66,105,94,2,17,18,1.3401015228426396,2.1319796954314723,1.9086294416243657,0.04060913705583757,0.34517766497461927,0.36548223350253806,0.04709141274238227,0.3961218836565097,0.2299168975069252,0.6398891966759003,0.6565096952908587,0.3545706371191136,0.38734995383194826
Khaman Maluach,406.0,121,45,12,0,2,17,10.729064039408868,3.9901477832512318,1.064039408866995,0.0,0.17733990147783252,1.5073891625615763,0.9861495844875346,0.9750692520775623,0.008310249307479225,0.21606648199445982,0.11357340720221606,0.9113573407202216,0.5350877192982456
Khris Middleton,1419.0,74,78,98,5,9,29,1.8773784355179706,1.9788583509513742,2.4862579281183934,0.12684989429175475,0.22832980972515857,0.7357293868921776,0.15789473684210525,0.32132963988919666,0.5346260387811634,0.8808864265927978,0.2562326869806094,0.6869806094182825,0.47299168975069256
Klay Thompson,1415.0,86,63,45,0,10,7,2.1879858657243814,1.602826855123675,1.1448763250883391,0.0,0.254416961130742,0.17809187279151945,0.22714681440443213,0.11911357340720222,0.0221606648199446,0.21606648199445982,0.3490304709141274,0.05263157894736842,0.16435826408125576
Kobe Brown,903.0,72,47,42,3,9,18,2.8704318936877073,1.8737541528239203,1.6744186046511627,0.11960132890365449,0.3588039867109634,0.7176079734219268,0.43490304709141275,0.23545706371191136,0.13850415512465375,0.8753462603878116,0.6814404432132964,0.6731301939058172,0.5064635272391506
Kobe Sanders,1337.0,130,75,91,1,17,23,3.50037397157816,2.019446522064323,2.450261780104712,0.026925953627524306,0.4577412116679132,0.619296933433059,0.5623268698060941,0.34349030470914127,0.5124653739612188,0.5457063711911357,0.8836565096952909,0.628808864265928,0.5794090489381348
Kon Knueppel,2551.0,295,139,145,3,21,33,4.163073304586437,1.9615836926695414,2.04625637005096,0.042336338690709525,0.29635437083496663,0.4656997255978048,0.6786703601108033,0.30193905817174516,0.29362880886426596,0.6509695290858726,0.48476454293628807,0.47645429362880887,0.48107109879963067
Kris Dunn,2230.0,105,157,295,0,25,11,1.695067264573991,2.5345291479820626,4.762331838565022,0.0,0.40358744394618834,0.17757847533632287,0.11357340720221606,0.5955678670360111,0.9667590027700831,0.21606648199445982,0.7936288088642659,0.04986149584487535,0.45590951061865187
Kris Murray,1329.0,143,50,101,2,15,27,3.8735891647855527,1.3544018058690745,2.73589164785553,0.05417607223476298,0.40632054176072235,0.7313769751693002,0.6371191135734072,0.04986149584487535,0.6177285318559557,0.7063711911357341,0.8060941828254847,0.6842105263157895,0.5835641735918744
Kyle Anderson,853.0,90,63,107,0,2,21,3.798358733880422,2.6588511137162953,4.515826494724502,0.0,0.08440797186400938,0.8862837045720984,0.628808864265928,0.6565096952908587,0.9445983379501385,0.21606648199445982,0.027700831024930747,0.7645429362880887,0.5397045244690674
Kyle Filipowski,1797.0,256,186,129,3,8,60,5.128547579298831,3.7262103505843074,2.584307178631052,0.06010016694490818,0.16026711185308848,1.2020033388981635,0.7700831024930748,0.9473684210526315,0.5595567867036011,0.7326869806094183,0.08033240997229917,0.8254847645429363,0.6525854108956602
Kyle Kuzma,1788.0,155,95,58,3,8,33,3.120805369127517,1.912751677852349,1.1677852348993287,0.060402684563758385,0.1610738255033557,0.6644295302013423,0.4903047091412742,0.2631578947368421,0.027700831024930747,0.7368421052631579,0.08310249307479224,0.6509695290858726,0.37534626038781155
Kyshawn George,1391.0,185,138,120,6,15,30,4.787922358015816,3.571531272465852,3.1056793673616108,0.1552839683680805,0.38820992092020135,0.7764198418404027,0.7423822714681441,0.9279778393351801,0.7257617728531855,0.9168975069252078,0.7617728531855956,0.7146814404432132,0.7982456140350876
LaMelo Ball,1962.0,75,61,144,0,24,22,1.3761467889908257,1.1192660550458715,2.6422018348623855,0.0,0.44036697247706424,0.4036697247706422,0.055401662049861494,0.013850415512465374,0.5844875346260388,0.21606648199445982,0.8559556786703602,0.41274238227146814,0.3564173591874423
Landry Shamet,1168.0,102,85,74,2,6,18,3.143835616438356,2.6198630136986303,2.280821917808219,0.06164383561643835,0.18493150684931506,0.5547945205479452,0.4930747922437673,0.6343490304709142,0.4182825484764543,0.7423822714681441,0.12742382271468145,0.5817174515235457,0.4995383194829179
Lauri Markkanen,1443.0,183,71,71,0,11,26,4.5654885654885655,1.7713097713097712,1.7713097713097712,0.0,0.27442827442827444,0.6486486486486487,0.7119113573407202,0.18559556786703602,0.16897506925207756,0.21606648199445982,0.42382271468144045,0.6440443213296398,0.39173591874422903
LeBron James,1989.0,78,72,107,0,18,22,1.4117647058823528,1.3031674208144797,1.9366515837104075,0.0,0.3257918552036199,0.3981900452488688,0.06371191135734072,0.038781163434903045,0.24930747922437674,0.21606648199445982,0.5844875346260388,0.40443213296398894,0.25946445060018464
Leonard Miller,694.0,104,73,34,0,5,12,5.394812680115273,3.786743515850144,1.7636887608069163,0.0,0.25936599423631124,0.622478386167147,0.7867036011080333,0.9556786703601108,0.16620498614958448,0.21606648199445982,0.3684210526315789,0.631578947368421,0.520775623268698
Luguentz Dort,1849.0,90,164,117,2,14,26,1.752298539751217,3.1930773391022176,2.277988101676582,0.038939967550027044,0.2725797728501893,0.5062195781503516,0.12742382271468145,0.8365650969529086,0.41274238227146814,0.6260387811634349,0.42105263157894735,0.5263157894736842,0.4916897506925207
Luka Dončić,2289.0,147,169,196,14,22,17,2.3119266055045875,2.657929226736566,3.0825688073394493,0.22018348623853212,0.346002621231979,0.2673656618610747,0.2742382271468144,0.6537396121883656,0.7229916897506925,0.96398891966759,0.6620498614958449,0.1883656509695291,0.5775623268698061
Luka Garza,1116.0,230,67,93,5,3,71,7.419354838709678,2.161290322580645,3.0,0.16129032258064516,0.09677419354838711,2.2903225806451615,0.8781163434903048,0.41274238227146814,0.7119113573407202,0.9196675900277008,0.030470914127423823,0.9861495844875346,0.6565096952908588
Luke Kennard,1670.0,91,79,103,0,9,15,1.9616766467065867,1.702994011976048,2.220359281437126,0.0,0.1940119760479042,0.32335329341317365,0.16620498614958448,0.15512465373961218,0.3767313019390582,0.21606648199445982,0.1523545706371191,0.2853185595567867,0.22530009233610337
Luke Kornet,1430.0,508,142,58,4,5,49,12.788811188811188,3.574825174825175,1.46013986013986,0.10069930069930069,0.1258741258741259,1.2335664335664336,0.997229916897507,0.9307479224376731,0.08033240997229917,0.8393351800554016,0.04155124653739612,0.8310249307479224,0.6200369344413666
Malik Monk,1352.0,88,72,81,1,10,4,2.3431952662721893,1.9171597633136095,2.1568047337278107,0.026627218934911243,0.2662721893491124,0.10650887573964497,0.2880886426592798,0.2659279778393352,0.3462603878116344,0.5401662049861495,0.3961218836565097,0.0110803324099723,0.3079409048938135
Marcus Smart,1769.0,76,117,171,20,20,38,1.5466365178066706,2.3810062182023746,3.479932165065008,0.40700960994912383,0.40700960994912383,0.7733182589033353,0.07756232686980609,0.5263157894736842,0.8310249307479224,0.997229916897507,0.8088642659279779,0.7119113573407202,0.6588180978762698
Mark Williams,1416.0,351,155,139,0,13,64,8.923728813559322,3.940677966101695,3.5338983050847457,0.0,0.3305084745762712,1.6271186440677967,0.9473684210526315,0.9722991689750693,0.8476454293628809,0.21606648199445982,0.5955678670360111,0.925207756232687,0.7506925207756233
Marvin Bagley III,1201.0,246,111,57,7,8,45,7.373855120732723,3.3272273105745214,1.7085761865112408,0.20982514571190675,0.23980016652789343,1.3488759367194005,0.8753462603878116,0.8698060941828255,0.14681440443213298,0.961218836565097,0.29085872576177285,0.8587257617728532,0.6671283471837488
Matas Buzelis,2248.0,395,213,103,2,14,25,6.325622775800712,3.411032028469751,1.6494661921708185,0.03202846975088968,0.22419928825622776,0.40035587188612104,0.814404432132964,0.889196675900277,0.13573407202216067,0.5872576177285319,0.24376731301939059,0.407202216066482,0.512927054478301
Max Christie,2245.0,233,137,79,2,12,12,3.7363028953229396,2.196881959910913,1.2668151447661469,0.032071269487750555,0.19242761692650334,0.19242761692650334,0.6038781163434903,0.44321329639889195,0.04709141274238227,0.590027700831025,0.1440443213296399,0.07479224376731301,0.31717451523545703
Maxi Kleber,458.0,98,38,27,1,2,18,7.703056768558952,2.986899563318777,2.1222707423580784,0.07860262008733623,0.15720524017467247,1.4148471615720524,0.9002770083102493,0.7673130193905817,0.32132963988919666,0.8060941828254847,0.0664819944598338,0.8864265927977839,0.6246537396121884
Maxime Raynaud,1964.0,368,182,79,0,14,64,6.74541751527495,3.336048879837067,1.4480651731160896,0.0,0.25661914460285135,1.1731160896130346,0.8365650969529086,0.8725761772853186,0.07479224376731301,0.21606648199445982,0.3573407202216066,0.817174515235457,0.5290858725761772
Micah Peavy,868.0,60,43,79,1,6,12,2.4884792626728114,1.7834101382488479,3.2764976958525343,0.041474654377880185,0.2488479262672811,0.4976958525345622,0.3407202216066482,0.19667590027700832,0.7867036011080333,0.6454293628808865,0.3268698060941828,0.518005540166205,0.469067405355494
Micah Potter,908.0,214,82,45,0,5,42,8.484581497797357,3.251101321585903,1.7841409691629955,0.0,0.19823788546255508,1.6651982378854626,0.9362880886426593,0.850415512465374,0.1772853185595568,0.21606648199445982,0.16066481994459833,0.9279778393351801,0.5447830101569714
Michael Porter Jr.,1689.0,98,67,97,0,15,20,2.088809946714032,1.4280639431616342,2.0674955595026643,0.0,0.3197158081705151,0.42628774422735344,0.20221606648199447,0.07479224376731301,0.3047091412742382,0.21606648199445982,0.5595567867036011,0.43490304709141275,0.2987072945521699
Mikal Bridges,2692.0,276,152,183,1,21,43,3.690936106983655,2.0326894502228825,2.4472511144130755,0.01337295690936107,0.28083209509658247,0.575037147102526,0.5983379501385041,0.3462603878116344,0.5096952908587258,0.43490304709141275,0.45706371191135736,0.6066481994459834,0.4921514312096029
Mike Conley,957.0,62,50,68,0,10,8,2.3322884012539187,1.8808777429467083,2.5579937304075235,0.0,0.3761755485893417,0.30094043887147337,0.2853185595567867,0.24653739612188366,0.5457063711911357,0.21606648199445982,0.7285318559556787,0.25761772853185594,0.37996306555863346
Miles Bridges,2387.0,250,207,100,0,14,38,3.7704231252618348,3.1219103477167995,1.5081692501047341,0.0,0.21114369501466276,0.573104315039799,0.6121883656509696,0.814404432132964,0.09418282548476455,0.21606648199445982,0.1994459833795014,0.6038781163434903,0.4233610341643583
Miles McBride,1080.0,104,72,75,0,9,11,3.466666666666667,2.4,2.5,0.0,0.3,0.3666666666666667,0.5595567867036011,0.5401662049861495,0.5401662049861495,0.21606648199445982,0.5013850415512465,0.3601108033240997,0.45290858725761773
Mitchell Robinson,1175.0,159,99,127,0,11,76,4.871489361702128,3.033191489361702,3.891063829787234,0.0,0.3370212765957447,2.3285106382978724,0.7562326869806094,0.7894736842105263,0.8864265927977839,0.21606648199445982,0.631578947368421,0.9916897506925207,0.7119113573407202
Mohamed Diawara,555.0,43,28,29,0,2,10,2.789189189189189,1.816216216216216,1.8810810810810812,0.0,0.12972972972972974,0.6486486486486487,0.4293628808864266,0.21606648199445982,0.2188365650969529,0.21606648199445982,0.0443213296398892,0.6440443213296398,0.2947830101569714
Moses Moody,1514.0,140,76,145,3,24,27,3.3289299867899604,1.8071334214002641,3.4478203434610304,0.071334214002642,0.570673712021136,0.6420079260237781,0.5373961218836565,0.21329639889196675,0.8227146814404432,0.7811634349030471,0.9584487534626038,0.6398891966759003,0.6588180978762697
Mouhamed Gueye,1160.0,169,106,138,2,13,49,5.244827586206897,3.2896551724137932,4.2827586206896555,0.06206896551724138,0.40344827586206894,1.5206896551724138,0.7811634349030471,0.8559556786703602,0.925207756232687,0.7479224376731302,0.7894736842105263,0.9141274238227147,0.8356417359187441
Moussa Diabaté,1899.0,380,182,97,0,10,78,7.203791469194313,3.4502369668246446,1.8388625592417063,0.0,0.18957345971563982,1.4786729857819905,0.8642659279778393,0.8975069252077562,0.1994459833795014,0.21606648199445982,0.13850415512465375,0.8975069252077562,0.5355493998153278
Myles Turner,1912.0,429,139,124,0,11,80,8.077405857740585,2.6171548117154813,2.3347280334728033,0.0,0.20711297071129708,1.506276150627615,0.925207756232687,0.631578947368421,0.44321329639889195,0.21606648199445982,0.18282548476454294,0.9085872576177285,0.5512465373961218
Myron Gardner,392.0,40,21,45,0,3,6,3.673469387755102,1.9285714285714284,4.13265306122449,0.0,0.2755102040816326,0.5510204081632653,0.5955678670360111,0.27977839335180055,0.9002770083102493,0.21606648199445982,0.43213296398891965,0.5761772853185596,0.5
Nae'Qwan Tomlin,990.0,91,80,114,0,9,22,3.309090909090909,2.909090909090909,4.1454545454545455,0.0,0.32727272727272727,0.8,0.5346260387811634,0.7423822714681441,0.9030470914127424,0.21606648199445982,0.5872576177285319,0.7229916897506925,0.6177285318559557
Naji Marshall,2184.0,145,147,138,0,19,30,2.39010989010989,2.423076923076923,2.2747252747252746,0.0,0.3131868131868132,0.4945054945054945,0.3074792243767313,0.5484764542936288,0.407202216066482,0.21606648199445982,0.5484764542936288,0.5124653739612188,0.42336103416435816
Naz Reid,2002.0,267,169,128,4,21,55,4.801198801198802,3.038961038961039,2.301698301698302,0.07192807192807193,0.37762237762237766,0.989010989010989,0.7451523545706371,0.7922437673130194,0.43490304709141275,0.7894736842105263,0.7368421052631579,0.7811634349030471,0.7132963988919667
Neemias Queta,1926.0,430,160,128,0,9,103,8.037383177570094,2.990654205607477,2.392523364485981,0.0,0.16822429906542055,1.925233644859813,0.9196675900277008,0.7728531855955678,0.4792243767313019,0.21606648199445982,0.09695290858725762,0.9584487534626038,0.5738688827331487
Nic Claxton,1920.0,327,174,118,0,9,47,6.1312500000000005,3.2624999999999997,2.2125,0.0,0.16874999999999998,0.88125,0.8033240997229917,0.853185595567867,0.3739612188365651,0.21606648199445982,0.0997229916897507,0.7590027700831025,0.5175438596491228
Nick Richards,701.0,140,53,33,0,1,27,7.1897289586305275,2.7218259629101285,1.6947218259629102,0.0,0.05135520684736092,1.3865905848787445,0.8614958448753463,0.6925207756232687,0.1440443213296399,0.21606648199445982,0.01662049861495845,0.8781163434903048,0.46814404432132967
Nickeil Alexander-Walker,2603.0,177,84,271,4,28,36,2.4479446792162887,1.161736457933154,3.7479830964271996,0.05532078371110258,0.387245485977718,0.4978870533999231,0.3268698060941828,0.01662049861495845,0.8725761772853186,0.7146814404432132,0.7590027700831025,0.5207756232686981,0.5350877192982456
Nicolas Batum,1249.0,125,89,93,0,12,17,3.602882305844676,2.565252201761409,2.680544435548439,0.0,0.34587670136108883,0.4899919935948759,0.5789473684210527,0.6066481994459834,0.5983379501385041,0.21606648199445982,0.6592797783933518,0.4986149584487535,0.5263157894736842
Nikola Jokić,2265.0,251,135,178,1,15,110,3.989403973509934,2.1456953642384105,2.829139072847682,0.015894039735099338,0.23841059602649006,1.7483443708609272,0.6537396121883656,0.40443213296398894,0.6537396121883656,0.4487534626038781,0.2839335180055402,0.9362880886426593,0.5634810710987996
