PLAY_TYPE,PLAYER_NAME,TEAM_ABBREVIATION,POSS,POSS_PCT,player_ppp,league_ppp,pts_saved_above_lg_avg
OffScreen,Jalen Duren,DET,15,0.018,1.3333333333333333,0.9780956191238248,-5.328565713142627
OffScreen,Zion Williamson,NOP,28,0.045,0.75,0.9780956191238248,6.386677335467095
OffScreen,Jarred Vanderbilt,LAL,25,0.069,0.84,0.9780956191238248,3.452390478095621
OffScreen,Dean Wade,CLE,24,0.044,0.875,0.9780956191238248,2.4742948589717955
OffScreen,Daniss Jenkins,DET,24,0.047,0.875,0.9780956191238248,2.4742948589717955
OffScreen,Kasparas Jakučionis,MIA,24,0.062,0.875,0.9780956191238248,2.4742948589717955
OffScreen,Bones Hyland,MIN,23,0.046,0.9130434782608695,0.9780956191238248,1.496199239847972
OffScreen,Jordan Walsh,BOS,20,0.039,1.05,0.9780956191238248,-1.4380876175235047
OffScreen,De'Andre Hunter,CLE,17,0.05,1.2352941176470589,0.9780956191238248,-4.372374474894979
OffScreen,Jalen Wilson,BKN,16,0.054,1.3125,0.9780956191238248,-5.350470094018803
OffScreen,Zach LaVine,SAC,14,0.038,1.5,0.9780956191238248,-7.306661332266453
OffScreen,Yves Missi,NOP,13,0.021,1.6153846153846154,0.9780956191238248,-8.284756951390278
OffScreen,Rui Hachimura,LAL,35,0.061,0.6285714285714286,0.9780956191238248,12.23334666933387
OffScreen,Marcus Smart,LAL,30,0.047,0.7333333333333333,0.9780956191238248,7.342868573714746
OffScreen,Jalen Suggs,ORL,30,0.052,0.7333333333333333,0.9780956191238248,7.342868573714746
OffScreen,James Harden,LAC,29,0.06,0.7586206896551724,0.9780956191238248,6.36477295459092
OffScreen,Jamir Watkins,WAS,28,0.064,0.7857142857142857,0.9780956191238248,5.386677335467095
OffScreen,Svi Mykhailiuk,UTA,28,0.067,0.7857142857142857,0.9780956191238248,5.386677335467095
OffScreen,Kentavious Caldwell-Pope,MEM,23,0.077,0.9565217391304348,0.9780956191238248,0.49619923984797
OffScreen,Naz Reid,MIN,22,0.033,1.0,0.9780956191238248,-0.48189637927585416
OffScreen,Stephen Curry,GSW,21,0.057,1.0476190476190477,0.9780956191238248,-1.45999199839968
OffScreen,Darius Garland,CLE,17,0.062,1.2941176470588236,0.9780956191238248,-5.372374474894979
OffScreen,Egor Dëmin,BKN,16,0.04,1.375,0.9780956191238248,-6.350470094018803
OffScreen,Isaiah Stewart,DET,15,0.023,1.4666666666666666,0.9780956191238248,-7.328565713142626
OffScreen,Patrick Williams,CHI,31,0.058,0.7419354838709677,0.9780956191238248,7.320964192838569
OffScreen,Lauri Markkanen,UTA,30,0.072,0.7666666666666667,0.9780956191238248,6.3428685737147426
OffScreen,Derik Queen,NOP,26,0.027,0.8846153846153846,0.9780956191238248,2.430486097219446
OffScreen,Norman Powell,MIA,25,0.061,0.92,0.9780956191238248,1.4523904780956194
OffScreen,Quenton Jackson,IND,24,0.054,0.9583333333333334,0.9780956191238248,0.4742948589717946
OffScreen,Moussa Diabaté,CHA,20,0.023,1.15,0.9780956191238248,-3.438087617523502
OffScreen,Aaron Holiday,HOU,19,0.067,1.2105263157894737,0.9780956191238248,-4.416183236647329
OffScreen,Jalen Smith,CHI,13,0.026,1.7692307692307692,0.9780956191238248,-10.284756951390277
OffScreen,Bennedict Mathurin,IND,29,0.099,0.8275862068965517,0.9780956191238248,4.3647729545909195
OffScreen,Evan Mobley,CLE,26,0.029,0.9230769230769231,0.9780956191238248,1.4304860972194438
OffScreen,Pat Spencer,GSW,23,0.058,1.0434782608695652,0.9780956191238248,-1.5038007601520287
OffScreen,Caris LeVert,DET,22,0.054,1.0909090909090908,0.9780956191238248,-2.4818963792758524
OffScreen,Justin Edwards,PHI,18,0.046,1.3333333333333333,0.9780956191238248,-6.394278855771152
OffScreen,Tim Hardaway Jr.,DEN,33,0.049,0.7575757575757576,0.9780956191238248,7.277155431086219
OffScreen,Aaron Wiggins,OKC,29,0.053,0.8620689655172413,0.9780956191238248,3.3647729545909213
OffScreen,Brandon Ingram,TOR,28,0.039,0.8928571428571429,0.9780956191238248,2.3866773354670934
OffScreen,Jaime Jaquez Jr.,MIA,23,0.028,1.0869565217391304,0.9780956191238248,-2.503800760152028
OffScreen,Mitchell Robinson,NYK,18,0.032,1.3888888888888888,0.9780956191238248,-7.3942788557711525
OffScreen,Keon Ellis,CLE,15,0.047,1.6666666666666667,0.9780956191238248,-10.328565713142629
OffScreen,Jake LaRavia,LAL,29,0.035,0.896551724137931,0.9780956191238248,2.364772954590919
OffScreen,Klay Thompson,DAL,29,0.067,0.896551724137931,0.9780956191238248,2.364772954590919
OffScreen,Sidy Cissoko,POR,25,0.057,1.04,0.9780956191238248,-1.5476095219043806
OffScreen,Nae'Qwan Tomlin,CLE,24,0.062,1.0833333333333333,0.9780956191238248,-2.5257051410282028
OffScreen,Cam Spencer,MEM,23,0.044,1.1304347826086956,0.9780956191238248,-3.5038007601520276
OffScreen,GG Jackson,MEM,23,0.054,1.1304347826086956,0.9780956191238248,-3.5038007601520276
OffScreen,Dylan Harper,SAS,22,0.043,1.1818181818181819,0.9780956191238248,-4.481896379275856
OffScreen,Immanuel Quickley,TOR,21,0.027,1.2380952380952381,0.9780956191238248,-5.45999199839968
OffScreen,Drake Powell,BKN,19,0.05,1.368421052631579,0.9780956191238248,-7.4161832366473295
OffScreen,Jalen Johnson,ATL,33,0.045,0.8181818181818182,0.9780956191238248,5.277155431086217
OffScreen,Will Riley,WAS,32,0.067,0.84375,0.9780956191238248,4.299059811962394
OffScreen,Jamal Murray,DEN,31,0.034,0.8709677419354839,0.9780956191238248,3.320964192838569
OffScreen,Harrison Barnes,SAS,31,0.053,0.8709677419354839,0.9780956191238248,3.320964192838569
OffScreen,Jrue Holiday,POR,30,0.055,0.9,0.9780956191238248,2.3428685737147434
OffScreen,John Collins,LAC,29,0.043,0.9310344827586207,0.9780956191238248,1.3647729545909204
OffScreen,Kawhi Leonard,LAC,27,0.046,1.0,0.9780956191238248,-0.5914182836567301
OffScreen,Gary Trent Jr.,MIL,24,0.06,1.125,0.9780956191238248,-3.5257051410282045
OffScreen,Jordan Clarkson,NYK,21,0.053,1.2857142857142858,0.9780956191238248,-6.459991998399681
OffScreen,Karl-Anthony Towns,NYK,18,0.017,1.5,0.9780956191238248,-9.394278855771153
OffScreen,Ben Saraf,BKN,17,0.05,1.588235294117647,0.9780956191238248,-10.372374474894977
OffScreen,Gary Harris,MIL,15,0.056,1.8,0.9780956191238248,-12.328565713142629
OffScreen,Kevin Durant,HOU,46,0.06,0.6086956521739131,0.9780956191238248,16.99239847969594
OffScreen,Trey Murphy III,NOP,39,0.053,0.717948717948718,0.9780956191238248,10.145729145829167
OffScreen,Justin Champagnie,WAS,28,0.051,1.0,0.9780956191238248,-0.6133226645329053
OffScreen,Tre Johnson,WAS,26,0.056,1.0769230769230769,0.9780956191238248,-2.5695139027805536
OffScreen,Ja'Kobe Walter,TOR,36,0.06,0.8055555555555556,0.9780956191238248,6.211442288457692
OffScreen,DeMar DeRozan,SAC,28,0.048,1.0357142857142858,0.9780956191238248,-1.613322664532908
OffScreen,Vít Krejčí,ATL,22,0.053,1.3181818181818181,0.9780956191238248,-7.481896379275852
OffScreen,Paul George,PHI,20,0.056,1.45,0.9780956191238248,-9.438087617523504
OffScreen,Jose Alvarado,NOP,19,0.064,1.5263157894736843,0.9780956191238248,-10.41618323664733
OffScreen,Tyrese Maxey,PHI,42,0.049,0.7142857142857143,0.9780956191238248,11.080016003200642
OffScreen,Kevin Porter Jr.,MIL,37,0.071,0.8108108108108109,0.9780956191238248,6.189537907581516
OffScreen,Baylor Scheierman,BOS,28,0.051,1.0714285714285714,0.9780956191238248,-2.6133226645329044
OffScreen,Sam Merrill,CLE,28,0.06,1.0714285714285714,0.9780956191238248,-2.6133226645329044
OffScreen,Josh Giddey,CHI,23,0.04,1.3043478260869565,0.9780956191238248,-7.50380076015203
OffScreen,Nolan Traore,BKN,18,0.039,1.6666666666666667,0.9780956191238248,-12.394278855771155
OffScreen,Bruce Brown,DEN,40,0.049,0.775,0.9780956191238248,8.123824764952992
OffScreen,Tari Eason,HOU,39,0.073,0.7948717948717948,0.9780956191238248,7.145729145829169
OffScreen,Christian Braun,DEN,36,0.057,0.8611111111111112,0.9780956191238248,4.211442288457691
OffScreen,Tobias Harris,DET,32,0.053,0.96875,0.9780956191238248,0.29905981196239395
OffScreen,Gary Payton II,GSW,30,0.073,1.0333333333333334,0.9780956191238248,-1.6571314262852588
OffScreen,Landry Shamet,NYK,29,0.07,1.0689655172413792,0.9780956191238248,-2.635227045409078
OffScreen,Rudy Gobert,MIN,23,0.017,1.3478260869565217,0.9780956191238248,-8.503800760152028
OffScreen,Keegan Murray,SAC,22,0.085,1.4090909090909092,0.9780956191238248,-9.481896379275856
OffScreen,Vince Williams Jr.,MEM,21,0.068,1.4761904761904763,0.9780956191238248,-10.45999199839968
OffScreen,OG Anunoby,NYK,47,0.056,0.6808510638297872,0.9780956191238248,13.970494098819767
OffScreen,Jarace Walker,IND,41,0.068,0.7804878048780488,0.9780956191238248,8.101920384076816
OffScreen,Reed Sheppard,HOU,32,0.036,1.0,0.9780956191238248,-0.700940188037606
OffScreen,Jeremiah Fears,NOP,31,0.037,1.032258064516129,0.9780956191238248,-1.67903580716143
OffScreen,AJ Green,MIL,29,0.038,1.103448275862069,0.9780956191238248,-3.63522704540908
OffScreen,Miles McBride,NYK,22,0.056,1.4545454545454546,0.9780956191238248,-10.481896379275856
OffScreen,Daeqwon Plowden,SAC,22,0.063,1.4545454545454546,0.9780956191238248,-10.481896379275856
OffScreen,Kelly Oubre Jr.,PHI,44,0.07,0.75,0.9780956191238248,10.036207241448292
OffScreen,Collin Gillespie,PHX,43,0.057,0.7674418604651163,0.9780956191238248,9.058111622324466
OffScreen,Devin Booker,PHX,37,0.059,0.8918918918918919,0.9780956191238248,3.189537907581518
OffScreen,Kyshawn George,WAS,35,0.057,0.9428571428571428,0.9780956191238248,1.233346669333869
OffScreen,Jordan Goodwin,PHX,30,0.053,1.1,0.9780956191238248,-3.6571314262852583
OffScreen,Deni Avdija,POR,24,0.039,1.375,0.9780956191238248,-9.525705141028205
OffScreen,Will Richard,GSW,41,0.077,0.8292682926829268,0.9780956191238248,6.101920384076819
OffScreen,Jalen Brunson,NYK,25,0.029,1.36,0.9780956191238248,-9.547609521904382
OffScreen,Julius Randle,MIN,57,0.059,0.6140350877192983,0.9780956191238248,20.751450290058013
OffScreen,Desmond Bane,ORL,46,0.06,0.7608695652173914,0.9780956191238248,9.99239847969594
OffScreen,Sam Hauser,BOS,41,0.06,0.8536585365853658,0.9780956191238248,5.101920384076818
OffScreen,Brice Sensabaugh,UTA,39,0.071,0.8974358974358975,0.9780956191238248,3.1457291458291663
OffScreen,Ryan Dunn,PHX,34,0.066,1.0294117647058822,0.9780956191238248,-1.7447489497899529
OffScreen,Donovan Mitchell,CLE,31,0.051,1.1290322580645162,0.9780956191238248,-4.679035807161434
OffScreen,Josh Okogie,HOU,28,0.061,1.25,0.9780956191238248,-7.613322664532905
OffScreen,Jabari Smith Jr.,HOU,45,0.049,0.8,0.9780956191238248,8.014302860572114
OffScreen,Bub Carrington,WAS,37,0.049,0.972972972972973,0.9780956191238248,0.189537907581516
OffScreen,Hugo González,BOS,27,0.059,1.3333333333333333,0.9780956191238248,-9.591418283656727
OffScreen,Jordan Miller,LAC,25,0.05,1.44,0.9780956191238248,-11.547609521904379
OffScreen,Davion Mitchell,MIA,34,0.042,1.088235294117647,0.9780956191238248,-3.7447489497899533
OffScreen,Ronald Holland II,DET,34,0.052,1.088235294117647,0.9780956191238248,-3.7447489497899533
OffScreen,Ziaire Williams,BKN,32,0.062,1.15625,0.9780956191238248,-5.700940188037606
OffScreen,Paolo Banchero,ORL,51,0.059,0.7450980392156863,0.9780956191238248,11.882876575315064
OffScreen,Brandon Miller,CHA,45,0.066,0.8444444444444444,0.9780956191238248,6.0143028605721165
OffScreen,Caleb Martin,DAL,39,0.116,0.9743589743589743,0.9780956191238248,0.1457291458291684
OffScreen,Aaron Nesmith,IND,36,0.069,1.0555555555555556,0.9780956191238248,-2.7885577115423077
OffScreen,Payton Pritchard,BOS,55,0.07,0.7090909090909091,0.9780956191238248,14.795259051810364
OffScreen,Pascal Siakam,IND,37,0.049,1.054054054054054,0.9780956191238248,-2.810462092418478
OffScreen,Dominick Barlow,PHI,32,0.045,1.21875,0.9780956191238248,-7.700940188037606
OffScreen,Kobe Sanders,LAC,32,0.06,1.21875,0.9780956191238248,-7.700940188037606
OffScreen,Javonte Green,DET,31,0.059,1.2580645161290323,0.9780956191238248,-8.67903580716143
OffScreen,De'Anthony Melton,GSW,31,0.073,1.2580645161290323,0.9780956191238248,-8.67903580716143
OffScreen,Jaylon Tyson,CLE,36,0.049,1.1111111111111112,0.9780956191238248,-4.788557711542309
OffScreen,Malik Monk,SAC,32,0.075,1.25,0.9780956191238248,-8.700940188037606
OffScreen,Kon Knueppel,CHA,53,0.056,0.7735849056603774,0.9780956191238248,10.839067813562712
OffScreen,Ben Sheppard,IND,42,0.089,0.9761904761904762,0.9780956191238248,0.08001600320064317
OffScreen,Cody Williams,UTA,34,0.058,1.2058823529411764,0.9780956191238248,-7.744748949789955
OffScreen,Cooper Flagg,DAL,32,0.043,1.28125,0.9780956191238248,-9.700940188037606
OffScreen,Bilal Coulibaly,WAS,32,0.066,1.28125,0.9780956191238248,-9.700940188037606
OffScreen,Luka Dončić,LAL,30,0.038,1.3666666666666667,0.9780956191238248,-11.657131426285257
OffScreen,Quentin Grimes,PHI,43,0.054,0.9767441860465116,0.9780956191238248,0.05811162232446865
OffScreen,Duncan Robinson,DET,43,0.056,0.9767441860465116,0.9780956191238248,0.05811162232446865
OffScreen,Kyle Kuzma,MIL,43,0.065,0.9767441860465116,0.9780956191238248,0.05811162232446865
OffScreen,RJ Barrett,TOR,37,0.055,1.135135135135135,0.9780956191238248,-5.81046209241848
OffScreen,Derrick Jones Jr.,LAC,37,0.062,1.135135135135135,0.9780956191238248,-5.81046209241848
OffScreen,Zaccharie Risacher,ATL,37,0.065,1.135135135135135,0.9780956191238248,-5.81046209241848
OffScreen,Russell Westbrook,SAC,36,0.06,1.1666666666666667,0.9780956191238248,-6.7885577115423095
OffScreen,Isaiah Collier,UTA,30,0.063,1.4,0.9780956191238248,-12.657131426285254
OffScreen,Cade Cunningham,DET,39,0.053,1.1025641025641026,0.9780956191238248,-4.854270854170835
OffScreen,Ace Bailey,UTA,36,0.052,1.1944444444444444,0.9780956191238248,-7.788557711542306
OffScreen,Royce O'Neale,PHX,35,0.051,1.2285714285714286,0.9780956191238248,-8.766653330666134
OffScreen,Pelle Larsson,MIA,33,0.047,1.3333333333333333,0.9780956191238248,-11.722844568913779
OffScreen,Isaac Okoro,CHI,60,0.083,0.75,0.9780956191238248,13.685737147429489
OffScreen,Ausar Thompson,DET,58,0.074,0.7758620689655172,0.9780956191238248,11.729545909181839
OffScreen,Devin Vassell,SAS,43,0.071,1.0465116279069768,0.9780956191238248,-2.9418883776755367
OffScreen,Jaylen Brown,BOS,60,0.079,0.7666666666666667,0.9780956191238248,12.685737147429485
OffScreen,Keyonte George,UTA,47,0.072,0.9787234042553191,0.9780956191238248,-0.02950590118023244
OffScreen,Grayson Allen,PHX,46,0.09,1.0,0.9780956191238248,-1.0076015203040587
OffScreen,Andrew Nembhard,IND,42,0.068,1.0952380952380953,0.9780956191238248,-4.919983996799362
OffScreen,Sion James,CHA,53,0.074,0.8867924528301887,0.9780956191238248,4.839067813562714
OffScreen,Derrick White,BOS,47,0.048,1.0,0.9780956191238248,-1.0295059011802339
OffScreen,De'Aaron Fox,SAS,47,0.056,1.0,0.9780956191238248,-1.0295059011802339
OffScreen,Josh Hart,NYK,45,0.06,1.0444444444444445,0.9780956191238248,-2.985697139427886
OffScreen,Peyton Watson,DEN,44,0.067,1.0681818181818181,0.9780956191238248,-3.9637927585517057
OffScreen,Herbert Jones,NOP,40,0.075,1.175,0.9780956191238248,-7.876175235047009
OffScreen,Brandin Podziemski,GSW,38,0.056,1.263157894736842,0.9780956191238248,-10.832366473294655
OffScreen,VJ Edgecombe,PHI,63,0.065,0.7777777777777778,0.9780956191238248,12.620024004800962
OffScreen,Tre Jones,CHI,42,0.062,1.1666666666666667,0.9780956191238248,-7.9199839967993615
OffScreen,Moses Moody,GSW,36,0.061,1.3611111111111112,0.9780956191238248,-13.788557711542309
OffScreen,Toumani Camara,POR,56,0.052,0.9107142857142857,0.9780956191238248,3.7733546709341903
OffScreen,Nique Clifford,SAC,47,0.066,1.0851063829787233,0.9780956191238248,-5.029505901180229
OffScreen,LaMelo Ball,CHA,45,0.079,1.1333333333333333,0.9780956191238248,-6.985697139427883
OffScreen,Luguentz Dort,OKC,50,0.068,1.06,0.9780956191238248,-4.095219043808762
OffScreen,Donte DiVincenzo,MIN,48,0.061,1.1041666666666667,0.9780956191238248,-6.051410282056413
OffScreen,Precious Achiuwa,SAC,44,0.058,1.2045454545454546,0.9780956191238248,-9.96379275855171
OffScreen,Scottie Barnes,TOR,58,0.055,0.9482758620689655,0.9780956191238248,1.7295459091818386
OffScreen,Cason Wallace,OKC,58,0.062,0.9482758620689655,0.9780956191238248,1.7295459091818386
OffScreen,Mikal Bridges,NYK,54,0.059,1.0555555555555556,0.9780956191238248,-4.182836567313462
OffScreen,Cedric Coward,MEM,52,0.082,1.0961538461538463,0.9780956191238248,-6.139027805561115
OffScreen,Andrew Wiggins,MIA,51,0.057,1.1176470588235294,0.9780956191238248,-7.1171234246849355
OffScreen,Jaylen Wells,MEM,51,0.07,1.1176470588235294,0.9780956191238248,-7.1171234246849355
OffScreen,Ryan Rollins,MIL,62,0.064,0.9354838709677419,0.9780956191238248,2.641928385677142
OffScreen,Dyson Daniels,ATL,59,0.05,0.9830508474576272,0.9780956191238248,-0.2923584716943388
OffScreen,Kris Dunn,LAC,57,0.059,1.0175438596491229,0.9780956191238248,-2.248549709941989
OffScreen,Nickeil Alexander-Walker,ATL,56,0.059,1.0357142857142858,0.9780956191238248,-3.226645329065816
OffScreen,Tristan da Silva,ORL,53,0.08,1.0943396226415094,0.9780956191238248,-6.160932186437284
OffScreen,P.J. Washington,DAL,47,0.066,1.2340425531914894,0.9780956191238248,-12.029505901180235
OffScreen,Anthony Black,ORL,58,0.069,1.0172413793103448,0.9780956191238248,-2.2704540908181565
OffScreen,Max Christie,DAL,77,0.09,0.7922077922077922,0.9780956191238248,14.313362672534508
OffScreen,Naji Marshall,DAL,59,0.072,1.0508474576271187,0.9780956191238248,-4.2923584716943415
