seas_id,season,player_id,player,pos,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,position,value,ht_ft,ht_in,wt,full_in_ht,position_2
29902,2022,4834,Gabriel Deck,PF,OKC,7,56,0,0,14,72,14,wing_big_percent,86,6,8,232,80,wing
29902,2022,4834,Gabriel Deck,PF,OKC,7,56,0,0,14,72,14,big_percent,86,6,8,232,80,big
29903,2022,3877,Garrett Temple,SG,NOP,56,1059,17,80,3,0,0,guard_percent,97,6,5,195,77,guard
29904,2022,4718,Garrison Mathews,SG,HOU,60,1571,1,13,84,2,0,wing_small_percent,97,6,5,215,77,wing
29905,2022,4617,Gary Clark,PF,NOP,34,331,0,0,34,65,1,wing_big_percent,99,6,6,225,78,wing
29906,2022,4245,Gary Harris,SG,ORL,61,1730,3,82,15,0,0,wing_small_percent,97,6,4,210,76,wing
29907,2022,4404,Gary Payton II,PG,GSW,66,1141,41,59,0,0,0,guard_percent,100,6,3,190,75,guard
29908,2022,4618,Gary Trent Jr.,SG,TOR,64,2222,20,80,1,0,0,guard_percent,100,6,5,209,77,guard
29909,2022,3816,George Hill,SG,MIL,49,1166,60,39,1,0,0,guard_percent,99,6,4,188,76,guard
29910,2022,4619,George King,SF,DAL,4,19,0,0,26,74,0,wing_big_percent,100,NA,NA,NA,NA,wing
29911,2022,4405,Georges Niang,PF,PHI,72,1658,0,0,35,63,2,wing_big_percent,98,6,7,230,79,wing
29912,2022,4933,Georgios Kalaitzakis,SF,MIL,9,48,0,15,68,15,2,wing_small_percent,83,NA,NA,NA,NA,wing
29912,2022,4933,Georgios Kalaitzakis,SF,MIL,9,48,0,15,68,15,2,wing_big_percent,83,NA,NA,NA,NA,wing
29913,2022,4164,Giannis Antetokounmpo,PF,MIL,63,2075,0,0,0,59,41,big_percent,100,6,11,242,83,big
29914,2022,4719,Goga Bitadze,C,IND,48,689,0,0,0,0,100,big_percent,100,6,11,250,83,big
29916,2022,3817,Goran Dragić,PG,TOR,5,90,61,39,0,0,0,guard_percent,100,6,3,190,75,guard
29917,2022,3817,Goran Dragić,PG,BRK,16,408,35,51,14,0,0,guard_percent,86,6,3,190,75,guard
29918,2022,3941,Gordon Hayward,SF,CHO,48,1547,0,3,78,19,0,wing_big_percent,97,6,7,225,79,wing
29919,2022,4167,Gorgui Dieng,C,ATL,43,370,0,0,0,0,100,big_percent,100,6,10,252,82,big
29920,2022,4720,Grant Williams,PF,BOS,72,1738,0,0,4,93,3,wing_big_percent,97,6,6,236,78,wing
29921,2022,4620,Grayson Allen,SG,MIL,64,1757,6,84,10,0,0,wing_small_percent,94,6,4,198,76,wing
29922,2022,4934,Greg Brown III,SF,POR,42,495,0,0,0,91,9,big_percent,100,6,9,205,81,big
29924,2022,3942,Greg Monroe,C,MIN,3,63,0,0,0,0,100,big_percent,100,6,11,265,83,big
29925,2022,3942,Greg Monroe,C,WAS,2,18,0,0,0,0,100,big_percent,100,6,11,265,83,big
29926,2022,3942,Greg Monroe,C,MIL,5,70,0,0,0,0,100,big_percent,100,6,11,265,83,big
29927,2022,3942,Greg Monroe,C,UTA,2,21,0,0,0,0,100,big_percent,100,6,11,265,83,big
29928,2022,4621,Hamidou Diallo,SG,DET,58,1269,0,17,79,4,0,wing_small_percent,96,6,5,202,77,wing
29929,2022,4089,Harrison Barnes,PF,SAC,72,2447,0,0,48,51,1,wing_big_percent,99,6,8,225,80,wing
29930,2022,3945,Hassan Whiteside,C,UTA,60,1086,0,0,0,0,100,big_percent,100,7,0,265,84,big
29931,2022,4935,Hassani Gravett,PG,ORL,8,171,87,13,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29932,2022,4623,Haywood Highsmith,SF,MIA,16,117,0,0,29,71,1,wing_big_percent,100,6,7,220,79,wing
29933,2022,4936,Herbert Jones,PF,NOP,73,2191,0,0,20,78,2,wing_big_percent,98,6,8,210,80,wing
29934,2022,4721,Ignas Brazdeikis,SF,ORL,37,385,3,33,48,17,0,wing_small_percent,81,6,6,221,78,wing
29935,2022,4837,Immanuel Quickley,PG,NYK,73,1634,57,43,0,0,0,guard_percent,100,6,3,190,75,guard
29936,2022,4624,Isaac Bonga,SF,TOR,15,69,3,51,43,4,0,wing_small_percent,94,6,8,180,80,wing
29937,2022,4838,Isaac Okoro,SF,CLE,62,1843,1,71,27,1,0,wing_small_percent,98,6,5,225,77,wing
29938,2022,4627,Isaiah Hartenstein,C,LAC,63,1095,0,0,0,0,100,big_percent,100,7,0,250,84,big
29939,2022,4937,Isaiah Jackson,PF,IND,31,414,0,0,0,26,74,big_percent,100,6,10,206,82,big
29940,2022,4839,Isaiah Joe,SG,PHI,52,566,25,65,10,0,0,guard_percent,90,6,4,165,76,guard
29941,2022,4938,Isaiah Livers,SF,DET,14,237,0,3,56,41,0,wing_big_percent,97,6,7,230,79,wing
29942,2022,4722,Isaiah Roby,PF,OKC,39,782,0,0,6,48,46,big_percent,94,6,8,230,80,big
29943,2022,4840,Isaiah Stewart,C,DET,66,1720,0,0,0,2,98,big_percent,100,6,8,250,80,big
29945,2022,4012,Isaiah Thomas,PG,LAL,4,101,100,0,0,0,0,guard_percent,100,5,9,185,69,guard
29946,2022,4012,Isaiah Thomas,PG,DAL,1,13,100,0,0,0,0,guard_percent,100,5,9,185,69,guard
29947,2022,4012,Isaiah Thomas,PG,CHO,12,160,100,0,0,0,0,guard_percent,100,5,9,185,69,guard
29948,2022,4939,Isaiah Todd,PF,WAS,10,41,0,0,11,47,42,big_percent,89,6,10,220,82,big
29950,2022,3946,Ish Smith,PG,CHO,37,511,100,0,0,0,0,guard_percent,100,6,0,175,72,guard
29951,2022,3946,Ish Smith,PG,WAS,22,471,100,0,0,0,0,guard_percent,100,6,0,175,72,guard
29952,2022,4940,Ish Wainright,PF,PHO,41,288,0,2,29,65,4,wing_big_percent,94,6,6,250,78,wing
29953,2022,4410,Ivica Zubac,C,LAC,71,1733,0,0,0,0,100,big_percent,100,7,0,240,84,big
29954,2022,4723,Ja Morant,PG,MEM,56,1862,90,10,0,0,0,guard_percent,100,6,3,174,75,guard
29955,2022,4249,Jabari Parker,PF,BOS,12,112,0,0,0,28,72,big_percent,100,NA,NA,NA,NA,big
29956,2022,4841,Jaden McDaniels,PF,MIN,67,1749,0,0,33,67,0,wing_big_percent,100,6,9,185,81,wing
29957,2022,4941,Jaden Springer,SG,PHI,2,6,0,37,63,0,0,wing_small_percent,100,6,4,204,76,wing
29958,2022,4091,Jae Crowder,PF,PHO,64,1809,0,0,16,84,0,wing_big_percent,100,6,6,235,78,wing
29959,2022,4842,Jae'Sean Tate,SF,HOU,73,1923,0,1,36,64,0,wing_big_percent,100,6,4,230,76,wing
29960,2022,4843,Jahmi'us Ramsey,SG,SAC,19,134,27,66,7,0,0,guard_percent,93,NA,NA,NA,NA,guard
29961,2022,4942,Jaime Echenique,C,WAS,1,3,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
29962,2022,4411,Jake Layman,SF,MIN,33,214,0,2,53,45,0,wing_big_percent,98,6,8,209,80,wing
29963,2022,4412,Jakob Poeltl,C,SAS,64,1864,0,0,0,0,100,big_percent,100,7,1,245,85,big
29964,2022,4630,Jalen Brunson,PG,DAL,74,2374,96,4,0,0,0,guard_percent,100,6,1,190,73,guard
29965,2022,4943,Jalen Green,SG,HOU,62,1945,20,77,4,0,0,guard_percent,97,6,4,178,76,guard
29966,2022,4944,Jalen Johnson,PF,ATL,19,111,0,0,0,88,12,big_percent,100,6,9,220,81,big
29967,2022,4725,Jalen McDaniels,SF,CHO,50,815,0,1,31,66,2,wing_big_percent,97,6,9,205,81,wing
29969,2022,4845,Jalen Smith,PF,PHO,29,382,0,0,0,29,71,big_percent,100,6,10,215,82,big
29970,2022,4845,Jalen Smith,PF,IND,19,469,0,0,0,19,81,big_percent,100,6,10,215,82,big
29971,2022,4945,Jalen Suggs,PG,ORL,46,1273,47,53,0,0,0,guard_percent,100,6,4,205,76,guard
29972,2022,4946,James Bouknight,SG,CHO,28,296,30,57,13,0,0,guard_percent,87,6,5,190,77,guard
29974,2022,4252,James Ennis,SF,BRK,2,14,0,0,11,89,0,wing_big_percent,100,NA,NA,NA,NA,wing
29975,2022,4252,James Ennis,SF,LAC,2,28,0,0,42,58,0,wing_big_percent,100,NA,NA,NA,NA,wing
29976,2022,4252,James Ennis,SF,DEN,3,14,0,0,31,69,0,wing_big_percent,100,NA,NA,NA,NA,wing
29978,2022,3880,James Harden,PG,BRK,44,1627,29,56,15,0,0,guard_percent,85,6,5,220,77,guard
29979,2022,3880,James Harden,SG,PHI,16,603,5,40,55,0,0,wing_small_percent,95,6,5,220,77,wing
29980,2022,3881,James Johnson,PF,BRK,61,1160,0,0,28,67,4,wing_big_percent,95,6,7,240,79,wing
29981,2022,4947,Jamorko Pickett,PF,DET,10,94,0,0,13,75,13,wing_big_percent,88,6,9,206,81,wing
29981,2022,4947,Jamorko Pickett,PF,DET,10,94,0,0,13,75,13,big_percent,88,6,9,206,81,big
29982,2022,4255,JaMychal Green,PF,DEN,62,1000,0,0,26,64,11,wing_big_percent,90,6,8,227,80,wing
29983,2022,4948,JaQuori McLaughlin,PG,DAL,4,11,50,50,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
29984,2022,4949,Jared Butler,SG,UTA,39,304,53,45,2,0,0,guard_percent,98,6,3,195,75,guard
29985,2022,4726,Jared Harper,PG,NOP,2,10,100,0,0,0,0,guard_percent,100,5,10,175,70,guard
29986,2022,4632,Jaren Jackson Jr.,PF,MEM,75,2042,0,0,3,55,42,big_percent,97,6,11,242,83,big
29987,2022,4634,Jarred Vanderbilt,PF,MIN,69,1761,0,0,0,96,4,big_percent,100,6,9,214,81,big
29988,2022,4515,Jarrett Allen,C,CLE,56,1809,0,0,0,0,100,big_percent,100,6,11,243,83,big
29989,2022,4728,Jarrett Culver,SG,MEM,35,295,4,68,28,0,0,wing_small_percent,96,6,6,195,78,wing
29990,2022,4950,Jarron Cumberland,SG,POR,3,12,33,39,28,0,0,guard_percent,72,NA,NA,NA,NA,guard
29991,2022,3824,JaVale McGee,C,PHO,68,1056,0,0,0,0,100,big_percent,100,7,0,270,84,big
29992,2022,4951,Javin DeLaurier,C,MIL,1,3,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
29993,2022,4729,Javonte Green,SF,CHI,60,1408,1,59,39,2,0,wing_small_percent,98,6,4,205,76,wing
29995,2022,4952,Javonte Smart,PG,MIL,13,160,77,24,0,0,0,guard_percent,101,6,4,205,76,guard
