PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FGA_FREQUENCY_percentile,FGA_percentile,EFG_PCT_percentile,sum_percentiles
1642271,Kyle Filipowski,1610612762,UTA,21,71,31,0.093,28,48,0.583,0.698,0.5149812734082397,0.700374531835206,0.9456928838951311,2.161048689138577
1628998,Cody Martin,1610612756,PHX,29,53,33,0.148,16,48,0.333,0.385,0.9138576779026217,0.700374531835206,0.40636704119850187,2.0205992509363297
1627742,Brandon Ingram,1610612761,TOR,27,18,18,0.144,15,48,0.313,0.354,0.9044943820224719,0.700374531835206,0.3089887640449438,1.9138576779026217
1629312,Haywood Highsmith,1610612748,MIA,28,73,33,0.122,19,47,0.404,0.489,0.7677902621722846,0.6928838951310862,0.7228464419475655,2.1835205992509366
1627884,Derrick Jones Jr.,1610612746,LAC,28,76,33,0.083,17,47,0.362,0.426,0.40074906367041196,0.6928838951310862,0.5374531835205992,1.6310861423220975
1629018,Gary Trent Jr.,1610612749,MIL,26,74,32,0.072,11,47,0.234,0.33,0.26591760299625467,0.6928838951310862,0.23782771535580524,1.196629213483146
1630533,Ziaire Williams,1610612751,BKN,23,62,33,0.092,9,47,0.191,0.234,0.5037453183520599,0.6928838951310862,0.1104868913857678,1.3071161048689137
203552,Seth Curry,1610612766,CHA,34,68,31,0.134,20,46,0.435,0.511,0.8614232209737828,0.6853932584269663,0.799625468164794,2.346441947565543
1627752,Taurean Prince,1610612749,MIL,31,79,33,0.091,19,46,0.413,0.5,0.4868913857677903,0.6853932584269663,0.7322097378277154,1.904494382022472
1630527,Brandon Boston,1610612740,NOP,23,42,27,0.121,15,46,0.326,0.38,0.7621722846441947,0.6853932584269663,0.39325842696629215,1.8408239700374531
1641730,Noah Clowney,1610612751,BKN,20,45,28,0.125,12,46,0.261,0.315,0.7940074906367042,0.6853932584269663,0.20037453183520598,1.6797752808988764
1641824,Matas Buzelis,1610612741,CHI,20,79,33,0.082,17,45,0.378,0.456,0.3838951310861423,0.6760299625468165,0.6273408239700374,1.6872659176029963
201950,Jrue Holiday,1610612738,BOS,34,61,29,0.081,15,45,0.333,0.378,0.37640449438202245,0.6760299625468165,0.3895131086142322,1.4419475655430711
1642347,Jamal Shead,1610612761,TOR,22,74,29,0.092,15,45,0.333,0.4,0.5037453183520599,0.6760299625468165,0.44569288389513106,1.6254681647940075
1630590,Scotty Pippen Jr.,1610612763,MEM,24,78,34,0.076,14,45,0.311,0.344,0.31273408239700373,0.6760299625468165,0.2808988764044944,1.2696629213483146
1641706,Brandon Miller,1610612766,CHA,22,27,24,0.092,11,45,0.244,0.311,0.5037453183520599,0.6760299625468165,0.1891385767790262,1.3689138576779025
1630549,Day'Ron Sharpe,1610612751,BKN,23,49,29,0.14,22,44,0.5,0.523,0.8801498127340824,0.6666666666666666,0.8089887640449438,2.355805243445693
1642274,Yves Missi,1610612740,NOP,20,72,36,0.091,21,44,0.477,0.477,0.4868913857677903,0.6666666666666666,0.6891385767790262,1.8426966292134832
1630583,Santi Aldama,1610612763,MEM,24,64,33,0.069,15,44,0.341,0.409,0.2303370786516854,0.6666666666666666,0.4737827715355805,1.3707865168539326
1628989,Kevin Huerter,1610612741,CHI,26,67,26,0.075,15,44,0.341,0.409,0.2958801498127341,0.6666666666666666,0.4737827715355805,1.4363295880149811
1630552,Jalen Johnson,1610612737,ATL,23,36,28,0.082,15,44,0.341,0.364,0.3838951310861423,0.6666666666666666,0.33146067415730335,1.3820224719101124
1628449,Chris Boucher,1610612761,TOR,32,50,30,0.117,21,43,0.488,0.57,0.7378277153558053,0.653558052434457,0.8764044943820225,2.2677902621722845
1629060,Rui Hachimura,1610612747,LAL,27,59,27,0.075,19,43,0.442,0.547,0.2958801498127341,0.653558052434457,0.848314606741573,1.797752808988764
202331,Paul George,1610612755,PHI,34,41,24,0.075,16,43,0.372,0.465,0.2958801498127341,0.653558052434457,0.6610486891385767,1.6104868913857677
1630198,Isaiah Joe,1610612760,OKC,25,74,39,0.073,16,43,0.372,0.477,0.28277153558052437,0.653558052434457,0.6891385767790262,1.6254681647940075
1642377,Jaylen Wells,1610612763,MEM,21,78,34,0.064,15,43,0.349,0.43,0.1853932584269663,0.653558052434457,0.548689138576779,1.3876404494382024
1630172,Patrick Williams,1610612741,CHI,23,63,32,0.083,14,43,0.326,0.442,0.40074906367041196,0.653558052434457,0.5786516853932584,1.6329588014981273
1630548,Johnny Juzang,1610612762,UTA,24,64,33,0.091,12,43,0.279,0.349,0.4868913857677903,0.653558052434457,0.29213483146067415,1.4325842696629214
1641783,Tristan da Silva,1610612753,ORL,23,73,29,0.088,17,42,0.405,0.548,0.44756554307116103,0.6385767790262172,0.8520599250936329,1.9382022471910112
1627827,Dorian Finney-Smith,1610612747,LAL,31,62,30,0.098,15,42,0.357,0.405,0.5655430711610487,0.6385767790262172,0.46441947565543074,1.6685393258426966
1630570,Trendon Watford,1610612751,BKN,24,43,23,0.124,13,42,0.31,0.345,0.7902621722846442,0.6385767790262172,0.28277153558052437,1.7116104868913857
1641722,Jordan Hawkins,1610612740,NOP,22,55,32,0.077,13,42,0.31,0.393,0.32771535580524347,0.6385767790262172,0.4250936329588015,1.3913857677902621
1631260,AJ Green,1610612749,MIL,25,72,31,0.1,12,42,0.286,0.405,0.602996254681648,0.6385767790262172,0.46441947565543074,1.705992509363296
