,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,TeamID,TeamName,WINS,LOSSES,TeamGP,G_PERCENT,CHARGES_DRAWN_pct_rank,CONTESTED_SHOTS_pct_rank,DEFLECTIONS_pct_rank,DEF_BOXOUTS_pct_rank,DEF_LOOSE_BALLS_RECOVERED_pct_rank,sum
154,1629312,Haywood Highsmith,1610612748,MIA,27.0,3,17.8,1.67,1.33,0.33,0.67,0.0,0.0,0.0,0.0,0.67,0.67,0.0,1.0,0.0,0.67,0.67,0.67,0.0,0.0,1.0,1.0,0.0,1610612748,Heat,3,2,5,0.6,0.4048991354466859,0.2622478386167147,0.2420749279538905,0.8501440922190202,0.9855907780979827,2.744956772334294
155,1630529,Herbert Jones,1610612740,NOP,26.0,4,28.3,4.25,2.5,1.75,3.0,0.25,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.0,1610612740,Pelicans,3,4,7,0.5714285714285714,0.899135446685879,0.5706051873198847,0.8645533141210374,0.45244956772334294,0.8386167146974063,3.6253602305475505
156,1641816,Hunter Tyson,1610612743,DEN,24.0,3,10.8,2.33,1.33,1.0,0.67,0.0,0.0,0.0,0.0,0.67,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612743,Nuggets,3,3,6,0.5,0.4048991354466859,0.8011527377521613,0.5331412103746398,0.1585014409221902,0.9971181556195965,2.8948126801152734
159,1630171,Isaac Okoro,1610612739,CLE,23.0,8,19.9,2.38,1.38,1.0,1.0,0.25,0.38,0.63,0.13,0.25,0.38,0.333,0.667,0.13,0.38,0.5,0.5,0.25,0.25,0.75,1.0,0.5,1610612739,Cavaliers,8,0,8,1.0,0.9394812680115274,0.41786743515850144,0.3919308357348703,0.6685878962536023,0.7089337175792507,3.126801152737752
160,1630543,Isaiah Jackson,1610612754,IND,22.0,5,16.8,5.2,3.8,1.4,1.2,0.0,1.8,4.2,0.2,0.2,0.4,0.5,0.5,0.2,0.4,0.6,0.6,0.4,0.333,0.667,1.0,0.667,1610612754,Pacers,2,4,6,0.8333333333333334,0.4048991354466859,0.9394812680115274,0.6570605187319885,0.7478386167146974,0.6873198847262247,3.4365994236311237
161,1630198,Isaiah Joe,1610612760,OKC,25.0,6,19.3,1.67,1.0,0.67,1.0,0.17,0.0,0.0,0.17,0.67,0.83,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612760,Thunder,6,0,6,1.0,0.8962536023054755,0.21037463976945245,0.40778097982708933,0.1585014409221902,0.9740634005763689,2.6469740634005765
162,1630191,Isaiah Stewart,1610612765,DET,23.0,8,19.5,7.5,5.88,1.63,0.5,0.0,3.88,9.63,0.13,0.25,0.38,0.333,0.667,0.75,0.5,1.25,1.25,1.0,0.6,0.4,1.0,0.8,1610612765,Pistons,3,5,8,1.0,0.4048991354466859,0.9798270893371758,0.12680115273775217,0.7636887608069164,0.7319884726224783,3.0072046109510087
163,1627826,Ivica Zubac,1610612746,LAC,27.0,6,34.3,10.0,6.83,3.17,1.67,0.0,5.33,12.17,0.17,0.0,0.17,1.0,0.0,1.0,1.17,2.17,1.67,1.5,0.462,0.538,0.769,0.692,1610612746,Clippers,2,4,6,1.0,0.4048991354466859,0.9193083573487032,0.37752161383285304,0.8328530259365994,0.18011527377521613,2.7146974063400573
165,1629630,Ja Morant,1610612763,MEM,25.0,7,28.4,1.71,0.71,1.0,1.0,0.29,0.14,0.43,0.71,0.57,1.29,0.556,0.444,0.0,0.14,0.14,0.14,0.0,0.0,1.0,1.0,0.0,1610612763,Grizzlies,4,3,7,1.0,0.9250720461095101,0.07492795389048991,0.21037463976945245,0.3573487031700288,0.8876080691642652,2.4553314121037464
167,1631095,Jabari Smith Jr.,1610612745,HOU,21.0,6,32.6,5.67,3.67,2.0,0.5,0.0,0.33,1.0,0.0,0.5,0.5,0.0,1.0,0.33,1.0,1.33,1.33,0.83,0.25,0.75,1.0,0.625,1610612745,Rockets,3,3,6,1.0,0.4048991354466859,0.6858789625360231,0.06340057636887608,0.8040345821325648,0.7896253602305475,2.7478386167146973
168,1631133,Jabari Walker,1610612757,POR,22.0,6,12.5,1.17,0.17,1.0,0.17,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,0.5,0.0,0.5,0.5,0.17,1.0,0.0,1.0,0.333,1610612757,Trail Blazers,2,5,7,0.8571428571428571,0.4048991354466859,0.25936599423631124,0.06051873198847262,0.1585014409221902,0.18011527377521613,1.063400576368876
169,1631210,Jacob Toppin,1610612752,NYK,24.0,3,3.3,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612752,Knicks,3,2,5,0.6,0.4048991354466859,0.30547550432276654,0.8414985590778098,0.1585014409221902,0.18011527377521613,1.8904899135446684
170,1630702,Jaden Hardy,1610612742,DAL,22.0,6,10.4,0.83,0.5,0.33,0.5,0.0,0.0,0.0,0.17,0.0,0.17,1.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,1.0,1.0,1.0,1610612742,Mavericks,4,2,6,1.0,0.4048991354466859,0.1585014409221902,0.37175792507204614,0.6080691642651297,0.18011527377521613,1.723342939481268
171,1631093,Jaden Ivey,1610612765,DET,22.0,8,32.1,2.75,1.75,1.0,1.13,0.0,0.25,0.63,0.63,0.38,1.0,0.625,0.375,0.0,0.13,0.13,0.13,0.0,0.0,1.0,1.0,0.0,1610612765,Pistons,3,5,8,1.0,0.4048991354466859,0.20461095100864554,0.207492795389049,0.3227665706051873,0.6801152737752162,1.819884726224784
172,1630183,Jaden McDaniels,1610612750,MIN,24.0,6,28.0,4.33,2.5,1.83,1.17,0.0,0.17,0.33,0.33,0.17,0.5,0.667,0.333,0.17,0.0,0.17,0.17,0.17,1.0,0.0,1.0,1.0,1610612750,Timberwolves,3,3,6,1.0,0.4048991354466859,0.5936599423631124,0.3025936599423631,0.1585014409221902,0.4697406340057637,1.929394812680115
173,1630531,Jaden Springer,1610612738,BOS,22.0,4,4.1,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612738,Celtics,7,1,8,0.5,0.4048991354466859,0.08069164265129683,0.9351585014409222,0.1585014409221902,0.18011527377521613,1.759365994236311
175,1631170,Jaime Jaquez Jr.,1610612748,MIA,23.0,5,25.1,2.2,0.8,1.4,2.2,0.0,0.2,0.6,0.4,0.0,0.4,1.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,1.0,1.0,0.2,1610612748,Heat,3,2,5,1.0,0.4048991354466859,0.2219020172910663,0.792507204610951,0.8674351585014409,0.18011527377521613,2.46685878962536
176,1631222,Jake LaRavia,1610612763,MEM,23.0,8,26.2,2.25,1.13,1.13,3.0,0.0,0.38,0.88,0.38,0.25,0.63,0.6,0.4,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.0,1610612763,Grizzlies,4,3,7,1.1428571428571428,0.4048991354466859,0.207492795389049,0.8904899135446686,0.4783861671469741,0.6109510086455331,2.5922190201729105
177,1627751,Jakob Pöltl,1610612761,TOR,29.0,7,32.5,8.71,7.0,1.71,2.14,0.0,5.57,12.0,0.57,0.14,0.71,0.8,0.2,0.43,1.57,2.14,2.0,1.71,0.2,0.733,1.0,0.857,1610612761,Raptors,2,5,7,1.0,0.4048991354466859,0.8933717579250721,0.5936599423631124,0.9279538904899135,0.37175792507204614,3.19164265129683
178,1628973,Jalen Brunson,1610612752,NYK,28.0,5,31.8,3.0,1.0,2.0,1.0,0.2,0.0,0.0,0.4,0.0,0.4,1.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,1.0,1.0,1.0,1610612752,Knicks,3,2,5,1.0,0.861671469740634,0.27089337175792505,0.17579250720461095,0.39481268011527376,0.18011527377521613,1.88328530259366
179,1631105,Jalen Duren,1610612765,DET,20.0,8,25.4,7.25,4.13,3.13,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.75,1.75,1.5,0.571,0.429,1.0,0.857,1610612765,Pistons,3,5,8,1.0,0.4048991354466859,0.9106628242074928,0.276657060518732,0.7953890489913544,0.18011527377521613,2.567723342939481
180,1630224,Jalen Green,1610612745,HOU,22.0,6,34.6,4.33,2.5,1.83,1.33,0.0,0.0,0.0,0.17,0.17,0.33,0.5,0.5,0.0,0.33,0.33,0.33,0.17,0.0,1.0,1.0,0.5,1610612745,Rockets,3,3,6,1.0,0.4048991354466859,0.4438040345821326,0.25936599423631124,0.4755043227665706,0.40634005763688763,1.9899135446685878
181,1630552,Jalen Johnson,1610612737,ATL,22.0,8,36.4,4.63,2.13,2.5,2.0,0.0,0.75,2.0,0.13,0.5,0.63,0.2,0.8,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1610612737,Hawks,3,5,8,1.0,0.4048991354466859,0.4553314121037464,0.4510086455331412,0.569164265129683,0.7550432276657061,2.6354466858789625
183,1630188,Jalen Smith,1610612741,CHI,24.0,5,13.7,2.8,2.2,0.6,0.6,0.2,1.2,2.6,0.2,0.0,0.2,1.0,0.0,0.6,0.4,1.0,1.0,0.6,0.6,0.4,1.0,0.6,1610612741,Bulls,3,3,6,0.8333333333333334,0.9481268011527377,0.7694524495677233,0.3285302593659942,0.792507204610951,0.18011527377521613,3.0187319884726223
184,1630591,Jalen Suggs,1610612753,ORL,23.0,7,28.6,3.14,1.43,1.71,3.0,0.29,0.43,1.14,0.14,0.29,0.43,0.333,0.667,0.0,0.29,0.29,0.29,0.14,0.0,1.0,1.0,0.5,1610612753,Magic,3,4,7,1.0,0.9221902017291066,0.3688760806916426,0.8587896253602305,0.49855907780979825,0.6282420749279539,3.276657060518732
185,1631114,Jalen Williams,1610612760,OKC,23.0,6,30.9,3.33,2.5,0.83,3.17,0.0,0.5,1.5,0.33,0.83,1.17,0.286,0.714,0.0,0.5,0.5,0.5,0.33,0.0,1.0,1.0,0.667,1610612760,Thunder,6,0,6,1.0,0.4048991354466859,0.36023054755043227,0.8501440922190202,0.5994236311239193,0.9423631123919308,3.1570605187319885
186,1630592,Jalen Wilson,1610612751,BKN,24.0,8,22.7,1.63,0.88,0.75,0.38,0.0,0.0,0.0,0.25,0.13,0.38,0.667,0.333,0.13,0.63,0.88,0.75,0.5,0.143,0.714,1.0,0.667,1610612751,Nets,3,4,7,1.1428571428571428,0.4048991354466859,0.11527377521613832,0.07492795389048991,0.7838616714697406,0.44668587896253603,1.825648414985591
187,1631288,Jamal Cain,1610612740,NOP,25.0,4,13.4,2.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.0,1610612740,Pelicans,3,4,7,0.5714285714285714,0.4048991354466859,0.5605187319884726,0.46397694524495675,0.654178674351585,0.18011527377521613,2.2636887608069163
188,1627750,Jamal Murray,1610612743,DEN,27.0,5,34.8,6.4,2.6,3.8,2.2,0.0,0.2,0.6,0.2,0.6,0.8,0.25,0.75,0.0,0.4,0.4,0.4,0.0,0.0,1.0,1.0,0.0,1610612743,Nuggets,3,3,6,0.8333333333333334,0.4048991354466859,0.7118155619596542,0.5561959654178674,0.5302593659942363,0.829971181556196,3.0331412103746396
189,1642347,Jamal Shead,1610612761,TOR,22.0,7,18.5,1.14,0.29,0.86,1.0,0.29,0.0,0.0,0.14,0.0,0.14,1.0,0.0,0.0,0.14,0.14,0.14,0.14,0.0,1.0,1.0,1.0,1610612761,Raptors,2,5,7,1.0,0.9567723342939481,0.08357348703170028,0.4365994236311239,0.414985590778098,0.18011527377521613,2.0720461095100866
190,201935,James Harden,1610612746,LAC,35.0,6,35.5,4.17,1.5,2.67,3.5,0.0,0.0,0.0,0.0,0.67,0.67,0.0,1.0,0.0,0.67,0.67,0.67,0.67,0.0,1.0,1.0,1.0,1610612746,Clippers,2,4,6,1.0,0.4048991354466859,0.40634005763688763,0.8357348703170029,0.659942363112392,0.8703170028818443,3.1772334293948123
193,1642419,Jamison Battle,1610612761,TOR,23.0,6,15.3,1.83,1.67,0.17,0.17,0.0,0.0,0.0,0.17,0.5,0.67,0.25,0.75,0.17,0.17,0.33,0.33,0.33,0.5,0.5,1.0,1.0,1610612761,Raptors,2,5,7,0.8571428571428571,0.4048991354466859,0.4207492795389049,0.04899135446685879,0.521613832853026,0.9711815561959655,2.367435158501441
194,1641716,Jarace Walker,1610612754,IND,21.0,6,9.1,1.0,0.33,0.67,1.67,0.0,0.0,0.0,0.17,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612754,Pacers,2,4,6,1.0,0.4048991354466859,0.37175792507204614,0.9913544668587896,0.1585014409221902,0.18011527377521613,2.106628242074928
195,1630215,Jared Butler,1610612764,WAS,24.0,5,8.9,0.8,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612764,Wizards,2,4,6,0.8333333333333334,0.4048991354466859,0.23054755043227665,0.8847262247838616,0.1585014409221902,0.18011527377521613,1.8587896253602305
196,1642272,Jared McCain,1610612755,PHI,20.0,5,12.7,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.6,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612755,76ers,1,4,5,1.0,0.4048991354466859,0.01729106628242075,0.07204610951008646,0.1585014409221902,0.9654178674351584,1.6181556195965419
197,1628991,Jaren Jackson Jr.,1610612763,MEM,25.0,6,27.5,5.5,3.33,2.17,1.33,0.0,0.33,0.67,0.83,0.67,1.5,0.556,0.444,0.0,1.33,1.33,1.33,0.5,0.0,1.0,1.0,0.375,1610612763,Grizzlies,4,3,7,0.8571428571428571,0.4048991354466859,0.7579250720461095,0.3746397694524496,0.930835734870317,0.9250720461095101,3.393371757925072
198,1628386,Jarrett Allen,1610612739,CLE,26.0,8,30.0,8.0,6.75,1.25,1.25,0.0,3.75,8.38,0.13,0.25,0.38,0.333,0.667,0.38,0.5,0.88,0.88,0.63,0.429,0.571,1.0,0.714,1610612739,Cavaliers,8,0,8,1.0,0.4048991354466859,0.8904899135446686,0.29250720461095103,0.6167146974063401,0.5590778097982709,2.7636887608069167
199,1629750,Javonte Green,1610612740,NOP,31.0,7,21.1,1.43,1.14,0.29,2.71,0.0,0.29,0.57,0.14,0.57,0.71,0.2,0.8,0.0,0.43,0.43,0.43,0.14,0.0,1.0,1.0,0.333,1610612740,Pelicans,3,4,7,1.0,0.4048991354466859,0.09510086455331412,0.9510086455331412,0.6829971181556196,0.9452449567723343,3.0792507204610953
200,1629637,Jaxson Hayes,1610612747,LAL,24.0,7,14.7,2.71,1.71,1.0,1.14,0.0,1.57,4.14,0.14,0.29,0.43,0.333,0.667,0.0,0.86,0.86,0.71,0.14,0.0,1.0,0.833,0.167,1610612747,Lakers,4,3,7,1.0,0.4048991354466859,0.7146974063400576,0.7060518731988472,0.9567723342939481,0.8847262247838616,3.6671469740634004
201,1630643,Jay Huff,1610612763,MEM,27.0,8,15.6,6.5,3.88,2.63,0.5,0.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.63,0.5,0.0,1.0,1.0,0.8,1610612763,Grizzlies,4,3,7,1.1428571428571428,0.4048991354466859,0.9942363112391931,0.18155619596541786,0.8703170028818443,0.18011527377521613,2.6311239193083575
202,1627759,Jaylen Brown,1610612738,BOS,28.0,6,36.0,4.5,2.17,2.33,2.17,0.0,0.17,0.5,0.5,0.17,0.67,0.75,0.25,0.33,1.17,1.5,1.33,0.67,0.222,0.778,0.889,0.444,1610612738,Celtics,7,1,8,0.75,0.4048991354466859,0.4409221902017291,0.515850144092219,0.8155619596541787,0.38904899135446686,2.5662824207492796
205,1642377,Jaylen Wells,1610612763,MEM,21.0,8,25.9,2.13,1.0,1.13,0.5,0.13,0.0,0.0,0.0,0.13,0.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612763,Grizzlies,4,3,7,1.1428571428571428,0.8443804034582133,0.1729106628242075,0.09221902017291066,0.1585014409221902,0.4207492795389049,1.6887608069164266
206,1642281,Jaylon Tyson,1610612739,CLE,21.0,4,5.3,1.25,1.0,0.25,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612739,Cavaliers,8,0,8,0.5,0.4048991354466859,0.8328530259365994,0.023054755043227664,0.1585014409221902,0.18011527377521613,1.5994236311239192
207,1628369,Jayson Tatum,1610612738,BOS,26.0,8,34.6,3.38,1.13,2.25,1.5,0.0,0.5,1.25,0.38,0.13,0.5,0.75,0.25,0.0,0.63,0.63,0.63,0.38,0.0,1.0,1.0,0.6,1610612738,Celtics,7,1,8,1.0,0.4048991354466859,0.29394812680115273,0.31988472622478387,0.6484149855907781,0.36023054755043227,2.027377521613833
211,203924,Jerami Grant,1610612757,POR,30.0,7,33.2,4.43,2.71,1.71,0.71,0.14,0.0,0.0,0.29,0.71,1.0,0.286,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612757,Trail Blazers,2,5,7,1.0,0.8213256484149856,0.48703170028818443,0.1037463976945245,0.1585014409221902,0.9048991354466859,2.4755043227665703
212,1630526,Jeremiah Robinson-Earl,1610612740,NOP,24.0,7,11.8,2.29,1.43,0.86,0.71,0.0,0.43,1.14,0.14,0.14,0.29,0.5,0.5,0.43,0.43,0.86,0.86,0.57,0.5,0.5,1.0,0.667,1610612740,Pelicans,3,4,7,1.0,0.4048991354466859,0.7348703170028819,0.5100864553314121,0.8443804034582133,0.6829971181556196,3.1772334293948123
213,1631110,Jeremy Sochan,1610612759,SAS,21.0,6,32.2,8.0,4.67,3.33,1.83,0.0,2.67,6.5,0.33,0.5,0.83,0.4,0.6,0.0,1.17,1.17,1.17,0.5,0.0,1.0,1.0,0.429,1610612759,Spurs,3,3,6,1.0,0.4048991354466859,0.8559077809798271,0.4697406340057637,0.8414985590778098,0.7953890489913544,3.367435158501441
214,1630579,Jericho Sims,1610612752,NYK,26.0,5,13.8,3.8,2.2,1.6,0.6,0.0,2.4,5.8,0.0,0.2,0.2,0.0,1.0,0.8,0.6,1.4,1.4,1.2,0.571,0.429,1.0,0.857,1610612752,Knicks,3,2,5,1.0,0.4048991354466859,0.9020172910662824,0.3227665706051873,0.8962536023054755,0.7752161383285303,3.3011527377521612
215,1641724,Jett Howard,1610612753,ORL,21.0,7,11.0,2.0,1.29,0.71,0.29,0.0,0.0,0.0,0.14,0.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612753,Magic,3,4,7,1.0,0.4048991354466859,0.7089337175792507,0.13256484149855907,0.1585014409221902,0.18011527377521613,1.5850144092219018
217,202710,Jimmy Butler,1610612748,MIA,35.0,5,32.9,2.4,0.8,1.6,3.2,0.0,0.8,1.8,1.0,0.4,1.4,0.714,0.286,0.4,0.0,0.4,0.4,0.2,1.0,0.0,1.0,0.5,1610612748,Heat,3,2,5,1.0,0.4048991354466859,0.11815561959654179,0.8270893371757925,0.1585014409221902,0.6974063400576369,2.206051873198847
218,1629111,Jock Landale,1610612745,HOU,29.0,4,9.0,2.25,1.75,0.5,0.25,0.0,1.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1610612745,Rockets,3,3,6,0.6666666666666666,0.4048991354466859,0.8602305475504323,0.14697406340057637,0.9538904899135446,0.18011527377521613,2.5461095100864553
219,204060,Joe Ingles,1610612750,MIN,37.0,5,5.2,0.0,0.0,0.0,0.6,0.0,0.8,1.8,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612750,Timberwolves,3,3,6,0.8333333333333334,0.4048991354466859,0.008645533141210375,0.8962536023054755,0.1585014409221902,0.18011527377521613,1.6484149855907781
220,1628381,John Collins,1610612762,UTA,27.0,6,22.3,3.67,1.83,1.83,1.0,0.0,1.83,4.17,0.17,0.17,0.33,0.5,0.5,0.17,0.5,0.67,0.67,0.5,0.25,0.75,1.0,0.75,1610612762,Jazz,0,6,6,1.0,0.4048991354466859,0.6455331412103746,0.3400576368876081,0.7262247838616714,0.5302593659942363,2.6469740634005765
222,1631098,Johnny Davis,1610612764,WAS,22.0,5,8.4,1.0,0.6,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612764,Wizards,2,4,6,0.8333333333333334,0.4048991354466859,0.41210374639769454,0.11239193083573487,0.1585014409221902,0.18011527377521613,1.2680115273775217
224,1630548,Johnny Juzang,1610612762,UTA,23.0,3,15.8,1.33,1.0,0.33,1.33,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,1.0,1.0,0.0,1610612762,Jazz,0,6,6,0.5,0.4048991354466859,0.19596541786743515,0.7550432276657061,0.7002881844380403,0.18011527377521613,2.2363112391930837
225,202685,Jonas Valančiūnas,1610612764,WAS,32.0,6,21.0,4.83,3.83,1.0,0.33,0.0,3.33,7.67,0.33,0.33,0.67,0.5,0.5,0.67,0.5,1.33,1.17,0.83,0.5,0.375,1.0,0.714,1610612764,Wizards,2,4,6,1.0,0.4048991354466859,0.8184438040345822,0.069164265129683,0.7478386167146974,0.8011527377521613,2.84149855907781
226,1628371,Jonathan Isaac,1610612753,ORL,27.0,4,14.5,5.5,4.25,1.25,1.25,0.0,0.25,0.5,0.0,0.25,0.25,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1610612753,Magic,3,4,7,0.5714285714285714,0.4048991354466859,0.9740634005763689,0.7694524495677233,0.1585014409221902,0.829971181556196,3.136887608069164
227,1630228,Jonathan Kuminga,1610612744,GSW,22.0,7,23.8,2.71,1.71,1.0,1.43,0.0,0.57,1.71,0.71,0.14,0.86,0.833,0.167,0.14,0.14,0.29,0.29,0.14,0.5,0.5,1.0,0.5,1610612744,Warriors,6,1,7,1.0,0.4048991354466859,0.38904899135446686,0.5043227665706052,0.3919308357348703,0.45677233429394815,2.1469740634005765
228,1642367,Jonathan Mogbo,1610612761,TOR,23.0,7,17.1,3.71,2.14,1.57,2.71,0.0,1.0,1.86,0.29,0.0,0.29,1.0,0.0,0.14,0.57,0.71,0.71,0.71,0.2,0.8,1.0,1.0,1610612761,Raptors,2,5,7,1.0,0.4048991354466859,0.8040345821325648,0.9827089337175793,0.8213256484149856,0.18011527377521613,3.1930835734870318
229,203903,Jordan Clarkson,1610612762,UTA,32.0,5,24.5,1.8,1.0,0.8,0.8,0.0,0.0,0.0,0.6,0.2,0.8,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612762,Jazz,0,6,6,0.8333333333333334,0.4048991354466859,0.12680115273775217,0.19020172910662825,0.1585014409221902,0.5504322766570605,1.4308357348703171
230,1641722,Jordan Hawkins,1610612740,NOP,22.0,7,32.0,3.57,1.43,2.14,1.0,0.14,0.57,1.29,0.0,0.43,0.43,0.0,1.0,0.0,0.29,0.29,0.29,0.14,0.0,1.0,1.0,0.5,1610612740,Pelicans,3,4,7,1.0,0.8242074927953891,0.3861671469740634,0.1729106628242075,0.4668587896253602,0.7435158501440923,2.593659942363112
231,1629162,Jordan McLaughlin,1610612758,SAC,28.0,4,4.3,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612758,Kings,3,3,6,0.6666666666666666,0.9971181556195965,0.06051873198847262,0.48703170028818443,0.1585014409221902,0.18011527377521613,1.8832853025936598
233,1629673,Jordan Poole,1610612764,WAS,25.0,6,31.0,4.0,1.33,2.67,3.33,0.0,0.17,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1610612764,Wizards,2,4,6,1.0,0.4048991354466859,0.46397694524495675,0.8703170028818443,0.1585014409221902,0.18011527377521613,2.077809798270893
234,1641775,Jordan Walsh,1610612738,BOS,20.0,7,10.8,1.14,0.57,0.57,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.0,1.0,0.0,0.57,0.57,0.43,0.14,0.0,1.0,0.75,0.25,1610612738,Celtics,7,1,8,0.875,0.4048991354466859,0.3256484149855908,0.05475504322766571,0.9452449567723343,0.7377521613832853,2.468299711815562
235,1630631,Jose Alvarado,1610612740,NOP,26.0,7,22.8,1.0,0.43,0.57,2.71,0.0,0.14,0.29,0.71,0.14,0.86,0.833,0.167,0.0,0.43,0.43,0.43,0.14,0.0,1.0,1.0,0.333,1610612740,Pelicans,3,4,7,1.0,0.4048991354466859,0.025936599423631124,0.9221902017291066,0.6570605187319885,0.4755043227665706,2.4855907780979827
236,1630581,Josh Giddey,1610612741,CHI,22.0,6,29.0,4.5,3.0,1.5,1.83,0.0,0.17,0.33,0.5,0.5,1.0,0.5,0.5,0.0,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,1610612741,Bulls,3,3,6,1.0,0.4048991354466859,0.5994236311239193,0.553314121037464,0.38904899135446686,0.829971181556196,2.776657060518732
237,1630182,Josh Green,1610612766,CHA,23.0,4,21.0,2.25,1.75,0.5,1.5,0.0,0.75,1.75,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612766,Hornets,2,4,6,0.6666666666666666,0.4048991354466859,0.34870317002881845,0.6570605187319885,0.1585014409221902,0.6873198847262247,2.2564841498559076
238,1628404,Josh Hart,1610612752,NYK,29.0,5,35.7,3.0,1.0,2.0,2.6,0.0,2.2,5.0,0.8,0.4,1.2,0.667,0.333,0.0,0.2,0.2,0.2,0.2,0.0,1.0,1.0,1.0,1610612752,Knicks,3,2,5,1.0,0.4048991354466859,0.1873198847262248,0.6829971181556196,0.38328530259365995,0.659942363112392,2.3184438040345823
241,201950,Jrue Holiday,1610612738,BOS,34.0,8,29.6,2.5,1.0,1.5,1.38,0.0,1.13,2.75,0.38,0.38,0.75,0.5,0.5,0.0,0.5,0.5,0.5,0.13,0.0,1.0,1.0,0.25,1610612738,Celtics,7,1,8,1.0,0.4048991354466859,0.1988472622478386,0.3573487031700288,0.622478386167147,0.7348703170028819,2.3184438040345823
