seas_id,season,player_id,player,pos,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,position,value,ht_ft,ht_in,wt,full_in_ht,position_2,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,leader
31445,2024,5058,Jamaree Bouyea,PG,POR,6,57,100,0,0,0,0,guard_percent,100,6,2,180,74,guard,-0.4,0,-0.4,-0.299,-13,-4.8,-17.8,-0.2,FALSE
31446,2024,5058,Jamaree Bouyea,PG,SAS,3,38,87,13,0,0,0,guard_percent,100,6,2,180,74,guard,0.1,0,0.1,0.126,-6.1,2.2,-3.9,0,FALSE
31447,2024,4949,James Bouknight,SG,CHO,14,81,0,72,28,0,0,wing_small_percent,100,NA,NA,NA,NA,wing,0.1,0,0.1,0.062,4.4,-2.2,2.2,0.1,FALSE
31448,2024,3880,James Harden,PG,LAC,72,2470,72,28,0,0,0,guard_percent,100,6,5,220,77,guard,5.9,2.5,8.4,0.163,3.8,0.3,4.1,3.8,TRUE
31449,2024,3881,James Johnson,PF,IND,9,47,0,0,34,53,13,wing_big_percent,87,6,7,240,79,wing,-0.1,0.1,0,-0.05,-8,2.2,-5.8,0,FALSE
31450,2024,4846,James Wiseman,C,DET,63,1091,0,0,0,0,100,big_percent,100,7,0,240,84,big,1.3,0.8,2.1,0.094,-2.6,-0.9,-3.5,-0.4,FALSE
31451,2024,5157,Jarace Walker,PF,IND,33,340,0,0,27,67,7,wing_big_percent,94,6,8,240,80,wing,0.1,0.3,0.4,0.058,-0.5,0.7,0.2,0.2,FALSE
31452,2024,4952,Jared Butler,SG,WAS,40,566,95,5,0,0,0,guard_percent,100,6,3,195,75,guard,0.3,0.3,0.6,0.054,-1.5,-0.5,-2.1,0,FALSE
31453,2024,5059,Jared Rhoden,SG,DET,17,245,0,16,72,12,0,wing_small_percent,88,6,6,210,78,wing,0.1,0.2,0.3,0.06,-2.9,0.4,-2.5,0,FALSE
31454,2024,4632,Jaren Jackson Jr.,C,MEM,66,2124,0,0,0,2,99,big_percent,101,6,10,242,82,big,0.2,2.8,3,0.067,0,0.4,0.4,1.3,TRUE
31455,2024,4634,Jarred Vanderbilt,PF,LAL,29,581,0,14,68,18,1,wing_big_percent,86,6,8,214,80,wing,0.3,0.8,1.1,0.089,-2.9,1.3,-1.6,0,FALSE
31456,2024,4515,Jarrett Allen,C,CLE,77,2442,0,0,0,1,100,big_percent,101,6,11,243,83,big,6.8,3.9,10.7,0.21,2.1,0.9,3,3.1,TRUE
31457,2024,5060,Jason Preston,PG,UTA,7,71,70,30,0,0,0,guard_percent,100,6,4,187,76,guard,0,0,0,0.026,-2.5,-0.1,-2.6,0,FALSE
31458,2024,5158,Javon Freeman-Liberty,PG,TOR,22,403,88,12,0,0,0,guard_percent,100,6,4,180,76,guard,0.1,0.2,0.2,0.029,-3.1,-2,-5.2,-0.3,FALSE
31459,2024,4729,Javonte Green,SF,CHI,9,230,0,3,78,19,0,wing_big_percent,97,6,4,205,76,wing,0.5,0.3,0.9,0.18,1.9,0.1,2,0.2,FALSE
31460,2024,4955,Javonte Smart,PG,PHI,1,1,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,0,0,0,0.005,-6.2,-2.1,-8.3,0,FALSE
31461,2024,4730,Jaxson Hayes,C,LAL,70,877,0,0,0,3,98,big_percent,101,7,0,220,84,big,1.4,1.1,2.5,0.135,-2.8,0.9,-1.9,0,FALSE
31462,2024,4956,Jay Huff,C,DEN,20,49,0,0,0,0,100,big_percent,100,7,1,240,85,big,0.1,0.1,0.2,0.212,-0.3,1.6,1.3,0,FALSE
31463,2024,4415,Jaylen Brown,SF,BOS,70,2343,1,30,68,2,0,wing_small_percent,98,6,6,223,78,wing,2.7,3.2,5.9,0.121,0.9,-0.1,0.7,1.6,FALSE
31465,2024,4732,Jaylen Nowell,SG,MEM,9,156,87,13,0,0,0,guard_percent,100,6,4,201,76,guard,-0.1,0.1,0,-0.007,-5.9,-1.6,-7.4,-0.2,FALSE
31466,2024,4732,Jaylen Nowell,SG,DET,4,58,0,71,29,0,0,wing_small_percent,100,6,4,201,76,wing,0.1,0,0.1,0.078,0.7,-0.8,-0.1,0,FALSE
31467,2024,5061,Jaylin Williams,C,OKC,69,897,0,0,0,10,90,big_percent,100,6,9,240,81,big,1,1.5,2.4,0.13,-0.8,1.9,1.1,0.7,FALSE
31468,2024,4518,Jayson Tatum,PF,BOS,74,2645,0,0,26,72,2,wing_big_percent,98,6,8,210,80,wing,6.4,4.1,10.4,0.189,4.5,0.6,5.1,4.7,TRUE
31469,2024,5063,Jeenathan Williams,SG,HOU,22,129,23,74,3,0,0,guard_percent,97,6,5,205,77,guard,0.2,0.1,0.3,0.11,-0.8,-0.8,-1.6,0,FALSE
31470,2024,4958,Jeff Dowtin,PG,PHI,12,142,52,42,5,0,0,guard_percent,94,6,3,185,75,guard,0.4,0.2,0.6,0.193,2,1.3,3.3,0.2,FALSE
31471,2024,3761,Jeff Green,PF,HOU,78,1307,0,0,9,69,23,big_percent,92,6,8,235,80,big,1.4,1.2,2.6,0.095,-1.6,-0.4,-2.1,0,FALSE
31472,2024,4257,Jerami Grant,PF,POR,54,1830,0,0,41,53,6,wing_big_percent,94,6,7,210,79,wing,1.7,1,2.7,0.071,1,-1.1,-0.1,0.9,TRUE
31473,2024,4959,Jeremiah Robinson-Earl,PF,NOP,39,334,0,0,0,55,45,big_percent,100,6,9,230,81,big,0.2,0.4,0.6,0.086,-1.9,-0.3,-2.2,0,FALSE
31474,2024,5064,Jeremy Sochan,PF,SAS,74,2193,0,0,13,84,3,wing_big_percent,97,6,8,230,80,wing,-0.5,1.9,1.4,0.03,-2.8,-0.6,-3.4,-0.8,FALSE
31475,2024,4960,Jericho Sims,C,NYK,45,585,0,0,0,0,100,big_percent,100,6,10,245,82,big,0.9,0.7,1.5,0.127,-2.4,0.7,-1.8,0,FALSE
31476,2024,5159,Jermaine Samuels,SF,HOU,14,60,0,0,56,41,2,wing_big_percent,97,6,7,230,79,wing,0.1,0.1,0.2,0.178,-0.3,1.1,0.8,0,FALSE
31477,2024,4637,Jerome Robinson,SG,GSW,22,81,39,62,0,0,0,guard_percent,101,6,4,190,76,guard,-0.1,0.1,-0.1,-0.04,-6.1,-2.2,-8.3,-0.1,FALSE
31478,2024,5160,Jett Howard,SF,ORL,18,67,0,0,21,74,5,wing_big_percent,95,6,8,215,80,wing,-0.1,0.1,0,0.005,-1.4,-0.3,-1.8,0,FALSE
31479,2024,4638,Jevon Carter,PG,CHI,72,1004,100,0,0,0,0,guard_percent,100,6,1,200,73,guard,-0.5,0.7,0.2,0.009,-3.3,-0.7,-4,-0.5,FALSE
31480,2024,4023,Jimmy Butler,PF,MIA,60,2042,0,0,25,74,0,wing_big_percent,99,6,7,230,79,wing,6.4,2.7,9.1,0.214,3.9,0.7,4.6,3.4,TRUE
31481,2024,4961,Jock Landale,C,HOU,56,763,0,0,0,3,97,big_percent,100,6,11,256,83,big,1.4,0.9,2.3,0.146,-0.5,0.4,-0.1,0.4,FALSE
31482,2024,4260,Joe Harris,SG,DET,16,170,0,1,53,47,0,wing_big_percent,100,NA,NA,NA,NA,wing,0,0,0,0.001,-4.7,-1.1,-5.9,-0.2,FALSE
31483,2024,4261,Joe Ingles,SF,ORL,68,1169,0,18,76,6,0,wing_small_percent,94,6,9,220,81,wing,1.1,1.5,2.6,0.108,-1.7,1.2,-0.5,0.5,FALSE
31484,2024,4417,Joel Embiid,C,PHI,39,1309,0,0,0,0,100,big_percent,100,7,0,280,84,big,5.2,2.3,7.5,0.275,8.5,3.1,11.6,4.5,TRUE
31485,2024,4519,John Collins,PF,UTA,68,1901,0,0,17,70,13,wing_big_percent,87,6,9,235,81,wing,3.1,1.3,4.4,0.11,0.5,-1.4,-0.9,0.5,FALSE
31486,2024,4734,John Konchar,SF,MEM,55,1173,6,43,49,3,0,wing_small_percent,92,6,5,210,77,wing,0.5,1.7,2.2,0.091,-2.6,2.2,-0.4,0.5,FALSE
31487,2024,5066,Johnny Davis,SG,WAS,50,613,12,69,19,0,0,wing_small_percent,88,6,5,196,77,wing,-0.3,0.2,-0.1,-0.009,-5.5,-1.1,-6.6,-0.7,FALSE
31488,2024,5067,Johnny Juzang,SG,UTA,20,372,0,14,60,26,0,wing_big_percent,86,6,7,215,79,wing,0.4,0,0.4,0.047,-1.5,-2.2,-3.7,-0.2,FALSE
31489,2024,4100,Jonas Valančiūnas,C,NOP,82,1925,0,0,0,0,100,big_percent,100,6,11,265,83,big,3.9,3.1,7.1,0.177,0.7,0.5,1.2,1.6,FALSE
31490,2024,4522,Jonathan Isaac,PF,ORL,58,914,0,0,13,87,0,wing_big_percent,100,6,10,230,82,wing,1.5,2.1,3.6,0.188,1.4,2.4,3.8,1.4,FALSE
31491,2024,4965,Jonathan Kuminga,PF,GSW,74,1949,0,0,2,65,34,big_percent,99,6,8,210,80,big,2.7,1.9,4.6,0.113,0,-0.4,-0.4,0.8,FALSE
31492,2024,4848,Jontay Porter,PF,TOR,26,360,0,0,0,3,97,big_percent,100,6,11,240,83,big,0.2,0.4,0.7,0.089,-0.3,1.9,1.7,0.3,FALSE
31493,2024,4265,Jordan Clarkson,SG,UTA,55,1682,0,69,25,6,0,wing_small_percent,94,6,3,194,75,wing,0.1,0.1,0.2,0.006,-1.3,-3.2,-4.5,-1.1,FALSE
31494,2024,5161,Jordan Ford,PG,SAC,6,22,100,0,0,0,0,guard_percent,100,6,1,175,73,guard,0.1,0,0.1,0.157,3.3,-1.1,2.2,0,FALSE
31496,2024,4966,Jordan Goodwin,PG,PHO,40,558,97,3,0,0,0,guard_percent,100,6,3,200,75,guard,0.2,0.6,0.8,0.072,-1.3,0.4,-0.9,0.2,FALSE
31497,2024,4966,Jordan Goodwin,PG,MEM,17,497,64,32,4,0,0,guard_percent,96,6,3,200,75,guard,-0.3,0.7,0.4,0.035,-1.8,0.6,-1.2,0.1,FALSE
31498,2024,5162,Jordan Hawkins,SG,NOP,67,1160,17,62,20,1,0,wing_small_percent,82,6,5,195,77,wing,0.3,1,1.3,0.053,-1.3,-1.7,-3.1,-0.3,FALSE
31499,2024,4736,Jordan McLaughlin,PG,MIN,56,626,66,34,0,0,0,guard_percent,100,6,0,185,72,guard,1.4,1.1,2.5,0.193,1.4,2.9,4.2,1,FALSE
31500,2024,5163,Jordan Miller,SF,LAC,8,28,14,18,51,18,0,wing_small_percent,69,6,7,195,79,wing,0.1,0,0.1,0.116,0.4,-4.2,-3.8,0,FALSE
31502,2024,4849,Jordan Nwora,SF,IND,18,183,0,2,60,38,0,wing_big_percent,98,6,8,225,80,wing,0,0.1,0.1,0.03,-1.8,-2.2,-4,-0.1,FALSE
31503,2024,4849,Jordan Nwora,SF,TOR,34,529,0,1,34,59,6,wing_big_percent,93,6,8,225,80,wing,-0.1,0.5,0.4,0.035,-0.8,-1.2,-2,0,FALSE
31504,2024,4737,Jordan Poole,SG,WAS,78,2346,27,68,5,0,0,guard_percent,95,6,4,194,76,guard,-1.5,0.8,-0.6,-0.013,-2,-1.9,-3.9,-1.2,FALSE
31505,2024,5164,Jordan Walsh,SF,BOS,9,83,0,20,69,12,0,wing_small_percent,89,6,7,205,79,wing,0,0.2,0.2,0.089,-5.6,1.8,-3.8,0,FALSE
31506,2024,4968,Jose Alvarado,PG,NOP,56,1028,100,0,0,0,0,guard_percent,100,6,0,179,72,guard,0.6,1.5,2.1,0.097,-1.5,1.5,-0.1,0.5,FALSE
31507,2024,4970,Josh Giddey,SG,OKC,80,2011,1,60,34,5,0,wing_small_percent,94,6,8,210,80,wing,1.4,2.9,4.3,0.102,1,0.4,1.5,1.8,FALSE
31508,2024,4850,Josh Green,SG,DAL,57,1505,1,37,60,2,0,wing_small_percent,97,6,5,200,77,wing,1,1.2,2.2,0.071,-2.4,-0.3,-2.7,-0.3,FALSE
31509,2024,4525,Josh Hart,SF,NYK,81,2707,0,3,69,28,0,wing_big_percent,97,6,4,215,76,wing,2,3.6,5.7,0.1,-1.3,1.4,0,1.4,FALSE
31510,2024,5069,Josh Minott,SF,MIN,32,91,0,9,33,45,14,wing_big_percent,78,6,8,205,80,wing,0.2,0.2,0.4,0.222,1.8,3.3,5.1,0.2,FALSE
31511,2024,4644,Josh Okogie,SG,PHO,60,960,1,23,71,6,0,wing_small_percent,94,6,4,213,76,wing,1,1.1,2.1,0.104,-1.3,0.8,-0.5,0.4,FALSE
31512,2024,4336,Josh Richardson,SG,MIA,43,1103,44,51,6,0,0,guard_percent,95,6,5,200,77,guard,0.9,1.2,2.1,0.093,-1.3,0,-1.3,0.2,FALSE
31513,2024,4971,Joshua Primo,SG,LAC,2,10,0,100,0,0,0,guard_percent,100,6,6,190,78,guard,-0.1,0,-0.1,-0.585,-16.8,-8.2,-25,-0.1,FALSE
31513,2024,4971,Joshua Primo,SG,LAC,2,10,0,100,0,0,0,wing_small_percent,100,6,6,190,78,wing,-0.1,0,-0.1,-0.585,-16.8,-8.2,-25,-0.1,FALSE
31514,2024,3891,Jrue Holiday,PG,BOS,69,2263,69,31,0,0,0,guard_percent,100,6,4,205,76,guard,3.3,3,6.3,0.133,1,1.1,2.1,2.4,FALSE
31515,2024,4739,Juan Toscano-Anderson,SF,SAC,11,53,0,17,68,15,0,wing_small_percent,85,NA,NA,NA,NA,wing,-0.1,0.1,0,-0.024,-8.7,-0.6,-9.4,-0.1,FALSE
31516,2024,5165,Jules Bernard,SG,WAS,19,149,2,63,36,0,0,wing_small_percent,99,6,7,210,79,wing,0,0,0.1,0.026,-0.6,-2.5,-3,0,FALSE
31517,2024,5070,Julian Champagnie,SF,SAS,74,1468,0,4,68,28,0,wing_big_percent,96,6,8,220,80,wing,0.6,1.3,1.8,0.059,-1.8,-0.1,-1.9,0,FALSE
31518,2024,5166,Julian Phillips,SF,CHI,40,323,0,1,41,57,0,wing_big_percent,98,6,8,198,80,wing,0,0.2,0.2,0.031,-4.7,-0.6,-5.3,-0.3,FALSE
31519,2024,5167,Julian Strawther,SF,DEN,50,545,0,14,77,9,0,wing_small_percent,91,6,7,205,79,wing,-0.4,0.6,0.2,0.015,-4.6,-1.4,-6,-0.6,FALSE
31520,2024,4266,Julius Randle,PF,NYK,46,1630,0,0,0,93,7,big_percent,100,6,8,250,80,big,1.9,1.9,3.8,0.113,2.2,-0.3,1.9,1.6,FALSE
31521,2024,4973,Justin Champagnie,SF,WAS,15,235,0,42,49,10,0,wing_small_percent,91,6,6,200,78,wing,0.1,0.2,0.3,0.058,-1.1,-0.8,-1.8,0,FALSE
31522,2024,4102,Justin Holiday,SG,DEN,58,862,9,89,3,0,0,guard_percent,98,6,6,180,78,guard,0.9,0.9,1.8,0.101,-2.5,0.9,-1.6,0.1,FALSE
31523,2024,4528,Justin Jackson,SF,MIN,2,1,0,0,0,100,0,big_percent,100,NA,NA,NA,NA,big,0,0,0,0.031,-6.3,-1.2,-7.5,0,FALSE
31523,2024,4528,Justin Jackson,SF,MIN,2,1,0,0,0,100,0,wing_big_percent,100,NA,NA,NA,NA,wing,0,0,0,0.031,-6.3,-1.2,-7.5,0,FALSE
31524,2024,5071,Justin Minaya,SF,POR,34,381,1,29,60,11,0,wing_small_percent,89,6,5,210,77,wing,-0.1,0.2,0.1,0.009,-5.1,-0.5,-5.6,-0.3,FALSE
31525,2024,4267,Jusuf Nurkić,C,PHO,76,2078,0,0,0,0,100,big_percent,100,7,0,290,84,big,2,3.8,5.8,0.133,-1,2.1,1.1,1.6,FALSE
31527,2024,4854,KJ Martin,SF,LAC,2,31,0,28,72,0,0,wing_small_percent,100,6,6,215,78,wing,-0.1,0,0,-0.034,-6.8,0.7,-6.1,0,FALSE
31528,2024,4854,KJ Martin,SF,PHI,58,715,0,16,60,22,3,wing_big_percent,82,6,6,215,78,wing,0.4,0.7,1.1,0.076,-3.9,-0.1,-4,-0.4,FALSE
31529,2024,5168,Kaiser Gates,SF,NOP,1,7,0,0,0,100,0,big_percent,100,NA,NA,NA,NA,big,-0.1,0,-0.1,-0.558,-18.6,-10.1,-28.8,-0.1,FALSE
31529,2024,5168,Kaiser Gates,SF,NOP,1,7,0,0,0,100,0,wing_big_percent,100,NA,NA,NA,NA,wing,-0.1,0,-0.1,-0.558,-18.6,-10.1,-28.8,-0.1,FALSE
31530,2024,4339,Karl-Anthony Towns,PF,MIN,62,2026,0,0,1,94,5,big_percent,99,7,0,248,84,big,2.6,3.6,6.3,0.148,1.6,0.9,2.5,2.3,FALSE
31531,2024,4032,Kawhi Leonard,SF,LAC,68,2330,0,5,62,32,2,wing_big_percent,94,6,7,225,79,wing,6,2.9,8.9,0.184,4.8,0.6,5.5,4.4,TRUE
31532,2024,5072,Keegan Murray,SF,SAC,77,2588,0,2,83,15,0,wing_big_percent,98,6,8,215,80,wing,2.6,2.6,5.2,0.096,-0.4,-0.5,-0.9,0.8,TRUE
31534,2024,4646,Keita Bates-Diop,SF,PHO,39,597,0,3,50,47,1,wing_big_percent,97,6,8,229,80,wing,0.4,0.7,1.1,0.089,-1.5,0.3,-1.2,0.1,FALSE
31535,2024,4646,Keita Bates-Diop,SF,BRK,14,68,0,76,22,2,0,wing_small_percent,98,6,8,229,80,wing,0.1,0.1,0.2,0.112,-1.3,1.5,0.2,0,FALSE
31536,2024,4745,Keldon Johnson,SF,SAS,69,2038,4,31,63,3,0,wing_small_percent,94,6,5,220,77,wing,1.5,1.5,3,0.071,-0.3,-1.4,-1.7,0.2,FALSE
31538,2024,4177,Kelly Olynyk,C,UTA,50,1019,0,0,0,39,61,big_percent,100,6,11,240,83,big,2.5,0.7,3.1,0.148,1.3,1.3,2.6,1.2,FALSE
31539,2024,4177,Kelly Olynyk,C,TOR,28,740,0,0,0,1,99,big_percent,100,6,11,240,83,big,1,0.7,1.7,0.113,0,0.7,0.7,0.5,FALSE
31540,2024,4341,Kelly Oubre Jr.,SF,PHI,68,2055,0,21,57,20,2,wing_small_percent,78,6,7,203,79,wing,0.6,2.4,3,0.07,-1.5,-0.7,-2.3,-0.1,FALSE
31541,2024,5073,Kendall Brown,SG,IND,15,63,9,58,30,3,0,wing_small_percent,88,6,8,205,80,wing,0.1,0,0.1,0.045,-4.2,-2.6,-6.8,-0.1,FALSE
31543,2024,5075,Kenneth Lofton Jr.,PF,MEM,15,99,0,0,0,57,43,big_percent,100,6,7,275,79,big,-0.1,0.1,0,-0.011,-5.4,0.9,-4.5,-0.1,FALSE
31544,2024,5075,Kenneth Lofton Jr.,PF,PHI,2,9,0,0,0,41,59,big_percent,100,6,7,275,79,big,-0.1,0,-0.1,-0.705,-23.4,-9.2,-32.6,-0.1,FALSE
31545,2024,5075,Kenneth Lofton Jr.,PF,UTA,4,91,0,0,0,59,41,big_percent,100,6,7,275,79,big,0.4,0,0.4,0.232,6.9,0.6,7.5,0.2,FALSE
31546,2024,4647,Kenrich Williams,PF,OKC,69,1029,0,1,5,60,33,big_percent,93,6,6,210,78,big,1.1,1.3,2.5,0.115,-1.1,0.3,-0.8,0.3,FALSE
31547,2024,4178,Kentavious Caldwell-Pope,SG,DEN,76,2402,6,87,7,0,0,wing_small_percent,94,6,5,204,77,wing,2.2,2.6,4.8,0.096,-2.1,0.7,-1.4,0.4,FALSE
31548,2024,5076,Keon Ellis,SG,SAC,57,978,13,63,24,0,0,wing_small_percent,87,6,6,175,78,wing,1.1,1.2,2.3,0.114,-0.9,2.1,1.2,0.8,FALSE
31549,2024,4976,Keon Johnson,SG,BRK,5,61,23,77,0,0,0,guard_percent,100,6,5,186,77,guard,0,0.1,0.1,0.068,-1.6,-1.1,-2.7,0,FALSE
31550,2024,4977,Kessler Edwards,SF,SAC,54,275,0,3,54,40,3,wing_big_percent,94,6,8,215,80,wing,0.2,0.3,0.5,0.083,-1.6,0.1,-1.5,0,FALSE
31551,2024,3770,Kevin Durant,PF,PHO,75,2791,0,0,6,85,9,big_percent,94,6,11,240,83,big,5.1,3.2,8.3,0.142,4,0.1,4,4.3,TRUE
31552,2024,4648,Kevin Huerter,SG,SAC,64,1562,0,72,28,1,0,wing_small_percent,100,6,7,190,79,wing,1.5,1.4,2.9,0.089,-0.5,-0.4,-0.8,0.5,FALSE
31553,2024,4649,Kevin Knox,SF,DET,31,560,0,7,79,14,0,wing_big_percent,93,NA,NA,NA,NA,wing,0.1,0.2,0.4,0.033,-2.8,-1.8,-4.6,-0.4,FALSE
31554,2024,3830,Kevin Love,PF,MIA,55,924,0,0,0,33,67,big_percent,100,6,8,251,80,big,1.7,1.6,3.3,0.17,2.7,1,3.6,1.3,FALSE
31555,2024,5077,Kevon Harris,SG,ORL,2,6,0,47,53,0,0,wing_small_percent,100,6,5,216,77,wing,0,0,0,0.038,-15.5,-0.3,-15.8,0,FALSE
31556,2024,4342,Kevon Looney,C,GSW,74,1194,0,0,0,14,86,big_percent,100,6,9,222,81,big,2.5,1.6,4,0.162,-0.8,1.4,0.6,0.8,FALSE
31557,2024,5169,Keyontae Johnson,SF,OKC,9,66,0,24,56,20,0,wing_small_percent,80,6,5,230,77,wing,-0.1,0.1,-0.1,-0.068,-7.5,-2.2,-9.8,-0.1,FALSE
31558,2024,5170,Keyonte George,PG,UTA,75,2023,71,29,0,0,0,guard_percent,100,6,4,185,76,guard,-0.4,0.1,-0.3,-0.008,-1.5,-2.9,-4.4,-1.2,FALSE
31559,2024,4107,Khris Middleton,SF,MIL,55,1487,0,3,89,9,0,wing_big_percent,98,6,7,222,79,wing,1.9,1.4,3.4,0.109,1.1,0,1.1,1.2,TRUE
31560,2024,4855,Killian Hayes,PG,DET,42,1008,81,19,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,0,0.7,0.7,0.032,-2.9,0.2,-2.7,-0.2,FALSE
31562,2024,4857,Kira Lewis Jr.,PG,NOP,15,144,90,10,0,0,0,guard_percent,100,6,1,170,73,guard,-0.3,0.1,-0.1,-0.045,-6.4,-1.1,-7.5,-0.2,FALSE
31563,2024,4857,Kira Lewis Jr.,PG,TOR,1,2,100,0,0,0,0,guard_percent,100,6,1,170,73,guard,0,0,0,-0.011,-22.1,-0.2,-22.3,0,FALSE
31564,2024,4857,Kira Lewis Jr.,PG,UTA,12,119,69,31,0,0,0,guard_percent,100,6,1,170,73,guard,0.1,0,0.1,0.042,-1.6,-1.9,-3.5,0,FALSE
31565,2024,4036,Klay Thompson,SF,GSW,77,2284,0,29,61,10,0,wing_small_percent,90,6,6,215,78,wing,1.8,1.7,3.6,0.075,1.1,-1.5,-0.4,0.9,TRUE
31566,2024,5171,Kobe Brown,PF,LAC,44,394,0,0,1,89,10,big_percent,99,6,7,250,79,big,0.1,0.3,0.5,0.055,-4,0.2,-3.8,-0.2,FALSE
31567,2024,5172,Kobe Bufkin,SG,ATL,17,196,62,38,0,0,0,guard_percent,100,6,4,195,76,guard,-0.3,0.1,-0.1,-0.031,-4.3,-0.2,-4.5,-0.1,FALSE
31568,2024,4532,Kobi Simmons,PG,TOR,4,67,86,14,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,0.1,0.1,0.1,0.098,-2.6,1.6,-1,0,FALSE
31569,2024,4421,Kris Dunn,PG,UTA,66,1249,60,28,12,0,0,guard_percent,88,6,3,205,75,guard,1.1,0.9,2,0.076,-1.5,1.4,-0.1,0.6,TRUE
31570,2024,5173,Kris Murray,SF,POR,62,1348,0,9,64,26,1,wing_big_percent,90,6,8,220,80,wing,-0.4,1,0.7,0.024,-3.5,-0.2,-3.6,-0.6,FALSE
31571,2024,4343,Kristaps Porziņģis,C,BOS,57,1690,0,0,0,5,95,big_percent,100,7,2,240,86,big,4.9,3,7.9,0.226,3.5,1.6,5.1,3,TRUE
31572,2024,4271,Kyle Anderson,PF,MIN,79,1782,0,0,55,42,4,wing_big_percent,97,6,9,230,81,wing,1.4,3.1,4.5,0.121,-1.6,2.7,1.1,1.4,FALSE
31573,2024,4534,Kyle Kuzma,PF,WAS,70,2281,0,0,0,81,19,big_percent,100,6,9,221,81,big,-1,1.1,0.2,0.004,0.5,-1.6,-1.1,0.5,FALSE
31575,2024,3685,Kyle Lowry,PG,MIA,37,1037,100,0,0,0,0,guard_percent,100,6,0,196,72,guard,0.8,1.4,2.2,0.1,-2,1.3,-0.8,0.3,FALSE
31576,2024,3685,Kyle Lowry,PG,PHI,23,653,100,0,0,0,0,guard_percent,100,6,0,196,72,guard,0.8,0.6,1.4,0.102,-1.7,0.4,-1.3,0.1,FALSE
31577,2024,4037,Kyrie Irving,SG,DAL,58,2030,23,68,10,0,0,guard_percent,91,6,2,195,74,guard,4.9,2,6.9,0.163,4.8,0.1,4.9,3.6,FALSE
31578,2024,4859,LaMelo Ball,PG,CHO,22,711,69,29,1,0,0,guard_percent,98,6,7,180,79,guard,0.6,0.5,1.1,0.074,3.8,-0.5,3.3,1,FALSE
31580,2024,4858,Lamar Stevens,PF,BOS,19,122,0,0,10,69,22,big_percent,91,6,6,230,78,big,0,0.2,0.2,0.093,-2.9,0.9,-2,0,FALSE
31581,2024,4858,Lamar Stevens,PF,MEM,19,437,0,38,37,22,3,wing_small_percent,75,6,6,230,78,wing,0,0.6,0.6,0.061,-2,-0.3,-2.3,0,FALSE
31582,2024,4652,Landry Shamet,SG,WAS,46,726,36,64,1,0,0,guard_percent,100,6,4,190,76,guard,0.1,0.2,0.3,0.022,-2.7,-1.3,-4,-0.4,FALSE
31583,2024,4345,Larry Nance Jr.,C,NOP,61,1216,0,0,0,1,99,big_percent,100,6,8,245,80,big,2.1,1.9,4.1,0.16,-0.2,2.2,2,1.2,FALSE
31584,2024,4535,Lauri Markkanen,PF,UTA,55,1820,0,0,3,54,44,big_percent,98,7,0,240,84,big,5.2,0.9,6.2,0.163,5.1,-1.5,3.6,2.6,TRUE
31585,2024,3463,LeBron James,PF,LAL,71,2504,0,0,1,86,13,big_percent,99,6,9,250,81,big,5.7,2.8,8.5,0.164,5.5,0.9,6.5,5.4,TRUE
31586,2024,5174,Leaky Black,SF,CHO,26,284,0,0,46,54,0,wing_big_percent,100,6,9,205,81,wing,0.3,0.2,0.5,0.084,-2.6,0.3,-2.4,0,FALSE
31587,2024,5175,Leonard Miller,SF,MIN,17,52,0,0,0,52,48,big_percent,100,6,10,210,82,big,0.2,0.1,0.3,0.323,5.9,3.7,9.6,0.2,FALSE
31588,2024,5078,Lester Quinones,SG,GSW,37,394,3,68,27,3,0,wing_small_percent,95,6,5,208,77,wing,0.3,0.3,0.6,0.068,-2,-1.3,-3.3,-0.1,FALSE
31589,2024,4980,Lindell Wigginton,PG,MIL,3,8,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard,0,0,0,-0.154,-14.6,-9.2,-23.9,0,FALSE
31590,2024,4981,Lindy Waters III,SG,OKC,38,280,9,44,33,15,0,wing_small_percent,77,6,6,215,78,wing,0.6,0.3,0.9,0.15,2.4,-0.5,1.9,0.3,FALSE
31591,2024,4653,Lonnie Walker IV,SG,BRK,58,1011,20,67,13,0,0,guard_percent,87,6,4,204,76,guard,-0.1,0.9,0.8,0.038,-0.4,-1,-1.4,0.2,FALSE
31592,2024,4754,Luguentz Dort,SF,OKC,79,2246,0,7,70,23,0,wing_big_percent,93,6,3,215,75,wing,2,2.5,4.6,0.097,-1.4,-0.2,-1.6,0.2,FALSE
31593,2024,4654,Luka Dončić,PG,DAL,70,2624,74,26,0,0,0,guard_percent,100,6,7,230,79,guard,8.5,3.5,12,0.22,8.3,1.7,9.9,8,TRUE
31594,2024,4982,Luka Garza,C,MIN,25,122,0,0,0,8,92,big_percent,100,6,10,235,82,big,0.2,0.2,0.4,0.166,0.6,-2.7,-2.1,0,FALSE
31595,2024,4755,Luka Šamanić,PF,UTA,43,404,0,0,6,59,35,big_percent,94,6,10,227,82,big,-0.4,0.2,-0.2,-0.029,-4.9,-2.9,-7.8,-0.6,FALSE
