PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FGA_percentile,FGA_FREQ_percentile,EFG_percentile,sum_percentiles
201572,Brook Lopez,1610612749,MIL,36.0,78,37,0.063,20,47,0.426,0.489,0.7062146892655368,0.13157894736842105,0.7669172932330827,1.6047109298670406
1630200,Tre Jones,1610612759,SAS,24.0,75,34,0.08,19,47,0.404,0.436,0.7062146892655368,0.3308270676691729,0.5263157894736842,1.563357546408394
1641709,Ausar Thompson,1610612765,DET,21.0,62,33,0.099,18,47,0.383,0.383,0.7062146892655368,0.6090225563909775,0.2932330827067669,1.608470328363281
1630183,Jaden McDaniels,1610612750,MIN,23.0,71,36,0.074,22,46,0.478,0.511,0.6949152542372882,0.2631578947368421,0.8270676691729323,1.7851408181470627
1631204,Marcus Sasser,1610612765,DET,23.0,69,34,0.094,18,46,0.391,0.467,0.6949152542372882,0.5375939849624061,0.6879699248120301,1.9204791640117242
204456,T.J. McConnell,1610612754,IND,32.0,70,30,0.079,17,46,0.37,0.38,0.6949152542372882,0.31954887218045114,0.2857142857142857,1.3001784121320248
1630541,Moses Moody,1610612744,GSW,21.0,64,31,0.115,13,46,0.283,0.37,0.6949152542372882,0.8007518796992481,0.23684210526315788,1.7325092391996941
1628372,Dennis Smith Jr.,1610612751,BKN,26.0,54,36,0.141,12,46,0.261,0.261,0.6949152542372882,0.9097744360902256,0.022556390977443608,1.6272460813049574
1629622,Max Strus,1610612739,CLE,28.0,69,33,0.064,10,46,0.217,0.272,0.6949152542372882,0.14661654135338345,0.03007518796992481,0.8716069835605964
1630194,Paul Reed,1610612755,PHI,24.0,81,31,0.096,22,45,0.489,0.511,0.6930320150659134,0.5676691729323309,0.8270676691729323,2.0877688571711763
1626166,Cameron Payne,1610612755,PHI,29.0,77,33,0.093,18,44,0.409,0.534,0.687382297551789,0.5225563909774437,0.8984962406015038,2.1084349291307367
1630573,Sam Hauser,1610612738,BOS,26.0,77,32,0.083,16,44,0.364,0.523,0.687382297551789,0.37593984962406013,0.8872180451127819,1.950540192288631
