seas_id,season,player_id,player,pos,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,position,value,ht_ft,ht_in,wt,full_in_ht,position_2
30340,2022,4671,Shake Milton,PG,PHI,55,1179,59,41,0,0,0,guard_percent,100,6,5,205,77,guard
30341,2022,5008,Shaq Buchanan,PG,MEM,2,10,0,100,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30341,2022,5008,Shaq Buchanan,PG,MEM,2,10,0,100,0,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
30342,2022,4563,Shaquille Harrison,SG,BRK,2,23,0,0,72,28,0,wing_big_percent,100,NA,NA,NA,NA,wing
30343,2022,5009,Sharife Cooper,PG,ATL,13,39,99,1,0,0,0,guard_percent,100,6,1,180,73,guard
30344,2022,4885,Skylar Mays,SG,ATL,28,220,28,59,13,0,0,guard_percent,87,6,4,205,76,guard
30345,2022,4207,Solomon Hill,PF,ATL,13,139,0,0,49,51,0,wing_big_percent,100,NA,NA,NA,NA,wing
30347,2022,4291,Spencer Dinwiddie,PG,WAS,44,1330,64,36,0,0,0,guard_percent,100,6,5,215,77,guard
30348,2022,4291,Spencer Dinwiddie,PG,DAL,23,650,44,54,3,0,0,guard_percent,98,6,5,215,77,guard
30349,2022,4364,Stanley Johnson,PF,LAL,48,1094,0,0,6,57,37,big_percent,94,6,6,242,78,big
30350,2022,3903,Stephen Curry,PG,GSW,64,2211,97,3,0,0,0,guard_percent,100,6,2,185,74,guard
30351,2022,4565,Sterling Brown,SG,DAL,49,628,0,15,58,28,0,wing_big_percent,86,6,5,219,77,wing
30352,2022,4208,Steven Adams,C,MEM,76,1999,0,0,0,0,100,big_percent,100,6,11,265,83,big
30353,2022,4672,Sviatoslav Mykhailiuk,SF,TOR,56,716,11,52,34,3,0,wing_small_percent,86,NA,NA,NA,NA,wing
30354,2022,4365,T.J. McConnell,PG,IND,27,652,100,0,0,0,0,guard_percent,100,6,1,190,73,guard
30355,2022,4788,Tacko Fall,C,CLE,11,59,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
30356,2022,3905,Taj Gibson,C,NYK,52,946,0,0,0,10,90,big_percent,100,6,9,232,81,big
30357,2022,4789,Talen Horton-Tucker,SG,LAL,60,1511,0,14,78,9,0,wing_small_percent,92,6,4,234,76,wing
30358,2022,4450,Taurean Prince,PF,MIN,69,1177,0,1,53,45,0,wing_big_percent,98,6,7,218,79,wing
30359,2022,4791,Terance Mann,SF,LAC,81,2317,0,19,62,20,0,wing_big_percent,82,6,5,215,77,wing
30360,2022,4792,Terence Davis,SG,SAC,30,536,0,47,51,3,0,wing_small_percent,98,6,4,201,76,wing
30361,2022,4131,Terrence Ross,SG,ORL,63,1448,0,26,74,0,0,wing_small_percent,100,6,6,206,78,wing
30362,2022,4366,Terry Rozier,SG,CHO,73,2458,31,69,0,0,0,guard_percent,100,6,1,190,73,guard
30363,2022,5010,Terry Taylor,SG,IND,33,714,0,12,67,21,0,wing_big_percent,88,6,5,230,77,wing
30365,2022,3791,Thaddeus Young,PF,SAS,26,370,0,0,2,7,91,big_percent,98,6,8,235,80,big
30366,2022,3791,Thaddeus Young,PF,TOR,26,475,0,18,59,22,1,wing_big_percent,81,6,8,235,80,wing
30367,2022,4367,Thanasis Antetokounmpo,SF,MIL,48,473,1,27,51,20,1,wing_small_percent,78,6,6,219,78,wing
30368,2022,4886,Théo Maledon,PG,OKC,51,908,74,26,0,0,0,guard_percent,100,6,4,175,76,guard
30369,2022,4674,Theo Pinson,SF,DAL,19,148,0,9,47,44,0,wing_big_percent,91,6,5,212,77,wing
30370,2022,4568,Thomas Bryant,C,WAS,27,439,0,0,0,0,100,big_percent,100,6,10,248,82,big
30372,2022,4294,Tim Frazier,PG,ORL,10,200,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30373,2022,4294,Tim Frazier,PG,CLE,2,8,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30374,2022,4209,Tim Hardaway Jr.,SG,DAL,42,1245,0,50,48,2,0,wing_small_percent,98,6,5,205,77,wing
30375,2022,4453,Timothé Luwawu-Cabarrot,SF,ATL,52,685,0,3,82,14,0,wing_big_percent,96,6,7,220,79,wing
30376,2022,4055,Tobias Harris,PF,PHI,73,2543,0,0,0,97,3,big_percent,100,6,8,226,80,big
30378,2022,4454,Tomáš Satoranský,SG,NOP,32,481,5,38,47,11,0,wing_small_percent,85,6,7,210,79,wing
30379,2022,4454,Tomáš Satoranský,SG,SAS,1,9,0,5,96,0,0,wing_small_percent,101,6,7,210,79,wing
30380,2022,4454,Tomáš Satoranský,SG,WAS,22,416,17,75,9,0,0,guard_percent,92,6,7,210,79,guard
30381,2022,4569,Tony Bradley,C,CHI,55,549,0,0,0,0,100,big_percent,100,6,10,248,82,big
30383,2022,4212,Tony Snell,SG,POR,38,546,4,24,67,5,0,wing_small_percent,91,6,6,213,78,wing
30384,2022,4212,Tony Snell,SG,NOP,15,277,0,41,53,6,0,wing_small_percent,94,6,6,213,78,wing
30386,2022,4570,Torrey Craig,SF,IND,51,1034,0,0,5,83,12,big_percent,95,6,7,221,79,big
30387,2022,4570,Torrey Craig,SF,PHO,27,562,0,3,46,51,0,wing_big_percent,97,6,7,221,79,wing
30388,2022,4676,Trae Young,PG,ATL,76,2652,100,0,0,0,0,guard_percent,100,6,1,164,73,guard
30389,2022,5011,Trayvon Palmer,SG,DET,1,17,0,0,100,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
30389,2022,5011,Trayvon Palmer,SG,DET,1,17,0,0,100,0,0,wing_big_percent,100,NA,NA,NA,NA,wing
30390,2022,4887,Tre Jones,PG,SAS,69,1148,100,0,0,0,0,guard_percent,100,6,1,185,73,guard
30391,2022,5012,Tre Mann,PG,OKC,60,1367,100,0,0,0,0,guard_percent,100,6,3,178,75,guard
30392,2022,5013,Tre Scott,SF,CLE,2,11,0,0,17,83,0,wing_big_percent,100,NA,NA,NA,NA,wing
30394,2022,4793,Tremont Waters,PG,TOR,2,42,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30395,2022,4793,Tremont Waters,PG,WAS,1,8,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30396,2022,5014,Trendon Watford,SF,POR,48,869,0,0,0,39,61,big_percent,100,6,9,240,81,big
30397,2022,4888,Trent Forrest,PG,UTA,60,765,85,15,0,0,0,guard_percent,100,6,4,210,76,guard
30398,2022,5015,Trevelin Queen,SG,HOU,10,74,37,62,1,0,0,guard_percent,99,6,6,190,78,guard
30399,2022,3563,Trevor Ariza,SF,LAL,24,462,0,0,44,55,2,wing_big_percent,99,NA,NA,NA,NA,wing
30400,2022,4214,Trey Burke,PG,DAL,42,441,100,0,0,0,0,guard_percent,100,6,0,185,72,guard
30402,2022,4369,Trey Lyles,PF,DET,51,990,0,0,0,35,65,big_percent,100,6,9,234,81,big
30403,2022,4369,Trey Lyles,PF,SAC,24,547,0,0,4,95,1,wing_big_percent,99,6,9,234,81,wing
30404,2022,5016,Trey Murphy III,SF,NOP,62,864,0,2,50,47,2,wing_big_percent,97,6,9,206,81,wing
30406,2022,4058,Tristan Thompson,PF,SAC,30,455,0,0,0,52,47,big_percent,99,6,9,254,81,big
30407,2022,4058,Tristan Thompson,PF,IND,4,66,0,0,0,0,100,big_percent,100,6,9,254,81,big
30408,2022,4058,Tristan Thompson,PF,CHI,23,376,0,0,0,7,93,big_percent,100,6,9,254,81,big
30409,2022,4678,Troy Brown Jr.,SF,CHI,66,1055,0,11,57,32,0,wing_big_percent,89,6,6,215,78,wing
30410,2022,4794,Ty Jerome,SG,OKC,48,801,31,65,5,0,0,guard_percent,96,6,5,195,77,guard
30411,2022,4795,Tyler Cook,PF,CHI,20,200,0,0,0,25,75,big_percent,100,6,8,255,80,big
30412,2022,5017,Tyler Hall,SG,NYK,1,2,0,100,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30412,2022,5017,Tyler Hall,SG,NYK,1,2,0,100,0,0,0,wing_small_percent,100,NA,NA,NA,NA,wing
30413,2022,4796,Tyler Herro,SG,MIA,66,2151,25,68,7,0,0,guard_percent,93,6,5,195,77,guard
30415,2022,4297,Tyler Johnson,PG,PHI,3,38,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30416,2022,4297,Tyler Johnson,PG,SAS,3,53,100,0,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30417,2022,4891,Tyrell Terry,PG,MEM,2,3,100,0,0,0,0,guard_percent,100,6,2,160,74,guard
30419,2022,4892,Tyrese Haliburton,SG,SAC,51,1757,18,78,4,0,0,guard_percent,96,6,5,185,77,guard
30420,2022,4892,Tyrese Haliburton,PG,IND,26,938,62,35,4,0,0,guard_percent,97,6,5,185,77,guard
30421,2022,4893,Tyrese Maxey,PG,PHI,75,2650,99,1,0,0,0,guard_percent,100,6,2,200,74,guard
30422,2022,4575,Tyrone Wallace,SG,NOP,6,75,9,91,0,0,0,guard_percent,100,NA,NA,NA,NA,guard
30423,2022,4370,Tyus Jones,PG,MEM,73,1549,100,0,0,0,0,guard_percent,100,6,0,196,72,guard
30424,2022,4894,Udoka Azubuike,C,UTA,17,195,0,0,0,0,100,big_percent,100,6,10,280,82,big
30425,2022,3491,Udonis Haslem,C,MIA,13,83,0,0,0,22,78,big_percent,100,6,8,235,80,big
30426,2022,5018,Usman Garuba,PF,HOU,24,239,0,0,0,17,83,big_percent,100,6,8,220,80,big
30428,2022,4895,Vernon Carey Jr.,C,CHO,4,17,0,0,0,34,66,big_percent,100,6,9,270,81,big
30429,2022,4895,Vernon Carey Jr.,C,WAS,3,27,0,0,0,17,83,big_percent,100,6,9,270,81,big
30430,2022,4217,Victor Oladipo,SG,MIA,8,173,9,39,52,0,0,wing_small_percent,91,6,4,213,76,wing
30431,2022,5019,Vit Krejci,SG,OKC,30,690,0,19,63,18,0,wing_small_percent,82,6,8,195,80,wing
30432,2022,4799,Vlatko Čančar,PF,DEN,15,176,0,4,24,48,24,wing_big_percent,72,6,8,236,80,wing
30432,2022,4799,Vlatko Čančar,PF,DEN,15,176,0,4,24,48,24,big_percent,72,6,8,236,80,big
30433,2022,3913,Wayne Ellington,SG,LAL,43,810,10,45,43,3,0,wing_small_percent,88,6,4,207,76,wing
30434,2022,4459,Wayne Selden,SG,NYK,3,19,47,48,5,0,0,guard_percent,95,NA,NA,NA,NA,guard
30435,2022,4682,Wendell Carter Jr.,C,ORL,62,1852,0,0,0,63,37,big_percent,100,6,10,270,82,big
30437,2022,4800,Wenyen Gabriel,PF,BRK,1,1,0,0,0,0,100,big_percent,100,6,9,205,81,big
30438,2022,4800,Wenyen Gabriel,PF,LAC,6,46,0,0,0,0,100,big_percent,100,6,9,205,81,big
30439,2022,4800,Wenyen Gabriel,PF,LAL,19,311,0,0,0,13,87,big_percent,100,6,9,205,81,big
30440,2022,4578,Wesley Iwundu,SF,ATL,3,82,1,7,64,29,0,wing_big_percent,93,NA,NA,NA,NA,wing
30441,2022,3914,Wesley Matthews,SG,MIL,49,1002,8,51,40,1,0,wing_small_percent,91,6,4,220,76,wing
30442,2022,4140,Will Barton,SG,DEN,71,2277,0,65,34,1,0,wing_small_percent,99,6,6,181,78,wing
30444,2022,4371,Willie Cauley-Stein,C,DAL,18,177,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
30445,2022,4371,Willie Cauley-Stein,C,PHI,2,6,0,0,0,0,100,big_percent,100,NA,NA,NA,NA,big
30446,2022,4460,Willy Hernangómez,C,NOP,50,839,0,0,0,0,100,big_percent,100,6,11,250,83,big
30447,2022,5020,Xavier Moon,SG,LAC,10,137,96,4,0,0,0,guard_percent,100,6,2,165,74,guard
30449,2022,5021,Xavier Sneed,SF,MEM,2,8,0,88,12,0,0,wing_small_percent,100,6,5,215,77,wing
30450,2022,5021,Xavier Sneed,SF,UTA,7,31,0,0,96,4,0,wing_big_percent,100,6,5,215,77,wing
30451,2022,4897,Xavier Tillman Sr.,PF,MEM,53,701,0,0,24,64,12,wing_big_percent,88,6,8,245,80,wing
30452,2022,4684,Yuta Watanabe,SF,TOR,38,445,1,9,52,33,4,wing_big_percent,85,6,9,215,81,wing
30453,2022,5022,Yves Pons,SF,MEM,12,71,0,20,77,3,0,wing_small_percent,97,6,6,215,78,wing
30454,2022,4580,Zach Collins,PF,SAS,28,502,0,0,0,16,84,big_percent,100,6,11,250,83,big
30455,2022,4299,Zach LaVine,SF,CHI,67,2328,0,19,68,14,0,wing_small_percent,87,6,5,200,77,wing
30456,2022,5023,Zavier Simpson,PG,OKC,4,174,100,0,0,0,0,guard_percent,100,6,0,190,72,guard
30457,2022,4898,Zeke Nnaji,PF,DEN,41,698,0,0,3,53,44,big_percent,97,6,9,240,81,big
30458,2022,5024,Ziaire Williams,SF,MEM,62,1346,0,1,96,3,0,wing_big_percent,99,6,8,215,80,wing
30459,2022,4804,Zylan Cheatham,SF,UTA,1,5,0,0,0,100,0,wing_big_percent,100,NA,NA,NA,NA,wing
30459,2022,4804,Zylan Cheatham,SF,UTA,1,5,0,0,0,100,0,big_percent,100,NA,NA,NA,NA,big
