,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,TeamID,TeamName,WINS,LOSSES,TeamGP,G_PERCENT,CHARGES_DRAWN_pct_rank,CONTESTED_SHOTS_pct_rank,DEFLECTIONS_pct_rank,DEF_BOXOUTS_pct_rank,DEF_LOOSE_BALLS_RECOVERED_pct_rank,sum
497,201566,Russell Westbrook,1610612747,LAL,33.0,78,34.3,3.63,1.62,2.01,1.82,0.12,0.22,0.6,0.36,0.47,0.83,0.431,0.569,0.26,0.47,0.73,0.64,0.47,0.351,0.649,0.943,0.698,1610612747,Lakers,31,48,79,0.9873417721518988,0.8218390804597702,0.04310344827586207,0.47701149425287354,0.2959770114942529,0.7298850574712644,2.367816091954023
500,1630180,Saddiq Bey,1610612765,DET,22.0,79,33.2,3.81,2.06,1.75,1.59,0.03,0.18,0.41,0.43,0.32,0.75,0.576,0.424,0.14,0.87,1.01,0.92,0.42,0.138,0.863,0.986,0.446,1610612765,Pistons,23,56,79,1.0,0.49137931034482757,0.07758620689655173,0.35919540229885055,0.5890804597701149,0.3706896551724138,1.8879310344827585
506,1630567,Scottie Barnes,1610612761,TOR,20.0,71,35.5,9.2,5.45,3.75,2.39,0.04,1.1,2.66,0.41,0.28,0.69,0.592,0.408,0.28,1.25,1.54,1.37,0.59,0.183,0.817,0.924,0.4,1610612761,Raptors,46,33,79,0.8987341772151899,0.5718390804597702,0.7327586206896551,0.7155172413793104,0.6925287356321839,0.20114942528735633,2.9137931034482762
511,201586,Serge Ibaka,1610612749,MIL,32.0,53,16.3,7.15,5.53,1.62,0.49,0.0,1.83,4.32,0.17,0.11,0.28,0.6,0.4,0.3,1.62,1.92,1.6,0.72,0.157,0.843,0.934,0.418,1610612749,Bucks,49,30,79,0.6708860759493671,0.15229885057471265,0.9770114942528736,0.07183908045977011,0.9913793103448276,0.11206896551724138,2.3045977011494254
512,203552,Seth Curry,1610612751,BKN,31.0,62,33.5,3.18,1.16,2.02,1.81,0.05,0.27,0.63,0.31,0.47,0.77,0.396,0.604,0.02,0.37,0.39,0.39,0.13,0.042,0.958,1.0,0.333,1610612751,Nets,41,38,79,0.7848101265822784,0.6681034482758621,0.031609195402298854,0.4956896551724138,0.20977011494252873,0.764367816091954,2.1695402298850577
513,1628983,Shai Gilgeous-Alexander,1610612760,OKC,23.0,56,34.7,7.38,3.27,4.11,2.68,0.0,0.2,0.45,0.39,0.41,0.8,0.489,0.511,0.0,0.18,0.18,0.16,0.07,0.0,1.0,0.9,0.4,1610612760,Thunder,24,55,79,0.7088607594936709,0.15229885057471265,0.5948275862068966,0.8132183908045977,0.05747126436781609,0.5775862068965517,2.1954022988505746
514,1629003,Shake Milton,1610612755,PHI,25.0,52,21.3,3.13,1.83,1.31,0.81,0.08,0.35,0.88,0.1,0.21,0.31,0.313,0.688,0.02,0.21,0.23,0.21,0.15,0.083,0.917,1.0,0.727,1610612755,76ers,49,30,79,0.6582278481012658,0.8333333333333334,0.23850574712643677,0.16091954022988506,0.16810344827586207,0.3850574712643678,1.785919540229885
520,203915,Spencer Dinwiddie,1610612742,DAL,28.0,64,30.1,4.06,1.78,2.28,1.02,0.05,0.39,0.92,0.39,0.28,0.67,0.581,0.419,0.03,0.5,0.53,0.47,0.23,0.059,0.941,0.968,0.484,1610612742,Mavericks,49,30,79,0.810126582278481,0.6867816091954023,0.16091954022988506,0.12643678160919541,0.39655172413793105,0.33620689655172414,1.7068965517241381
521,1626169,Stanley Johnson,1610612747,LAL,25.0,45,21.8,5.22,3.13,2.09,1.87,0.0,1.29,3.13,0.18,0.11,0.29,0.615,0.385,0.04,1.31,1.36,0.98,0.22,0.033,0.967,0.917,0.208,1610612747,Lakers,31,48,79,0.569620253164557,0.15229885057471265,0.6810344827586207,0.8908045977011494,0.8764367816091954,0.04310344827586207,2.6436781609195403
522,201939,Stephen Curry,1610612744,GSW,34.0,64,34.5,4.47,1.81,2.66,2.19,0.11,1.08,2.45,0.56,0.5,1.06,0.529,0.471,0.05,0.36,0.41,0.39,0.17,0.115,0.885,1.0,0.44,1610612744,Warriors,50,29,79,0.810126582278481,0.7931034482758621,0.14367816091954022,0.6695402298850575,0.1810344827586207,0.7816091954022989,2.5689655172413794
523,1628425,Sterling Brown,1610612742,DAL,27.0,48,12.8,1.79,0.81,0.98,0.73,0.0,0.17,0.42,0.08,0.17,0.25,0.333,0.667,0.06,0.79,0.85,0.67,0.17,0.073,0.927,0.941,0.235,1610612742,Mavericks,49,30,79,0.6075949367088608,0.15229885057471265,0.19540229885057472,0.5574712643678161,0.8850574712643678,0.7040229885057471,2.4942528735632186
524,203500,Steven Adams,1610612763,MEM,28.0,74,26.4,9.07,7.11,1.96,1.61,0.03,5.47,12.0,0.55,0.28,0.84,0.661,0.339,1.81,2.05,3.86,3.23,2.07,0.469,0.531,0.948,0.607,1610612763,Grizzlies,55,24,79,0.9367088607594937,0.5775862068965517,0.896551724137931,0.6436781609195402,0.9597701149425287,0.45977011494252873,3.53735632183908
525,1629004,Svi Mykhailiuk,1610612761,TOR,24.0,55,12.9,1.93,0.89,1.04,0.84,0.0,0.16,0.38,0.13,0.18,0.31,0.412,0.588,0.0,0.05,0.05,0.05,0.0,0.0,1.0,1.0,0.0,1610612761,Raptors,46,33,79,0.6962025316455697,0.15229885057471265,0.25862068965517243,0.6896551724137931,0.031609195402298854,0.757183908045977,1.889367816091954
528,201959,Taj Gibson,1610612752,NYK,36.0,49,18.1,5.18,3.39,1.8,1.04,0.08,2.35,5.61,0.16,0.18,0.35,0.471,0.529,0.61,1.98,2.59,2.29,1.12,0.236,0.764,0.974,0.478,1610612752,Knicks,35,44,79,0.620253164556962,0.8477011494252874,0.7931034482758621,0.5660919540229885,1.0,0.3936781609195402,3.6005747126436782
529,1629659,Talen Horton-Tucker,1610612747,LAL,21.0,57,25.0,5.07,2.53,2.54,1.79,0.02,0.21,0.54,0.21,0.26,0.47,0.444,0.556,0.07,0.46,0.53,0.44,0.19,0.133,0.867,0.926,0.407,1610612747,Lakers,31,48,79,0.7215189873417721,0.46551724137931033,0.5689655172413793,0.7586206896551724,0.4396551724137931,0.4454022988505747,2.67816091954023
530,1627752,Taurean Prince,1610612750,MIN,28.0,68,17.2,3.13,1.56,1.57,1.25,0.15,0.16,0.44,0.12,0.1,0.22,0.533,0.467,0.04,0.37,0.41,0.34,0.15,0.107,0.893,0.92,0.4,1610612750,Timberwolves,45,35,80,0.85,0.9568965517241379,0.4454022988505747,0.7701149425287356,0.514367816091954,0.06896551724137931,2.7557471264367814
531,1629611,Terance Mann,1610612746,LAC,25.0,78,28.9,3.6,2.23,1.37,1.37,0.01,0.28,0.67,0.27,0.21,0.47,0.568,0.432,0.05,0.51,0.56,0.44,0.22,0.091,0.909,0.944,0.472,1610612746,Clippers,39,40,79,0.9873417721518988,0.34770114942528735,0.11206896551724138,0.3448275862068966,0.41379310344827586,0.14655172413793102,1.3649425287356323
533,203082,Terrence Ross,1610612753,ORL,31.0,63,23.0,2.75,1.22,1.52,1.02,0.0,0.19,0.41,0.19,0.14,0.33,0.571,0.429,0.0,0.19,0.19,0.17,0.06,0.0,1.0,1.0,0.364,1610612753,Magic,21,59,80,0.7875,0.15229885057471265,0.10632183908045977,0.28160919540229884,0.11781609195402298,0.07471264367816093,0.7327586206896551
534,1626179,Terry Rozier,1610612766,CHA,28.0,70,33.9,4.04,1.56,2.49,1.97,0.07,0.31,0.74,0.31,0.43,0.74,0.423,0.577,0.01,0.2,0.21,0.19,0.06,0.067,0.933,0.867,0.267,1610612766,Hornets,40,39,79,0.8860759493670886,0.7155172413793104,0.10057471264367816,0.5833333333333334,0.06609195402298851,0.6508620689655172,2.1163793103448274
536,201152,Thaddeus Young,1610612761,TOR,33.0,49,15.7,4.67,2.53,2.14,1.55,0.2,1.45,3.14,0.33,0.31,0.63,0.516,0.484,0.14,0.92,1.06,0.84,0.41,0.135,0.865,0.953,0.465,1610612761,Raptors,46,33,79,0.620253164556962,0.985632183908046,0.8132183908045977,0.9396551724137931,0.8735632183908046,0.9683908045977011,4.580459770114942
537,203648,Thanasis Antetokounmpo,1610612749,MIL,29.0,46,9.3,2.35,1.57,0.78,0.93,0.02,0.65,1.5,0.11,0.02,0.13,0.833,0.167,0.11,0.17,0.28,0.24,0.17,0.385,0.615,1.0,0.727,1610612749,Bucks,49,30,79,0.5822784810126582,0.7241379310344828,0.7155172413793104,0.9425287356321839,0.4367816091954023,0.0028735632183908046,2.82183908045977
538,1630177,Theo Maledon,1610612760,OKC,20.0,51,17.8,3.59,2.06,1.53,0.82,0.0,0.14,0.27,0.18,0.27,0.45,0.391,0.609,0.0,0.16,0.16,0.16,0.04,0.0,1.0,1.0,0.25,1610612760,Thunder,24,55,79,0.6455696202531646,0.15229885057471265,0.5603448275862069,0.3218390804597701,0.14080459770114942,0.8275862068965517,2.0028735632183907
542,203501,Tim Hardaway Jr.,1610612742,DAL,30.0,42,29.6,3.79,1.93,1.86,1.31,0.1,0.38,0.81,0.12,0.31,0.43,0.278,0.722,0.02,0.31,0.33,0.29,0.14,0.071,0.929,0.857,0.429,1610612742,Mavericks,49,30,79,0.5316455696202531,0.8103448275862069,0.13218390804597702,0.27873563218390807,0.1839080459770115,0.4482758620689655,1.853448275862069
543,1627789,Timothe Luwawu-Cabarrot,1610612737,ATL,26.0,50,13.3,2.24,1.38,0.86,0.68,0.02,0.06,0.14,0.16,0.12,0.28,0.571,0.429,0.04,0.48,0.52,0.4,0.12,0.077,0.923,0.87,0.261,1610612737,Hawks,41,38,79,0.6329113924050633,0.6724137931034483,0.3620689655172414,0.4281609195402299,0.7011494252873564,0.3074712643678161,2.471264367816092
544,202699,Tobias Harris,1610612755,PHI,29.0,70,35.0,5.51,3.46,2.06,1.23,0.0,0.83,1.83,0.2,0.26,0.46,0.438,0.563,0.17,1.07,1.24,1.01,0.49,0.138,0.862,0.959,0.459,1610612755,76ers,49,30,79,0.8860759493670886,0.15229885057471265,0.28735632183908044,0.13793103448275862,0.6494252873563219,0.15804597701149425,1.3850574712643677
545,203107,Tomas Satoransky,1610612764,WAS,30.0,52,16.2,2.71,1.29,1.42,1.21,0.02,0.19,0.4,0.17,0.21,0.38,0.45,0.55,0.06,0.17,0.23,0.17,0.04,0.25,0.75,0.75,0.167,1610612764,Wizards,35,44,79,0.6582278481012658,0.5977011494252874,0.35344827586206895,0.7931034482758621,0.1867816091954023,0.6752873563218391,2.6063218390804597
546,1628396,Tony Bradley,1610612741,CHI,24.0,53,10.0,4.79,3.87,0.92,0.21,0.0,1.72,3.7,0.13,0.15,0.28,0.467,0.533,0.45,0.92,1.38,1.09,0.6,0.329,0.671,0.935,0.516,1610612741,Bulls,45,34,79,0.6708860759493671,0.15229885057471265,0.9942528735632183,0.008620689655172414,0.9885057471264368,0.8232758620689655,2.9669540229885056
547,203503,Tony Snell,1610612740,NOP,30.0,50,15.6,3.94,1.8,2.14,0.74,0.0,0.22,0.54,0.16,0.14,0.3,0.533,0.467,0.02,0.44,0.46,0.36,0.1,0.043,0.957,0.9,0.25,1610612740,Pelicans,35,44,79,0.6329113924050633,0.15229885057471265,0.7126436781609196,0.34770114942528735,0.6264367816091954,0.2959770114942529,2.1350574712643677
548,1628470,Torrey Craig,1610612756,PHX,31.0,75,20.5,5.16,3.01,2.15,0.95,0.01,0.32,0.76,0.16,0.25,0.41,0.387,0.613,0.21,0.51,0.72,0.63,0.32,0.296,0.704,0.959,0.49,1610612756,Suns,63,16,79,0.9493670886075949,0.3850574712643678,0.7097701149425287,0.33045977011494254,0.5718390804597702,0.6120689655172413,2.609195402298851
549,1629027,Trae Young,1610612737,ATL,23.0,73,34.9,2.04,0.73,1.32,1.67,0.08,0.16,0.38,0.44,0.4,0.84,0.525,0.475,0.0,0.12,0.12,0.11,0.03,0.0,1.0,1.0,0.25,1610612737,Hawks,41,38,79,0.9240506329113924,0.735632183908046,0.0028735632183908046,0.3563218390804598,0.01867816091954023,0.5287356321839081,1.642241379310345
551,1630200,Tre Jones,1610612759,SAS,22.0,66,16.1,2.68,1.39,1.29,1.17,0.02,0.06,0.15,0.2,0.24,0.44,0.448,0.552,0.0,0.18,0.18,0.12,0.03,0.0,1.0,0.8,0.2,1610612759,Spurs,34,45,79,0.8354430379746836,0.6020114942528736,0.34770114942528735,0.7672413793103449,0.21839080459770116,0.8132183908045977,2.7485632183908044
552,1630544,Tre Mann,1610612760,OKC,21.0,60,22.8,3.4,1.37,2.03,1.18,0.03,0.07,0.13,0.2,0.2,0.4,0.5,0.5,0.0,0.18,0.18,0.18,0.07,0.0,1.0,1.0,0.364,1610612760,Thunder,24,55,79,0.759493670886076,0.6235632183908046,0.25287356321839083,0.4367816091954023,0.10344827586206896,0.27873563218390807,1.6954022988505748
554,1630570,Trendon Watford,1610612757,POR,21.0,48,18.1,4.6,2.6,2.0,1.1,0.02,1.56,3.77,0.38,0.04,0.42,0.9,0.1,0.13,0.69,0.81,0.65,0.31,0.154,0.846,0.969,0.469,1610612757,Trail Blazers,27,52,79,0.6075949367088608,0.5632183908045977,0.7212643678160919,0.6408045977011494,0.7270114942528736,0.005747126436781609,2.658045977011494
555,1630235,Trent Forrest,1610612762,UTA,23.0,59,12.8,2.29,1.1,1.19,0.86,0.0,0.2,0.51,0.1,0.22,0.32,0.316,0.684,0.02,0.19,0.2,0.19,0.08,0.083,0.917,0.917,0.417,1610612762,Jazz,47,32,79,0.7468354430379747,0.15229885057471265,0.42528735632183906,0.7097701149425287,0.3218390804597701,0.9109195402298851,2.5201149425287355
560,1626168,Trey Lyles,1610612758,SAC,26.0,73,20.5,5.4,3.49,1.9,0.9,0.11,1.3,3.05,0.25,0.18,0.42,0.581,0.419,0.38,1.16,1.55,1.25,0.71,0.248,0.752,0.919,0.525,1610612758,Kings,29,51,80,0.9125,0.867816091954023,0.7471264367816092,0.27298850574712646,0.8620689655172413,0.28160919540229884,3.031609195402299
561,1630530,Trey Murphy III,1610612740,NOP,21.0,59,13.6,2.83,1.56,1.27,0.61,0.02,0.12,0.25,0.19,0.1,0.29,0.647,0.353,0.02,0.17,0.19,0.14,0.08,0.091,0.909,0.8,0.5,1610612740,Pelicans,35,44,79,0.7468354430379747,0.6609195402298851,0.5775862068965517,0.29022988505747127,0.257183908045977,0.15229885057471265,1.9382183908045978
562,202684,Tristan Thompson,1610612741,CHI,31.0,54,15.7,4.39,3.57,0.81,0.56,0.0,2.78,6.24,0.26,0.19,0.44,0.583,0.417,0.83,1.65,2.48,2.17,1.15,0.336,0.664,0.967,0.512,1610612741,Bulls,45,34,79,0.6835443037974683,0.15229885057471265,0.7758620689655172,0.14080459770114942,0.9971264367816092,0.6020114942528736,2.668103448275862
563,1628972,Troy Brown Jr.,1610612741,CHI,22.0,63,15.7,3.76,2.08,1.68,0.6,0.02,0.16,0.37,0.17,0.19,0.37,0.478,0.522,0.02,0.49,0.51,0.49,0.19,0.031,0.969,0.969,0.375,1610612741,Bulls,45,34,79,0.7974683544303798,0.6120689655172413,0.6839080459770115,0.16379310344827586,0.6580459770114943,0.6020114942528736,2.719827586206897
564,1629660,Ty Jerome,1610612760,OKC,24.0,48,16.7,1.98,0.83,1.15,1.29,0.04,0.23,0.52,0.15,0.08,0.23,0.636,0.364,0.04,0.27,0.31,0.29,0.1,0.133,0.867,0.933,0.333,1610612760,Thunder,24,55,79,0.6075949367088608,0.7385057471264368,0.09482758620689655,0.8160919540229885,0.3793103448275862,0.031609195402298854,2.060344827586207
567,1629639,Tyler Herro,1610612748,MIA,22.0,65,32.6,4.68,2.23,2.45,1.18,0.02,0.2,0.42,0.38,0.54,0.92,0.417,0.583,0.0,0.32,0.32,0.32,0.08,0.0,1.0,1.0,0.238,1610612748,Heat,52,28,80,0.8125,0.4224137931034483,0.21551724137931033,0.14655172413793102,0.16379310344827586,0.8850574712643678,1.8333333333333335
570,1630169,Tyrese Haliburton,1610612754,IND,22.0,75,34.9,4.56,2.07,2.49,2.73,0.0,0.19,0.47,0.25,0.53,0.79,0.322,0.678,0.0,0.12,0.12,0.09,0.0,0.0,1.0,1.0,0.0,1610612754,Pacers,25,55,80,0.9375,0.15229885057471265,0.15229885057471265,0.8247126436781609,0.01867816091954023,0.8304597701149425,1.9784482758620692
571,1630178,Tyrese Maxey,1610612755,PHI,21.0,72,35.5,5.65,2.94,2.71,1.39,0.01,0.24,0.53,0.14,0.49,0.63,0.222,0.778,0.0,0.35,0.35,0.29,0.07,0.0,1.0,0.875,0.208,1610612755,76ers,49,30,79,0.9113924050632911,0.3074712643678161,0.3017241379310345,0.1752873563218391,0.16810344827586207,0.7413793103448276,1.6939655172413794
573,1626145,Tyus Jones,1610612763,MEM,25.0,71,21.3,1.97,0.65,1.32,1.28,0.01,0.15,0.34,0.13,0.27,0.39,0.321,0.679,0.0,0.14,0.14,0.13,0.03,0.0,1.0,1.0,0.222,1610612763,Grizzlies,55,24,79,0.8987341772151899,0.3793103448275862,0.028735632183908046,0.6264367816091954,0.07758620689655173,0.646551724137931,1.7586206896551724
581,201961,Wayne Ellington,1610612747,LAL,34.0,40,18.5,2.7,1.05,1.65,0.98,0.0,0.08,0.18,0.2,0.2,0.4,0.5,0.5,0.05,0.3,0.35,0.3,0.08,0.143,0.857,0.857,0.214,1610612747,Lakers,31,48,79,0.5063291139240507,0.15229885057471265,0.23563218390804597,0.47126436781609193,0.382183908045977,0.47988505747126436,1.721264367816092
583,1628976,Wendell Carter Jr.,1610612753,ORL,22.0,62,29.9,7.58,4.95,2.63,1.11,0.02,3.73,8.35,0.27,0.27,0.55,0.5,0.5,0.45,1.35,1.81,1.52,0.98,0.25,0.75,0.94,0.61,1610612753,Magic,21,59,80,0.775,0.4339080459770115,0.7183908045977011,0.15229885057471265,0.7816091954022989,0.3103448275862069,2.396551724137931
586,202083,Wesley Matthews,1610612749,MIL,35.0,47,20.3,3.79,2.3,1.49,1.51,0.04,0.28,0.64,0.15,0.13,0.28,0.538,0.462,0.17,0.74,0.91,0.83,0.26,0.186,0.814,0.975,0.3,1610612749,Bucks,49,30,79,0.5949367088607594,0.7068965517241379,0.46839080459770116,0.7873563218390804,0.7097701149425287,0.08908045977011494,2.7614942528735633
587,203115,Will Barton,1610612743,DEN,31.0,70,32.1,4.54,2.2,2.34,1.36,0.0,0.1,0.21,0.19,0.21,0.4,0.464,0.536,0.01,0.06,0.07,0.07,0.03,0.2,0.8,1.0,0.4,1610612743,Nuggets,47,33,80,0.875,0.15229885057471265,0.20977011494252873,0.23275862068965517,0.008620689655172414,0.10632183908045977,0.7097701149425287
589,1626195,Willy Hernangomez,1610612740,NOP,27.0,47,16.2,5.62,4.3,1.32,0.87,0.0,2.47,5.47,0.3,0.13,0.43,0.7,0.3,0.68,0.83,1.51,1.3,0.94,0.451,0.549,0.924,0.667,1610612740,Pelicans,35,44,79,0.5949367088607594,0.15229885057471265,0.8994252873563219,0.48563218390804597,0.8275862068965517,0.21839080459770116,2.5833333333333335
592,1630214,Xavier Tillman,1610612763,MEM,23.0,50,13.0,3.98,2.48,1.5,1.26,0.0,1.48,3.22,0.22,0.22,0.44,0.5,0.5,0.24,0.66,0.9,0.76,0.34,0.267,0.733,0.95,0.425,1610612763,Grizzlies,55,24,79,0.6329113924050633,0.15229885057471265,0.8419540229885057,0.9310344827586207,0.8247126436781609,0.9080459770114943,3.6580459770114944
596,203897,Zach LaVine,1610612741,CHI,27.0,65,34.9,5.98,2.51,3.48,1.03,0.02,0.45,0.94,0.4,0.25,0.65,0.619,0.381,0.05,0.38,0.43,0.42,0.22,0.107,0.893,0.964,0.5,1610612741,Bulls,45,34,79,0.8227848101265823,0.4051724137931034,0.3793103448275862,0.06609195402298851,0.19540229885057472,0.13505747126436782,1.1810344827586206
598,1630192,Zeke Nnaji,1610612743,DEN,21.0,40,16.8,3.6,2.0,1.6,0.75,0.0,0.93,2.33,0.25,0.15,0.4,0.625,0.375,0.55,0.68,1.23,1.13,0.78,0.449,0.551,0.978,0.674,1610612743,Nuggets,47,33,80,0.5,0.15229885057471265,0.6063218390804598,0.28448275862068967,0.7557471264367817,0.28879310344827586,2.08764367816092
599,1630533,Ziaire Williams,1610612763,MEM,20.0,59,21.7,4.63,2.19,2.44,0.98,0.0,0.12,0.25,0.14,0.17,0.31,0.444,0.556,0.0,0.24,0.24,0.2,0.05,0.0,1.0,1.0,0.25,1610612763,Grizzlies,55,24,79,0.7468354430379747,0.15229885057471265,0.6005747126436781,0.3017241379310345,0.21264367816091953,0.19540229885057472,1.4626436781609196
