player_id,player,tm,season,experience,salary,vorp,cap,percent_of_cap,vorp_per_percent_of_cap,wins_added,predicted_sal,act_minus_predict,diff_as_percent_of_cap
3158,Sam Jacobson,GSW,2000,2,22647,-0.3,34000000,6.660882352941176e-4,-450.3907802357928,-0.81,-671707.3170731708,694354.3170731708,0.02042218579626973
3158,Sam Jacobson,LAL,1999,1,559000,0,30000000,0.01863333333333333,0,0,0,559000,0.01863333333333333
3158,Sam Jacobson,LAL,2000,2,721080,0,34000000,0.021208235294117646,0,0,0,721080,0.021208235294117646
3158,Sam Jacobson,LAL,2001,NA,270000,0,35500000,0.007605633802816901,0,0,0,270000,0.007605633802816901
3158,Sam Jacobson,MIN,2001,3,498500,0,35500000,0.014042253521126761,0,0,0,498500,0.014042253521126761
3159,Sean Marks,CHA,2011,NA,1264687,0,58044000,0.021788419130314932,0,0,0,1264687,0.021788419130314932
3159,Sean Marks,MIA,2002,3,565850,-0.2,42500000,0.013314117647058824,-15.021648846867546,-0.54,-559756.0975609757,1125606.0975609757,0.026484849354375898
3159,Sean Marks,MIA,2003,4,612435,-0.3,40271000,0.015207841871321796,-19.72666487055769,-0.81,-795597.8048780488,1408032.8048780488,0.034963939432297406
3159,Sean Marks,NOH,2009,9,1141838,-0.6,58680000,0.019458725289706883,-30.834496662398696,-1.62,-2318575.6097560977,3460413.6097560977,0.058970920411658106
3159,Sean Marks,NOH,2010,10,1187686,-0.1,57700000,0.020583812824956672,-4.858186423010796,-0.27,-379975.6097560976,1567661.6097560977,0.02716917867861521
3159,Sean Marks,PHO,2007,7,932015,0,53135000,0.017540510021642985,0,0,0,932015,0.017540510021642985
3159,Sean Marks,PHO,2008,8,1033930,0,55630000,0.01858583498112529,0,0,0,1033930,0.01858583498112529
3159,Sean Marks,SAS,2004,NA,596295,0,43840000,0.013601619525547445,0,0,0,596295,0.013601619525547445
3159,Sean Marks,SAS,2005,5,745046,-0.2,43870000,0.01698304080237064,-11.776454071292243,-0.54,-577800,1322846,0.030153772509687714
3159,Sean Marks,SAS,2006,6,835810,0.1,49500000,0.016885050505050504,5.922398631267873,0.27,325975.6097560976,509834.3902439024,0.010299684651391968
3159,Sean Marks,TOR,1999,1,287500,0,30000000,0.009583333333333333,0,0,0,287500,0.009583333333333333
3159,Sean Marks,TOR,2000,2,385000,0,34000000,0.011323529411764706,0,0,0,385000,0.011323529411764706
3160,Shammond Williams,BOS,2003,5,2000000,0.3,40271000,0.04966352958704775,6.04065,0.81,795597.8048780488,1204402.1951219512,0.029907432026072142
3160,Shammond Williams,LAL,2007,7,1750000,0.1,53135000,0.032934976945516135,3.036285714285715,0.27,349913.4146341464,1400086.5853658537,0.026349611091857603
3160,Shammond Williams,ORL,2004,6,751179,0.2,43840000,0.017134557481751824,11.672317783111616,0.54,577404.8780487805,173774.1219512195,0.003963825774434751
3160,Shammond Williams,SEA,2000,2,500000,-0.1,34000000,0.014705882352941176,-6.800000000000001,-0.27,-223902.43902439027,723902.4390243903,0.021291248206599715
3160,Shammond Williams,SEA,2001,3,550000,0.9,35500000,0.015492957746478873,58.09090909090909,2.43,2104024.390243903,-1554024.3902439028,-0.04377533493644797
3160,Shammond Williams,SEA,2002,4,1750000,0.4,42500000,0.041176470588235294,9.714285714285715,1.08,1119512.1951219514,630487.8048780486,0.014835007173601143
3161,Toby Bailey,PHO,1999,1,287500,-0.1,30000000,0.009583333333333333,-10.434782608695654,-0.27,-197560.9756097561,485060.9756097561,0.016168699186991868
3161,Toby Bailey,PHO,2000,2,535000,-0.1,34000000,0.01573529411764706,-6.355140186915888,-0.27,-223902.43902439027,758902.4390243903,0.022320659971305598
3162,Trevor Winter,MIN,1999,1,287500,0,30000000,0.009583333333333333,0,0,0,287500,0.009583333333333333
3162,Trevor Winter,MIN,2000,NA,4529,0,34000000,1.3320588235294118e-4,0,0,0,4529,1.3320588235294118e-4
3163,Tyrone Nesby,LAC,1999,1,287500,1.2,30000000,0.009583333333333333,125.21739130434783,3.24,2370731.7073170734,-2083231.7073170734,-0.06944105691056911
3163,Tyrone Nesby,LAC,2000,2,2716667,-0.4,34000000,0.0799019705882353,-5.006134355075539,-1.08,-895609.7560975611,3612276.756097561,0.10624343400286945
3163,Tyrone Nesby,WAS,2001,3,2990000,-0.6,35500000,0.08422535211267605,-7.1237458193979935,-1.62,-1402682.9268292682,4392682.926829268,0.12373754723462728
3163,Tyrone Nesby,WAS,2002,4,3260000,0.4,42500000,0.07670588235294118,5.214723926380368,1.08,1119512.1951219514,2140487.8048780486,0.05036441893830702
3164,Tyronn Lue,ATL,2006,8,3500000,0.4,49500000,0.0707070707070707,5.6571428571428575,1.08,1303902.4390243904,2196097.5609756093,0.044365607292436555
3164,Tyronn Lue,ATL,2007,9,3500000,0,53135000,0.06586995389103227,0,0,0,3500000,0.06586995389103227
3164,Tyronn Lue,HOU,2005,7,1600000,-0.1,43870000,0.03647139275131069,-2.741875,-0.27,-288900,1888900,0.04305675860496923
3164,Tyronn Lue,LAL,1999,1,287500,-0.1,30000000,0.009583333333333333,-10.434782608695654,-0.27,-197560.9756097561,485060.9756097561,0.016168699186991868
3164,Tyronn Lue,LAL,2000,2,809280,0,34000000,0.02380235294117647,0,0,0,809280,0.02380235294117647
3164,Tyronn Lue,LAL,2001,3,865800,-0.2,35500000,0.024388732394366196,-8.200508200508201,-0.54,-467560.97560975613,1333360.975609756,0.03755946410168327
3164,Tyronn Lue,ORL,2004,6,1500000,-0.3,43840000,0.034215328467153285,-8.767999999999999,-0.81,-866107.3170731708,2366107.317073171,0.0539714260281289
3164,Tyronn Lue,ORL,2009,11,2250000,0,58680000,0.03834355828220859,0,0,0,2250000,0.03834355828220859
3164,Tyronn Lue,SAC,2008,NA,3500000,0,55630000,0.0629156929714183,0,0,0,3500000,0.0629156929714183
3164,Tyronn Lue,WAS,2002,4,1700000,0.4,42500000,0.04,10,1.08,1119512.1951219514,580487.8048780486,0.01365853658536585
3164,Tyronn Lue,WAS,2003,5,1870000,0.3,40271000,0.04643540016388965,6.460588235294118,0.81,795597.8048780488,1074402.1951219512,0.026679302602914037
3166,Vince Carter,ATL,2019,21,2393887,0.5,101869000,0.023499661329747026,21.276902376762145,1.35,3354223.1707317075,-960336.1707317075,-0.009427167938545656
3166,Vince Carter,ATL,2020,22,2564753,-0.5,109140000,0.023499660985889684,-21.27690268809511,-1.35,-3593634.1463414636,6158387.146341464,0.056426490254182365
3166,Vince Carter,DAL,2012,14,3000000,0.8,58044000,0.05168492867479843,15.4784,2.16,3057927.804878049,-57927.804878049064,-9.979981544698687e-4
3166,Vince Carter,DAL,2013,15,3090000,2.6,58044000,0.05323547653504238,48.83961165048544,7.0200000000000005,9938265.36585366,-6848265.36585366,-0.11798403566007959
3166,Vince Carter,DAL,2014,16,3180000,1.6,58679000,0.054193152575878936,29.524025157232707,4.32,6182762.926829269,-3002762.926829269,-0.051172701082657666
3166,Vince Carter,MEM,2015,17,3911981,0.1,63065000,0.06203093633552684,1.612098831768355,0.27,415306.09756097564,3496674.9024390243,0.0554455704818683
3166,Vince Carter,MEM,2016,18,4088091,0.3,70000000,0.0584013,5.136871953192823,0.81,1382926.8292682928,2705164.1707317075,0.03864520243902439
3166,Vince Carter,MEM,2017,19,4264057,1.3,94143000,0.04529340471410514,28.70175046909551,3.5100000000000002,8059559.268292683,-3795502.268292683,-0.040316351383455844
3166,Vince Carter,NJN,2005,7,12584688,5.1,43870000,0.28686318668794164,17.778509884392843,13.77,14733899.999999998,-2149211.999999998,-0.04899047184864368
3166,Vince Carter,NJN,2006,8,13843156,5.2,49500000,0.27965971717171717,18.594025813188843,14.040000000000001,16950731.707317073,-3107575.707317073,-0.06277930721852673
3166,Vince Carter,NJN,2007,9,15101625,4.6,53135000,0.2842123835513315,16.185079420261065,12.42,16096017.07317073,-994392.0731707308,-0.018714445716961153
3166,Vince Carter,NJN,2008,10,13320000,3.3,55630000,0.2394391515369405,13.782207207207206,8.91,12089348.780487806,1230651.2195121944,0.02212207836620878
3166,Vince Carter,NJN,2009,11,14724125,3.3,58680000,0.25092237559645536,13.151477592047064,8.91,12752165.853658536,1971959.1463414636,0.03360530242572365
3166,Vince Carter,ORL,2010,12,16300000,2.3,57700000,0.2824956672443674,8.141717791411041,6.21,8739439.024390243,7560560.975609757,0.13103225261022108
3166,Vince Carter,PHO,2011,13,17300000,0.6,58044000,0.29804975535800426,2.013086705202312,1.62,2293445.8536585364,15006554.146341464,0.25853756023605307
3166,Vince Carter,PHO,2012,NA,18300000,0,58044000,0.3152780649162704,0,0,0,18300000,0.3152780649162704
3166,Vince Carter,SAC,2018,20,8000000,0.2,99093000,0.080732241429768,2.477325,0.54,1305127.3170731708,6694872.682926829,0.06756150972245092
3166,Vince Carter,TOR,1999,1,1760000,2.1,30000000,0.058666666666666666,35.79545454545455,5.670000000000001,4148780.4878048785,-2388780.4878048785,-0.07962601626016262
3166,Vince Carter,TOR,2000,2,2267280,5.9,34000000,0.06668470588235294,88.47605941921599,15.930000000000001,13210243.902439024,-10942963.902439024,-0.3218518794835007
3166,Vince Carter,TOR,2001,3,2425440,7.2,35500000,0.06832225352112677,105.38294082723134,19.44,16832195.121951222,-14406755.121951222,-0.40582408794228797
3166,Vince Carter,TOR,2002,4,3073032,3.9,42500000,0.07230663529411764,53.93695867794413,10.530000000000001,10915243.902439024,-7842211.902439024,-0.18452263299856528
3166,Vince Carter,TOR,2003,5,10067750,2.4,40271000,0.25,9.6,6.48,6364782.439024391,3702967.5609756093,0.0919512195121951
3166,Vince Carter,TOR,2004,6,11326219,3.9,43840000,0.2583535355839416,15.095593683999931,10.530000000000001,11259395.12195122,66823.87804877944,0.0015242672912586552
3167,Vladimir Stepania,MIA,2002,4,565850,-0.1,42500000,0.013314117647058824,-7.510824423433773,-0.27,-279878.04878048785,845728.0487804879,0.019899483500717362
3167,Vladimir Stepania,MIA,2003,5,1350000,-0.1,40271000,0.03352288247125723,-2.9830370370370374,-0.27,-265199.26829268294,1615199.268292683,0.04010824832491577
3167,Vladimir Stepania,POR,2004,6,751179,-0.1,43840000,0.017134557481751824,-5.836158891555808,-0.27,-288702.43902439025,1039881.4390243902,0.02371992333541036
3167,Vladimir Stepania,POR,2005,NA,1100000,0,43870000,0.0250740825165261,0,0,0,1100000,0.0250740825165261
3167,Vladimir Stepania,SEA,1999,1,543000,-0.3,30000000,0.0181,-16.574585635359114,-0.81,-592682.9268292683,1135682.9268292682,0.037856097560975605
3167,Vladimir Stepania,SEA,2000,2,700320,-0.5,34000000,0.02059764705882353,-24.274617317797578,-1.35,-1119512.1951219512,1819832.1951219512,0.05352447632711621
3167,Vladimir Stepania,TOR,2001,NA,749160,0,35500000,0.021103098591549296,0,0,0,749160,0.021103098591549296
3168,A.J. Bramlett,CLE,2000,1,118974,-0.2,34000000,0.003499235294117647,-57.15534486526468,-0.54,-447804.87804878055,566778.8780487806,0.016669967001434725
3169,Adrian Griffin,BOS,2000,1,385000,1.3,34000000,0.011323529411764706,114.8051948051948,3.5100000000000002,2910731.7073170734,-2525731.7073170734,-0.07428622668579628
3169,Adrian Griffin,BOS,2001,2,498500,0,35500000,0.014042253521126761,0,0,0,498500,0.014042253521126761
3169,Adrian Griffin,CHI,2005,6,870046,0.4,43870000,0.019832368361066787,20.16904853306607,1.08,1155600,-285554,-0.006509095053567358
3169,Adrian Griffin,CHI,2007,8,1475000,0.3,53135000,0.027759480568363602,10.807118644067796,0.81,1049740.243902439,425259.756097561,0.008003383007387992
3169,Adrian Griffin,DAL,2002,3,565850,1.1,42500000,0.013314117647058824,82.6190686577715,2.9700000000000006,3078658.5365853664,-2512808.5365853664,-0.05912490674318509
3169,Adrian Griffin,DAL,2003,4,637435,0.6,40271000,0.01582863599115989,37.905982570771926,1.62,1591195.6097560977,-953760.6097560977,-0.02368355913079133
3169,Adrian Griffin,DAL,2006,7,768718,0.9,49500000,0.015529656565656566,57.95363189101855,2.43,2933780.487804878,-2165062.487804878,-0.04373863611727026
3169,Adrian Griffin,HOU,2004,5,751179,0,43840000,0.017134557481751824,0,0,0,751179,0.017134557481751824
3169,Adrian Griffin,MIL,2009,NA,1711000,0,58680000,0.029158145875937288,0,0,0,1711000,0.029158145875937288
3169,Adrian Griffin,SEA,2008,9,1593000,0,55630000,0.0286356282581341,0,0,0,1593000,0.0286356282581341
3170,Aleksandar Radojević,MIL,2002,NA,1524600,0,42500000,0.03587294117647059,0,0,0,1524600,0.03587294117647059
3170,Aleksandar Radojević,TOR,2000,1,1325760,-0.1,34000000,0.03899294117647059,-2.564566739077963,-0.27,-223902.43902439027,1549662.4390243902,0.04557830703012912
3170,Aleksandar Radojević,TOR,2001,NA,1425120,0,35500000,0.04014422535211268,0,0,0,1425120,0.04014422535211268
3170,Aleksandar Radojević,UTA,2005,2,720046,-0.3,43870000,0.01641317529063141,-18.277998905625473,-0.81,-866700,1586746,0.03616927285160702
3171,Andre Miller,CLE,2000,1,1682280,2.1,34000000,0.04947882352941176,42.442399600542124,5.670000000000001,4701951.219512195,-3019671.2195121953,-0.08881385939741751
3171,Andre Miller,CLE,2001,2,1808400,3.4,35500000,0.050940845070422534,66.74408316744083,9.18,7948536.585365854,-6140136.585365854,-0.17296159395396773
3171,Andre Miller,CLE,2002,3,1934520,4.5,42500000,0.04551811764705883,98.86173314310525,12.15,12594512.195121951,-10659992.195121951,-0.2508233457675753
3171,Andre Miller,DEN,2004,5,8000000,3.3,43840000,0.18248175182481752,18.084,8.91,9527180.487804879,-1527180.4878048785,-0.0348353213459142
3171,Andre Miller,DEN,2005,6,7366667,2,43870000,0.1679203783906998,11.910406700886575,5.4,5778000,1588667,0.03621306131752906
3171,Andre Miller,DEN,2006,7,8100000,1.7,49500000,0.16363636363636364,10.38888888888889,4.59,5541585.365853659,2558414.634146341,0.051685144124168504
3171,Andre Miller,DEN,2012,13,7807728,0.7,58044000,0.1345139549307422,5.203921038232889,1.89,2675686.8292682925,5132041.1707317075,0.08841639395513244
3171,Andre Miller,DEN,2013,14,5000000,1.6,58044000,0.08614154779133071,18.574080000000002,4.32,6115855.609756098,-1115855.6097560981,-0.01922430586720588
3171,Andre Miller,DEN,2014,15,5000000,0.4,58679000,0.08520935939603606,4.69432,1.08,1545690.7317073173,3454309.2682926827,0.05886789598140191
3171,Andre Miller,LAC,2003,4,2460709,0.6,40271000,0.06110374711330734,9.819365069173152,1.62,1591195.6097560977,869513.3902439023,0.02159155199135612
3171,Andre Miller,MIN,2016,17,1499187,0,70000000,0.021416957142857143,0,0,0,1499187,0.021416957142857143
3171,Andre Miller,PHI,2007,8,8733333,1.1,53135000,0.1643612120071516,6.6925765913197175,2.9700000000000006,3849047.5609756103,4884285.43902439,0.09192218761690768
3171,Andre Miller,PHI,2008,9,9366666,2.9,55630000,0.16837436634909222,17.223524357546218,7.83,10623973.170731708,-1257307.1707317084,-0.022601243407005363
3171,Andre Miller,PHI,2009,10,10333334,3.3,58680000,0.17609635310156782,18.73974072646834,8.91,12752165.853658536,-2418831.8536585364,-0.04122072006916388
3171,Andre Miller,POR,2010,11,6730800,2.4,57700000,0.11665164644714038,20.574077375646283,6.48,9119414.634146342,-2388614.634146342,-0.04139713404066451
3171,Andre Miller,POR,2011,12,7269264,2.4,58044000,0.12523713045275997,19.16364572809572,6.48,9173783.414634146,-1904519.4146341458,-0.032811650035044895
3171,Andre Miller,SAC,2015,16,4625000,-0.3,63065000,0.07333703321969397,-4.0907027027027025,-0.81,-1245918.2926829269,5870918.292682927,0.09309313078066958
3171,Andre Miller,SAS,2016,17,396844,0,70000000,0.0056692,0,0,0,396844,0.0056692
3172,Anthony Carter,DEN,2008,9,1103225,1,55630000,0.019831475822397988,50.42489066146978,2.7,3663439.024390244,-2560214.024390244,-0.04602218271418738
3172,Anthony Carter,DEN,2009,10,1147533,0.3,58680000,0.01955577709611452,15.34073529911558,0.81,1159287.8048780488,-11754.804878048832,-2.003204648610912e-4
3172,Anthony Carter,DEN,2010,11,1306455,0.3,57700000,0.02264220103986135,13.249595278827055,0.81,1139926.8292682928,166528.17073170724,0.0028861034788857406
3172,Anthony Carter,MIA,2000,1,385000,-0.4,34000000,0.011323529411764706,-35.324675324675326,-1.08,-895609.7560975611,1280609.7560975612,0.03766499282639886
3172,Anthony Carter,MIA,2001,2,1200000,0,35500000,0.03380281690140845,0,0,0,1200000,0.03380281690140845
3172,Anthony Carter,MIA,2002,3,3250000,-0.3,42500000,0.07647058823529412,-3.9230769230769225,-0.81,-839634.1463414634,4089634.1463414636,0.09622668579626974
3172,Anthony Carter,MIA,2003,4,3656250,-0.4,40271000,0.09079114002632167,-4.40571623931624,-1.08,-1060797.0731707318,4717047.073170732,0.11713260344095582
3172,Anthony Carter,MIN,2005,6,807546,0,43870000,0.018407704581718715,0,0,0,807546,0.018407704581718715
3172,Anthony Carter,MIN,2006,7,900498,0,49500000,0.018191878787878788,0,0,0,900498,0.018191878787878788
3172,Anthony Carter,NYK,2011,12,1352181,0,58044000,0.02329579284680587,0,0,0,1352181,0.02329579284680587
3172,Anthony Carter,SAS,2004,5,751179,-0.2,43840000,0.017134557481751824,-11.672317783111616,-0.54,-577404.8780487805,1328583.8780487804,0.030305289189068895
3172,Anthony Carter,TOR,2012,13,1352181,-0.1,58044000,0.02329579284680587,-4.292620588515887,-0.27,-382240.97560975613,1734421.975609756,0.029881158700464407
3173,Baron Davis,CHH,2000,1,2712480,0.5,34000000,0.07977882352941176,6.2673273166991095,1.35,1119512.1951219512,1592967.8048780488,0.046851994261119086
3173,Baron Davis,CHH,2001,2,2916000,3.6,35500000,0.08214084507042253,43.827160493827165,9.72,8416097.560975611,-5500097.560975611,-0.15493232566128481
3173,Baron Davis,CHH,2002,3,3119400,4.8,42500000,0.07339764705882353,65.39719176764763,12.96,13434146.341463415,-10314746.341463415,-0.24269991391678625
3173,Baron Davis,CLE,2011,12,13000000,0.6,58044000,0.22396802425745985,2.678953846153846,1.62,2293445.8536585364,10706554.146341464,0.18445582913550865
3173,Baron Davis,CLE,2012,NA,13900000,0,58044000,0.23947350285989938,0,0,0,13900000,0.23947350285989938
3173,Baron Davis,CLE,2013,NA,14850000,0,58044000,0.25584039694025223,0,0,0,14850000,0.25584039694025223
3173,Baron Davis,GSW,2006,7,13700000,2.3,49500000,0.2767676767676768,8.310218978102188,6.21,7497439.024390244,6202560.975609756,0.12530426213353044
3173,Baron Davis,GSW,2007,8,15070000,3.2,53135000,0.283617201467959,11.282813536828135,8.64,11197229.268292684,3872770.731707316,0.07288549415088579
3173,Baron Davis,GSW,2008,9,16440000,4.5,55630000,0.2955239978428905,15.227189781021899,12.15,16485475.609756097,-45475.6097560972,-8.174655717436131e-4
3173,Baron Davis,LAC,2009,10,11250000,0.7,58680000,0.19171779141104295,3.6512,1.89,2705004.8780487804,8544995.121951219,0.14562023043543318
3173,Baron Davis,LAC,2010,11,12150000,2.2,57700000,0.21057192374350087,10.447736625514404,5.940000000000001,8359463.414634148,3790536.5853658523,0.06569387496301304
3173,Baron Davis,NOH,2003,4,3942922,2.5,40271000,0.09790971170321075,25.533728539392865,6.75,6629981.707317074,-2687059.707317074,-0.06672443463825269
3173,Baron Davis,NOH,2004,5,10960000,4.8,43840000,0.25,19.2,12.96,13857717.073170733,-2897717.0731707327,-0.06609756097560977
3173,Baron Davis,NOH,2005,6,12330000,1.1,43870000,0.281057670389788,3.913787510137875,2.9700000000000006,3177900.0000000005,9152100,0.2086186459995441
3173,Baron Davis,NYK,2012,13,1352181,0,58044000,0.02329579284680587,0,0,0,1352181,0.02329579284680587
3174,Cal Bowdler,ATL,2000,1,1025880,-0.2,34000000,0.03017294117647059,-6.628455569852225,-0.54,-447804.87804878055,1473684.8780487806,0.04334367288378767
3174,Cal Bowdler,ATL,2001,2,1102800,0.1,35500000,0.031064788732394367,3.2190787087413857,0.27,233780.48780487807,869019.512195122,0.02447942287873583
3174,Cal Bowdler,ATL,2002,3,1179720,-0.3,42500000,0.027758117647058822,-10.807649272708778,-0.81,-839634.1463414634,2019354.1463414636,0.047514215208034435
3175,Calvin Booth,DAL,2005,6,5900700,0,43870000,0.13450421700478687,0,0,0,5900700,0.13450421700478687
3175,Calvin Booth,MIL,2006,NA,6354600,0,49500000,0.1283757575757576,0,0,0,6354600,0.1283757575757576
3175,Calvin Booth,MIL,2007,NA,6629891,0,53135000,0.1247744612778771,0,0,0,6629891,0.1247744612778771
3175,Calvin Booth,PHI,2008,9,1103225,0,55630000,0.019831475822397988,0,0,0,1103225,0.019831475822397988
3175,Calvin Booth,SAC,2009,10,1319651,0,58680000,0.022488940013633264,0,0,0,1319651,0.022488940013633264
3175,Calvin Booth,SEA,2002,3,4539000,0,42500000,0.1068,0,0,0,4539000,0.1068
3175,Calvin Booth,SEA,2003,4,4992900,-0.2,40271000,0.12398251843758536,-1.6131306455166337,-0.54,-530398.5365853659,5523298.536585366,0.13715325014490246
3175,Calvin Booth,SEA,2004,5,5446800,0,43840000,0.124242700729927,0,0,0,5446800,0.124242700729927
3175,Calvin Booth,WAS,2000,1,301875,-0.1,34000000,0.008878676470588235,-11.262939958592133,-0.27,-223902.43902439027,525777.4390243903,0.015464042324246774
3175,Calvin Booth,WAS,2001,2,423500,0.3,35500000,0.011929577464788732,25.14757969303424,0.81,701341.4634146341,-277841.4634146341,-0.007826520096186876
3175,Calvin Booth,WAS,2006,7,900498,0,49500000,0.018191878787878788,0,0,0,900498,0.018191878787878788
3175,Calvin Booth,WAS,2007,8,998967,-0.1,53135000,0.018800545779617955,-5.318994521340545,-0.27,-349913.4146341464,1348880.4146341463,0.02538591163327649
3176,Chris Herren,BOS,2001,2,316969,-0.3,35500000,0.008928704225352113,-33.59950026658758,-0.81,-701341.4634146341,1018310.4634146341,0.02868480178632772
3176,Chris Herren,DEN,2000,1,301875,-0.3,34000000,0.008878676470588235,-33.7888198757764,-0.81,-671707.3170731708,973582.3170731708,0.028634774031563847
3177,Chucky Atkins,DEN,2008,9,3000000,-0.1,55630000,0.053927736832644256,-1.8543333333333334,-0.27,-366343.9024390244,3366343.9024390243,0.06051310268630279
3177,Chucky Atkins,DET,2001,2,3000000,0.3,35500000,0.08450704225352113,3.55,0.81,701341.4634146341,2298658.536585366,0.06475094469254551
3177,Chucky Atkins,DET,2002,3,3300000,1.3,42500000,0.07764705882352942,16.742424242424242,3.5100000000000002,3638414.6341463416,-338414.6341463416,-0.007962697274031566
3177,Chucky Atkins,DET,2003,4,3600000,-0.1,40271000,0.08939435325668595,-1.118638888888889,-0.27,-265199.26829268294,3865199.268292683,0.09597971911034449
3177,Chucky Atkins,DET,2004,5,3900000,0.1,43840000,0.08895985401459854,1.1241025641025642,0.27,288702.43902439025,3611297.56097561,0.08237448816094001
3177,Chucky Atkins,DET,2010,11,1306455,-0.4,57700000,0.02264220103986135,-17.666127038436073,-1.08,-1519902.4390243904,2826357.4390243907,0.04898366445449551
3177,Chucky Atkins,LAL,2005,6,4200000,0.6,43870000,0.09573740597219056,6.267142857142857,1.62,1733400,2466600,0.05622521085023934
3177,Chucky Atkins,MEM,2007,8,3000000,1.2,53135000,0.05645996047802766,21.254,3.24,4198960.975609756,-1198960.975609756,-0.022564429765874774
3177,Chucky Atkins,MIN,2010,NA,760000,0,57700000,0.01317157712305026,0,0,0,760000,0.01317157712305026
3177,Chucky Atkins,OKC,2009,10,3240000,-0.3,58680000,0.05521472392638037,-5.433333333333333,-0.81,-1159287.8048780488,4399287.804878049,0.07497082148735597
3177,Chucky Atkins,ORL,2000,1,385000,0.5,34000000,0.011323529411764706,44.15584415584416,1.35,1119512.1951219512,-734512.1951219512,-0.021603299856527976
3177,Chucky Atkins,WAS,2006,7,4500000,0,49500000,0.09090909090909091,0,0,0,4500000,0.09090909090909091
3178,Corey Maggette,CHA,2012,13,10262069,-0.4,58044000,0.17679810144028668,-2.262467734333106,-1.08,-1528963.9024390245,11791032.902439024,0.20313956485492082
3178,Corey Maggette,DET,2013,14,10924138,-0.2,58044000,0.18820443112121837,-1.0626742357154406,-0.54,-764481.9512195123,11688619.951219512,0.20137516282853546
3178,Corey Maggette,GSW,2009,10,8275862,0,58680000,0.14103377641445125,0,0,0,8275862,0.14103377641445125
3178,Corey Maggette,GSW,2010,11,8937931,1.2,57700000,0.1549034835355286,7.746759289146447,3.24,4559707.317073171,4378223.682926829,0.07587909329162615
3178,Corey Maggette,LAC,2001,2,1353960,0.7,35500000,0.038139718309859155,18.35357026795474,1.89,1636463.4146341463,-282503.41463414626,-0.007957842665750598
3178,Corey Maggette,LAC,2002,3,1448400,0.5,42500000,0.03408,14.671361502347418,1.35,1399390.243902439,49009.75609756098,0.0011531707317073172
3178,Corey Maggette,LAC,2003,4,2069764,1.2,40271000,0.05139589282610315,23.348169163247597,3.24,3182391.2195121953,-1112627.2195121953,-0.027628497417799294
3178,Corey Maggette,LAC,2004,5,7000000,2.7,43840000,0.15967153284671534,16.909714285714287,7.290000000000001,7794965.853658537,-794965.8536585374,-0.01813334520206518
3178,Corey Maggette,LAC,2005,6,7000000,2.7,43870000,0.15956234328698427,16.921285714285716,7.290000000000001,7800300.000000001,-800300.0000000009,-0.01824253476179624
3178,Corey Maggette,LAC,2006,7,7000000,0.7,49500000,0.1414141414141414,4.95,1.89,2281829.2682926827,4718170.731707318,0.09531658043853167
3178,Corey Maggette,LAC,2007,8,7000000,1.5,53135000,0.13173990778206454,11.38607142857143,4.050000000000001,5248701.219512196,1751298.7804878037,0.03295941997718648
3178,Corey Maggette,LAC,2008,9,7000000,2.4,55630000,0.1258313859428366,19.073142857142855,6.48,8792253.658536585,-1792253.658536585,-0.032217394544968275
3178,Corey Maggette,MIL,2011,12,9600000,0.5,58044000,0.16539177175935496,3.0231250000000003,1.35,1911204.8780487806,7688795.12195122,0.1324649424910623
3178,Corey Maggette,ORL,2000,1,1259400,-0.2,34000000,0.03704117647058824,-5.399396538033985,-0.54,-447804.87804878055,1707204.8780487806,0.050211908177905315
3179,Dedric Willoughby,CHI,2000,1,134956,0.1,34000000,0.003969294117647059,25.193396366223066,0.27,223902.43902439027,-88946.43902439027,-0.0026160717360114785
3180,DeMarco Johnson,NYK,2000,1,111871,-0.1,34000000,0.003290323529411765,-30.392148099149914,-0.27,-223902.43902439027,335773.4390243903,0.009875689383070303
3181,Derek Hood,CHH,2000,1,49721,0,34000000,0.0014623823529411764,0,0,0,49721,0.0014623823529411764
3182,Derrick Dial,NJN,2002,3,540850,0,42500000,0.012725882352941177,0,0,0,540850,0.012725882352941177
3182,Derrick Dial,ORL,2004,4,32375,0,43840000,7.384808394160584e-4,0,0,0,32375,7.384808394160584e-4
3182,Derrick Dial,SAS,2000,1,301875,-0.1,34000000,0.008878676470588235,-11.262939958592133,-0.27,-223902.43902439027,525777.4390243903,0.015464042324246774
3182,Derrick Dial,SAS,2001,2,423500,0,35500000,0.011929577464788732,0,0,0,423500,0.011929577464788732
3183,Devean George,DAL,2007,8,1974259,0.2,53135000,0.03715552837113014,5.382779057864242,0.54,699826.8292682928,1274432.1707317072,0.023984796663813066
3183,Devean George,DAL,2008,9,2369111,-0.2,55630000,0.04258693151177422,-4.6962763669579015,-0.54,-732687.8048780488,3101798.8048780486,0.05575766321909129
3183,Devean George,DAL,2009,10,1600000,-0.1,58680000,0.027266530334014997,-3.6675,-0.27,-386429.26829268294,1986429.268292683,0.033851896187673536
3183,Devean George,GSW,2010,11,1600000,0.2,57700000,0.02772963604852686,7.2125,0.54,759951.2195121952,840048.7804878048,0.014558904341209789
3183,Devean George,LAL,2000,1,790440,-0.1,34000000,0.023248235294117646,-4.301401750923537,-0.27,-223902.43902439027,1014342.4390243903,0.029833601147776185
