player,season,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_as_percent_of_other_stats
Johnny High,1983,3.2,1.8,1.9,1,0.4,0.38554216867469876
Johnny Moore,1983,12.2,3.6,9.8,2.5,0.4,0.4280701754385965
Jose Slaughter,1983,3.6,1.1,0.8,0.6,0.1,0.5806451612903226
Julius Erving,1983,21.4,6.8,3.7,1.6,1.8,0.6062322946175638
Junior Bridgeman,1983,14.4,3.5,3,0.6,0.1,0.6666666666666666
Kareem Abdul-Jabbar,1983,21.8,7.5,2.5,0.8,2.2,0.6264367816091954
Kelly Tripucka,1983,26.5,4.6,4.1,1.2,0.3,0.7220708446866484
Kelvin Ransey,1983,11.1,1.9,3.7,0.8,0.1,0.6306818181818181
Kenny Carr,1983,12,7.2,1.4,0.8,0.5,0.5479452054794521
Kevin Loder,1983,5.1,1.9,1.1,0.4,0.1,0.5930232558139534
Kevin McHale,1983,14.1,6.7,1.3,0.4,2.3,0.5685483870967741
Kiki Vandeweghe,1983,26.7,5.3,2.5,0.8,0.5,0.7458100558659219
Kurt Nimphius,1983,5.3,5,1.4,0.3,1.4,0.3955223880597014
Kurt Rambis,1983,7.5,6.8,1.2,1.3,0.8,0.4261363636363636
Kyle Macy,1983,9.9,2,3.4,0.8,0.1,0.611111111111111
Larry Bird,1983,23.6,11,5.8,1.9,0.9,0.5462962962962964
Larry Drew,1983,20.1,2.8,8.1,1.7,0.1,0.6128048780487805
Larry Nance,1983,16.7,8.7,2.4,1.2,2.6,0.5284810126582279
LaSalle Thompson,1983,5.4,5.3,0.5,0.6,0.9,0.42519685039370086
Len Elmore,1983,3.4,3.2,0.5,0.6,0.5,0.41463414634146345
Lester Conner,1983,4.9,2.9,3.4,1.5,0.1,0.3828125
Lewis Lloyd,1983,9.4,3.6,1.8,0.8,0.4,0.5875
Lonnie Shelton,1983,12.4,6,2.9,0.9,0.9,0.5367965367965369
Lorenzo Romar,1983,7.6,1.7,5.5,1.2,0.1,0.47204968944099385
Louis Orr,1983,8.4,2.8,1.1,0.8,0.3,0.6268656716417911
M.L. Carr,1983,4.3,1.8,0.9,0.6,0.1,0.5584415584415585
Magic Johnson,1983,16.8,8.6,10.5,2.2,0.6,0.43410852713178294
Major Jones,1983,5.7,4.4,0.7,0.4,0.4,0.49137931034482757
Marc Iavaroni,1983,5.1,4.1,1,0.4,0.6,0.45535714285714285
Mark Aguirre,1983,24.4,6.3,4.1,1,0.3,0.6759002770083103
Mark Eaton,1983,4.3,5.7,1.4,0.3,3.4,0.28476821192052976
Mark Olberding,1983,8.7,4.5,1.6,0.6,0.1,0.5612903225806452
Marques Johnson,1983,21.4,7,4.5,1.3,0.7,0.6131805157593123
Marty Byrnes,1983,4.9,2.4,2.2,0.5,0.1,0.4851485148514852
Marvin Webster,1983,5.4,5.4,0.6,0.4,1.6,0.40298507462686567
Maurice Cheeks,1983,12.5,2.6,6.9,2.3,0.4,0.5060728744939271
Maurice Lucas,1983,16.5,10.4,2.8,0.7,0.6,0.532258064516129
Michael Brooks,1983,12.2,6.4,3.2,1.4,0.5,0.5147679324894514
Michael Cooper,1983,7.8,3.3,3.8,1.4,0.6,0.46153846153846156
Mike Dunleavy,1983,7.8,1.7,5.5,0.9,0.1,0.4875
Mike Glenn,1983,7.3,1.2,1.7,0.4,0.1,0.6822429906542057
Mike Gminski,1983,7.5,4.8,0.8,0.4,1.5,0.49999999999999994
Mike Mitchell,1983,19.9,6.7,1.2,0.7,0.7,0.6815068493150686
Mike Woodson,1983,18.2,3.1,3.1,1.7,0.7,0.6791044776119403
Moses Malone,1983,24.5,15.3,1.3,1.1,2,0.5542986425339367
Mychal Thompson,1983,15.7,9.4,4.8,0.9,1.4,0.4875776397515527
Norm Nixon,1983,15.1,2.6,7.2,1.3,0.1,0.5741444866920152
Otis Birdsong,1983,15.1,2.4,3.9,1.4,0.3,0.6536796536796537
Pat Cummings,1983,12.5,8.2,1.8,0.7,0.4,0.5296610169491526
Paul Pressey,1983,6.7,3.6,2.6,1.3,0.6,0.4527027027027027
Paul Westphal,1983,10,1.4,5.5,1.1,0.2,0.5494505494505495
Phil Hubbard,1983,9.5,5.7,1.1,1.1,0.1,0.5428571428571427
Phil Smith,1983,5.7,1.6,2.7,0.6,0.1,0.5327102803738318
Purvis Short,1983,21.4,5.3,3.4,1.4,0.2,0.6750788643533123
Quinn Buckner,1983,7.9,2.6,3.8,1.5,0.1,0.4968553459119497
Quintin Dailey,1983,15.1,3.4,3.7,0.9,0.1,0.6508620689655172
Ray Williams,1983,15.4,4.5,7.9,1.7,0.4,0.5150501672240804
Reggie King,1983,4.8,4.1,1,0.5,0.2,0.45283018867924535
Reggie Theus,1983,23.8,3.7,5.9,1.7,0.2,0.6742209631728044
Richard Anderson,1983,5.2,3.5,1.5,0.7,0.3,0.46428571428571436
Rick Mahorn,1983,11,9.5,1.4,1,1.8,0.4453441295546559
Rick Robey,1983,4.2,3.7,1.1,0.2,0.1,0.45161290322580655
Rickey Green,1983,14.3,2.9,8.9,2.8,0.1,0.49310344827586206
Rob Williams,1983,7,1.8,4.9,1.2,0.2,0.4635761589403974
Robert Parish,1983,19.3,10.6,1.8,1,1.9,0.5578034682080925
Rod Higgins,1983,10.3,4.5,2.1,0.8,0.8,0.5567567567567567
Roger Phegley,1983,4.6,1.4,1,0.5,0.1,0.6052631578947368
Rolando Blackman,1983,17.7,3.9,2.5,0.5,0.4,0.7080000000000001
Ronnie Lester,1983,8.1,2.6,5.1,0.8,0.1,0.48502994011976047
Rory White,1983,5,1.6,0.5,0.2,0,0.684931506849315
Rudy Macklin,1983,6,2.6,1,0.6,0.1,0.5825242718446603
Sam Lacey,1983,4.2,3.9,2,0.5,0.4,0.38181818181818183
Sam Williams,1983,8.4,5.2,0.6,0.9,1.2,0.5153374233128835
Sidney Moncrief,1983,22.5,5.8,3.9,1.5,0.3,0.6617647058823529
Sly Williams,1983,11.9,4.3,2,1.1,0,0.616580310880829
Steve Hayes,1983,3.6,3.6,0.6,0.3,0.6,0.4137931034482759
Steve Johnson,1983,11.7,5,1.2,0.5,1.1,0.6
T.R. Dunn,1983,7.6,7.5,2.3,1.8,0.3,0.38974358974358975
Terry Cummings,1983,23.7,10.6,2.5,1.8,0.9,0.6000000000000001
Terry Teagle,1983,10.4,2.7,2.1,0.7,0.2,0.6459627329192547
Terry Tyler,1983,12.1,6.6,1.9,1.3,2,0.5062761506276151
Tiny Archibald,1983,10.5,1.4,6.2,0.6,0.1,0.5585106382978722
Tom Chambers,1983,17.6,6.6,2.4,1,0.7,0.6219081272084807
Tom McMillen,1983,8.3,3.6,1.2,0.3,0.4,0.6014492753623188
Tracy Jackson,1983,6.3,2.3,1.3,0.8,0.1,0.5833333333333333
Tree Rollins,1983,7.8,9.3,0.9,0.6,4.3,0.34061135371179035
Trent Tucker,1983,8.4,2.8,2.5,0.7,0.1,0.5793103448275863
Truck Robinson,1983,9.5,8.1,1.8,0.7,0.3,0.4656862745098039
Vinnie Johnson,1983,15.8,4.3,3.7,1.1,0.6,0.6196078431372548
Walker Russell,1983,2.7,1.1,1.9,0.2,0,0.4576271186440678
Wally Walker,1983,9.7,4.5,2.4,0.5,0.3,0.5574712643678161
Walter Davis,1983,19,2.5,5,1.5,0.2,0.6737588652482269
Wayne Cooper,1983,9.7,7.6,1.5,0.3,1.7,0.46634615384615385
Wes Matthews,1983,6.9,1.4,3.9,0.9,0.1,0.5227272727272727
Adrian Dantley,1984,30.6,5.7,3.9,0.8,0.1,0.7445255474452555
Al Wood,1984,14.3,3.4,2,0.8,0.4,0.6842105263157896
Albert King,1984,14.7,4.9,2.6,1.2,0.4,0.6176470588235293
Alex English,1984,26.4,5.7,5,1,1.2,0.6717557251908396
Allen Leavell,1984,11.5,1.4,5.6,1.3,0.1,0.5778894472361809
Alton Lister,1984,7.6,7.4,1.3,0.5,1.7,0.4108108108108108
Alvan Adams,1984,9.6,4.6,3.1,1,0.4,0.5133689839572193
Alvin Scott,1984,2.6,1.5,0.7,0.3,0.3,0.48148148148148157
Andrew Toney,1984,20.4,2.5,4.8,0.9,0.3,0.7058823529411764
Artis Gilmore,1984,15.3,10.3,1.1,0.6,2.1,0.520408163265306
Audie Norris,1984,4.5,3.3,1,0.4,0.4,0.46874999999999994
Bernard King,1984,26.3,5.1,2.1,1,0.2,0.7579250720461095
Bill Cartwright,1984,17,8.4,1.4,0.6,1.3,0.5923344947735192
Bill Garnett,1984,5.1,4.1,1.6,0.6,0.8,0.4180327868852459
Bill Hanzlik,1984,5.4,2.6,3.2,0.9,0.2,0.4390243902439025
Bill Laimbeer,1984,17.3,12.2,1.8,0.6,1,0.5258358662613981
Bill Willoughby,1984,4.5,2.9,0.8,0.3,0.4,0.5056179775280898
Billy Knight,1984,12.8,3.4,2.1,0.7,0.1,0.6701570680628273
Billy McKinney,1984,3.9,0.7,2,0.3,0,0.5652173913043479
Bob Lanier,1984,13.6,6.3,2.6,0.8,0.7,0.5666666666666667
Bob McAdoo,1984,13.1,4.1,1.1,0.6,0.7,0.6683673469387754
Bobby Jones,1984,8.3,4.3,2.5,1.4,1.4,0.4636871508379889
Brad Davis,1984,11.1,2.3,6.9,1.2,0.2,0.5115207373271891
Brook Steppe,1984,7,2,1.3,0.6,0.1,0.6363636363636364
Buck Williams,1984,15.7,12.3,1.6,1,1.5,0.4890965732087227
Butch Carter,1984,13.4,2.1,2.8,1.8,0.2,0.6600985221674877
Byron Scott,1984,10.6,2.2,2.4,1.1,0.3,0.6385542168674698
Caldwell Jones,1984,9.9,7.2,1.9,0.6,1,0.48058252427184467
Calvin Natt,1984,16.2,6,2.3,0.9,0.3,0.6303501945525292
Cedric Maxwell,1984,11.9,5.8,2.6,0.8,0.3,0.5560747663551402
Charles Pittman,1984,4.7,3.1,1,0.2,0.3,0.5053763440860215
Clark Kellogg,1984,19.1,9.1,3,1.5,0.4,0.5770392749244713
Clemon Johnson,1984,5.7,5,0.7,0.4,0.8,0.4523809523809524
Cliff Levingston,1984,7.3,6.8,1.4,0.6,1,0.4269005847953216
Cliff Robinson,1984,17.8,10.3,2.5,0.7,0.4,0.5615141955835963
Clint Richardson,1984,7.6,2.4,2.2,0.7,0.3,0.5757575757575758
Clyde Drexler,1984,7.7,2.9,1.9,1.3,0.4,0.5422535211267605
Craig Hodges,1984,7.8,1.1,1.5,0.8,0,0.6964285714285714
Dale Ellis,1984,8.2,3.7,0.8,0.6,0.1,0.6119402985074627
Dan Issel,1984,19.8,6.8,2.3,0.8,0.6,0.6534653465346534
Dan Roundfield,1984,18.9,9.9,2.5,0.8,1,0.5709969788519638
Danny Ainge,1984,5.4,1.6,2.3,0.6,0.1,0.54
Danny Schayes,1984,7.1,5.3,1.1,0.4,0.7,0.48630136986301375
Danny Vranes,1984,8.4,4.9,1.7,0.6,0.7,0.5153374233128835
Darnell Valentine,1984,10.2,1.9,5.8,1.6,0.1,0.520408163265306
Darrell Griffith,1984,20,4.1,3.5,1.4,0.3,0.68259385665529
Darrell Walker,1984,7.9,2,3.5,1.5,0.2,0.5231788079470199
Darren Daye,1984,6.1,2.5,2.3,0.5,0.2,0.5258620689655173
Darren Tillis,1984,3.6,2.6,0.3,0.2,0.8,0.48000000000000004
Darryl Dawkins,1984,16.8,6.7,1.5,0.7,1.7,0.6131386861313869
Darwin Cook,1984,8.7,1.9,4.3,2,0.4,0.5028901734104047
Dave Corzine,1984,12.2,7,2.5,0.7,1.5,0.5104602510460251
Dave Greenwood,1984,12.2,10.1,1.8,0.9,0.9,0.4710424710424711
Dennis Johnson,1984,13.2,3.5,4.2,1.2,0.7,0.5789473684210527
Derek Harper,1984,5.7,2.1,2.9,1.2,0.3,0.4672131147540983
Derek Smith,1984,9.8,2.8,1.3,0.5,0.4,0.6621621621621621
Doc Rivers,1984,9.3,2.7,3.9,1.6,0.4,0.5195530726256984
Dominique Wilkins,1984,21.6,7.2,1.6,1.4,1.1,0.6565349544072949
Don Buse,1984,5,1.5,4,1.1,0,0.4310344827586207
Don Collins,1984,7.2,2.1,1.1,0.7,0.2,0.6371681415929205
Earl Cureton,1984,2.6,3.9,0.5,0.3,0.4,0.33766233766233766
Ed Nealy,1984,2.5,3.1,0.7,0.6,0.1,0.3571428571428572
Eddie Johnson,1984,13.2,2.2,5.6,0.9,0.1,0.6
Eddie Johnson,1984,21.9,5.5,3.6,0.9,0.3,0.6801242236024845
Edgar Jones,1984,10.2,5.5,1,0.8,1.3,0.5425531914893617
Elvin Hayes,1984,5,3.2,0.9,0.2,0.3,0.5208333333333334
Ennis Whatley,1984,8.4,2.5,8.3,1.5,0.2,0.4019138755980861
Ernie Grunfeld,1984,5.2,1.6,1.4,0.6,0.1,0.5842696629213483
Fat Lever,1984,9.7,2.7,4.6,1.7,0.4,0.5078534031413613
Frank Johnson,1984,12,2.2,6.9,1.2,0.1,0.5357142857142857
Franklin Edwards,1984,3.4,1,1.5,0.5,0.1,0.5230769230769231
Fred Brown,1984,8.5,0.9,2.7,0.7,0,0.6640625
Fred Roberts,1984,7.3,3.8,1.2,0.7,0.5,0.5407407407407407
Gene Banks,1984,13.1,7.3,3.2,1.3,0.3,0.5198412698412699
Geoff Huston,1984,10.5,1.2,5.4,0.5,0,0.5965909090909091
George Gervin,1984,25.9,4.1,2.9,1,0.6,0.7507246376811594
George Johnson,1984,13,5.7,2.4,1,0.6,0.5726872246696035
Gerald Henderson,1984,11.6,1.9,3.8,1.5,0.2,0.6105263157894737
Granville Waiters,1984,3.6,2.9,0.8,0.3,1.1,0.4137931034482759
Greg Ballard,1984,14.5,6,3.5,1.1,0.4,0.5686274509803921
Greg Kelser,1984,11,4.9,1.1,0.9,0.4,0.6010928961748635
Gus Williams,1984,18.7,2.6,8.4,2.4,0.3,0.5771604938271605
Harvey Catchings,1984,2.1,3.9,0.6,0.4,1.2,0.25609756097560976
Herb Williams,1984,14.9,8,3.1,0.9,1.6,0.5228070175438596
Isiah Thomas,1984,21.3,4,11.1,2.5,0.4,0.5419847328244275
Jack Sikma,1984,19.1,11.1,4,1.2,1.1,0.5232876712328767
Jamaal Wilkes,1984,17.3,4.5,2.9,1,0.5,0.6603053435114504
James Bailey,1984,8.8,4,1.1,0.5,0.5,0.5906040268456376
James Donaldson,1984,11.8,7.9,1.1,0.5,1.7,0.5130434782608695
James Edwards,1984,14.7,4.8,2.6,0.3,0.4,0.644736842105263
James Worthy,1984,14.5,6.3,2.5,0.9,0.9,0.5776892430278885
Jawann Oldham,1984,4,3.6,0.5,0.2,1.2,0.42105263157894746
Jay Vincent,1984,11,4,1.9,0.5,0.2,0.6250000000000001
Jeff Cook,1984,5.8,6,1.5,0.8,0.6,0.39455782312925164
Jeff Lamp,1984,5,1,0.8,0.3,0.1,0.6944444444444445
Jeff Malone,1984,12.1,1.9,1.9,0.3,0.2,0.7378048780487805
Jeff Ruland,1984,22.2,12.3,3.9,0.9,1,0.5508684863523573
Jeff Wilkins,1984,7.8,5.6,0.9,0.3,0.5,0.5165562913907285
Jerome Whitehead,1984,5.4,3.5,0.3,0.2,0.2,0.5625000000000001
Jerry Eaves,1984,4.5,1.1,2.5,0.4,0.1,0.5232558139534884
Jerry Sichting,1984,11.5,2.1,5.7,1.1,0.1,0.5609756097560975
Jim Paxson,1984,21.3,2.1,3.1,1.5,0.1,0.7580071174377223
Jim Thomas,1984,6.3,2.1,1.8,0.8,0.1,0.5675675675675674
Joe Barry Carroll,1984,20.5,8,2.5,1.3,1.8,0.6011730205278594
Joe Kopicki,1984,3.7,2.8,0.8,0.3,0.1,0.48051948051948057
Joe Meriweather,1984,6.6,4.8,0.7,0.5,0.8,0.49253731343283585
John Bagley,1984,8.9,2.1,4.4,1,0.1,0.5393939393939394
John Drew,1984,17.7,4.2,1.7,1.1,0,0.7165991902834008
John Long,1984,16.3,3.5,2.5,1.1,0.2,0.6906779661016949
John Lucas,1984,10.9,2.9,10.7,1.5,0.1,0.4176245210727969
Johnny Davis,1984,12.3,1.9,4.3,0.8,0.1,0.634020618556701
Johnny Moore,1984,10.1,3,9.6,2.1,0.3,0.40239043824701193
Jon Sundvold,1984,6.9,1.2,3.3,0.4,0,0.5847457627118645
Julius Erving,1984,22.4,6.9,4,1.8,1.8,0.6070460704607047
Junior Bridgeman,1984,15.1,4.1,3.3,0.7,0.2,0.6452991452991453
Kareem Abdul-Jabbar,1984,21.5,7.3,2.6,0.7,1.8,0.6342182890855458
Kelly Tripucka,1984,21.3,4,3,0.9,0.2,0.7244897959183674
Kelvin Ransey,1984,9.5,1.6,6,1.1,0.1,0.5191256830601092
Kenny Carr,1984,15.6,7.8,1.9,0.8,0.4,0.588679245283019
Kent Benson,1984,7.1,5,1.6,0.9,0.6,0.46710526315789475
Kevin Grevey,1984,7,1.3,1.2,0.4,0.1,0.7
Kevin McHale,1984,18.4,7.4,1.3,0.3,1.5,0.6366782006920415
Kevin McKenna,1984,6.3,1.6,1.9,0.8,0.1,0.5887850467289719
Kiki Vandeweghe,1984,29.4,4.8,3.1,0.7,0.6,0.7616580310880828
Kurt Nimphius,1984,7.9,6.3,2.1,0.5,1.8,0.42473118279569894
Kyle Macy,1984,10.1,2.3,4.3,1.5,0.1,0.5519125683060109
Larry Bird,1984,24.2,10.1,6.6,1.8,0.9,0.555045871559633
Larry Drew,1984,16.4,2,7.6,1.7,0.1,0.5899280575539567
Larry Nance,1984,17.7,8.3,2.6,1,2.1,0.5583596214511041
Larry Smith,1984,7.8,9,1,0.8,0.3,0.4126984126984126
LaSalle Thompson,1984,10.3,8.9,1.1,0.9,1.8,0.4478260869565217
Len Elmore,1984,2.4,2.5,0.5,0.4,0.5,0.3809523809523809
Lester Conner,1984,11.1,3.7,4.9,2,0.1,0.5091743119266053
Lewis Lloyd,1984,17.8,3.6,3.9,1.2,0.5,0.6592592592592593
Lonnie Shelton,1984,10.8,4.8,2.3,1,0.7,0.5510204081632653
Louis Orr,1984,8.9,2.9,0.8,0.8,0.2,0.6544117647058824
M.L. Carr,1984,3.1,1.3,0.8,0.3,0.1,0.5535714285714286
Magic Johnson,1984,17.6,7.3,13.1,2.2,0.7,0.43031784841075793
Marc Iavaroni,1984,5.1,4,1.2,0.5,0.7,0.44347826086956527
Mark Aguirre,1984,29.5,5.9,4.5,1,0.3,0.7160194174757283
Mark Eaton,1984,5.6,7.3,1.4,0.3,4.3,0.2962962962962963
Mark McNamara,1984,5.5,4.5,0.4,0.2,0.2,0.5092592592592593
Mark Olberding,1984,9.4,5.5,2.4,0.6,0.3,0.5164835164835164
Marques Johnson,1984,20.7,6.5,4.3,1.6,0.6,0.6142433234421364
Marvin Webster,1984,3.8,4.8,0.7,0.4,1.3,0.34545454545454546
Maurice Cheeks,1984,12.7,2.7,6.4,2.3,0.3,0.5204918032786885
Maurice Lucas,1984,15.9,9.7,2.7,0.7,0.5,0.5389830508474577
Michael Cooper,1984,9,3.2,5.9,1.4,0.8,0.44334975369458124
Mickey Johnson,1984,13.6,6.6,2.8,1.3,0.4,0.5506072874493927
Mike Bratz,1984,6.8,1.7,3.1,1,0.1,0.5354330708661418
Mike Evans,1984,8.1,1.8,3.7,0.8,0.1,0.5586206896551723
Mike Glenn,1984,8.4,1.3,2.1,0.6,0.1,0.672
Mike Gminski,1984,7.6,5.3,1.1,0.5,0.9,0.4935064935064935
Mike McGee,1984,9.8,2.5,1.1,0.6,0.1,0.6950354609929079
Mike Mitchell,1984,23.3,7.2,1.2,0.8,0.9,0.6976047904191617
Mike O'Koren,1984,5.9,2.4,1.3,0.5,0.2,0.5728155339805825
Mike Woodson,1984,14.5,2.5,2.5,1.2,0.4,0.6872037914691944
Mitchell Wiggins,1984,12.4,4,2.3,1.3,0.1,0.6169154228855721
Moses Malone,1984,22.7,13.4,1.4,1,1.5,0.5675
Mychal Thompson,1984,15.7,8.7,3.9,1.1,1.4,0.5097402597402597
Norm Nixon,1984,17,2.5,11.1,1.1,0,0.5362776025236593
Orlando Woolridge,1984,19.3,4.9,1.8,0.9,0.8,0.6967509025270757
Otis Birdsong,1984,19.8,2.5,3.9,1.2,0.2,0.7173913043478262
Pat Cummings,1984,13.1,8.2,2,0.8,0.3,0.5368852459016393
Paul Mokeski,1984,3.8,2.4,0.6,0.2,0.4,0.5135135135135135
Paul Pressey,1984,8.3,3.5,3.1,1.1,0.6,0.5
Paul Thompson,1984,9,3.8,1.5,0.9,0.5,0.5732484076433121
Paul Westphal,1984,7,0.7,2.5,0.7,0.1,0.6363636363636365
Phil Ford,1984,7.1,1.7,5.1,0.7,0.1,0.4829931972789116
Phil Hubbard,1984,10.8,4.8,1.1,0.9,0.1,0.6101694915254237
Purvis Short,1984,22.8,5.5,3.1,1.3,0.1,0.6951219512195121
Quinn Buckner,1984,4.1,1.7,2.7,1.1,0,0.4270833333333333
Quintin Dailey,1984,18.2,2.9,3.1,1.3,0.1,0.7109374999999999
Ralph Sampson,1984,21,11.1,2,0.9,2.4,0.5614973262032086
Randy Wittman,1984,4.5,0.9,0.9,0.2,0,0.6923076923076922
Ray Williams,1984,14.8,3.5,5.9,2.1,0.3,0.556390977443609
Reggie Johnson,1984,4.8,1.9,0.6,0.3,0.3,0.6075949367088609
Reggie King,1984,7.8,6.1,2.3,0.7,0.3,0.4534883720930233
Rich Kelley,1984,5.2,6.5,2.1,0.7,0.4,0.3489932885906041
Richard Anderson,1984,8.5,5.2,2.5,0.6,0.4,0.49418604651162795
Rick Mahorn,1984,9,9,1.6,0.8,1.5,0.410958904109589
Rick Robey,1984,5.6,3.2,1.1,0.3,0.2,0.5384615384615384
Rickey Brown,1984,3.5,2.7,0.4,0.3,0.3,0.4861111111111111
Rickey Green,1984,13.2,2.8,9.2,2.7,0.2,0.4697508896797153
Ricky Pierce,1984,9.9,2,0.9,0.4,0.2,0.7388059701492538
Ricky Sobers,1984,15.6,2.2,4.7,1.4,0.2,0.6473029045643154
Rob Williams,1984,10.2,2.5,5.9,1.1,0.1,0.515151515151515
Robert Parish,1984,19,10.7,1.7,0.7,1.5,0.5654761904761905
Robert Reid,1984,14,5.3,3.4,1.4,0.5,0.5691056910569107
Rod Foster,1984,8.3,1.5,2.2,0.7,0.1,0.6484375000000001
Rod Higgins,1984,6.4,2.6,1.5,0.6,0.4,0.5565217391304348
Rodney McCray,1984,10.8,5.7,2.2,0.7,0.7,0.537313432835821
Rolando Blackman,1984,22.4,4.6,3.6,0.7,0.5,0.7044025157232704
Rory Sparrow,1984,10.4,2.4,6.8,1.3,0.1,0.49523809523809514
Roy Hinson,1984,5.5,6.2,0.9,0.4,1.8,0.3716216216216216
Scott Hastings,1984,4.5,4,0.7,0.6,0.5,0.4368932038834952
Scott Wedman,1984,4.8,2,1,0.4,0.1,0.5783132530120483
Sidney Lowe,1984,4.2,1.6,3.4,1.2,0.1,0.4
Sidney Moncrief,1984,20.9,6.7,4.5,1.4,0.3,0.6183431952662723
Sleepy Floyd,1984,16.8,3.5,3.5,1.3,0.4,0.6588235294117647
Steve Hawes,1984,3.7,2.8,1.3,0.3,0.2,0.4457831325301206
Steve Stipanovich,1984,12,6.9,2.1,0.9,0.8,0.5286343612334802
Swen Nater,1984,4.5,3.8,0.4,0.4,0.1,0.48913043478260865
T.R. Dunn,1984,5.7,7.2,2.9,2.2,0.4,0.3097826086956522
Terry Cummings,1984,22.9,9.6,1.7,1.1,0.7,0.636111111111111
Terry Teagle,1984,5,1.1,0.9,0.2,0.1,0.684931506849315
Terry Tyler,1984,8.8,3.5,0.9,0.8,0.7,0.5986394557823129
Thurl Bailey,1984,8.5,5.7,1.6,0.5,1.5,0.4775280898876405
Tom Chambers,1984,18.1,6.5,1.6,0.6,0.6,0.6605839416058393
Tom McMillen,1984,9.2,3.2,1.2,0.2,0.3,0.6524822695035462
Tree Rollins,1984,8.6,7.7,0.8,0.5,3.6,0.4056603773584905
Trent Tucker,1984,7.6,2.1,2.2,1,0.1,0.5846153846153846
Truck Robinson,1984,10.8,8.4,1.4,0.7,0.4,0.4976958525345623
Vinnie Johnson,1984,13,2.9,3.3,0.5,0.2,0.6532663316582915
Wally Walker,1984,4.2,1.6,0.9,0.3,0.1,0.5915492957746479
Walter Davis,1984,20,2.6,5.5,1.4,0.2,0.6734006734006734
Wayne Cooper,1984,9.8,5.9,0.9,0.3,1.3,0.5384615384615384
World B. Free,1984,22.3,2.9,3,1.3,0.1,0.7533783783783784
Al Wood,1985,15,3.5,3,1.1,0.7,0.6437768240343348
Alex English,1985,27.9,5.7,4.2,1.2,0.6,0.7045454545454544
Alton Lister,1985,9.9,8,1.6,0.6,2.1,0.4459459459459459
Alvan Adams,1985,14.7,6.1,3.8,1.4,0.6,0.5526315789473685
Alvin Robertson,1985,9.2,3.4,3.5,1.6,0.3,0.511111111111111
Alvin Scott,1985,3.6,2.1,1.6,0.5,0.3,0.44444444444444436
Andrew Toney,1985,17.8,2.5,5.2,0.9,0.3,0.6666666666666667
Antoine Carr,1985,8,3.7,1.3,0.5,1.3,0.5405405405405405
Artis Gilmore,1985,19.1,10.4,1.6,0.5,2.1,0.5667655786350149
Audie Norris,1985,5.1,3.2,0.6,0.5,0.4,0.520408163265306
Ben Poquette,1985,6.7,6,1,0.6,0.7,0.4466666666666667
Bernard Thompson,1985,3.3,1.3,0.9,0.5,0.2,0.532258064516129
Bill Garnett,1985,6.4,4.4,1,0.4,0.2,0.5161290322580645
Bill Hanzlik,1985,7.8,2.6,2.6,1.1,0.3,0.5416666666666666
Bill Laimbeer,1985,17.5,12.4,1.9,0.8,0.9,0.5223880597014926
Bill Walton,1985,10.1,9,2.3,0.7,2.1,0.4173553719008264
Billy Paultz,1985,1.3,1.5,0.3,0.1,0.2,0.3823529411764706
Bob McAdoo,1985,10.5,4.5,1,0.3,0.8,0.6140350877192982
Bobby Jones,1985,7.5,3.7,1.9,1.1,0.6,0.5067567567567568
Brad Davis,1985,10.1,2.4,7.1,1.1,0.1,0.48557692307692296
Bryan Warrick,1985,3.7,1,2.6,0.4,0.1,0.47435897435897434
Buck Williams,1985,18.2,12.3,2,0.8,1.3,0.5260115606936416
Butch Carter,1985,7.9,1.4,2.4,0.8,0.1,0.626984126984127
Byron Scott,1985,16,2.6,3,1.2,0.2,0.6956521739130435
Calvin Natt,1985,23.3,7.8,3.1,1,0.4,0.6544943820224719
Carlos Clark,1985,2.7,1.1,0.8,0.6,0,0.5192307692307693
Charles Barkley,1985,14,8.6,1.9,1.2,1,0.5243445692883896
Charles Jones,1985,8.4,5.1,1.6,0.6,0.8,0.5090909090909091
Charles Pittman,1985,4.8,3.3,1,0.3,0.3,0.4948453608247422
Chuck Aleksinas,1985,5.1,3.6,0.5,0.2,0.2,0.5312500000000001
Clark Kellogg,1985,18.6,9.4,3.2,1.1,0.3,0.570552147239264
Clemon Johnson,1985,4.7,3.8,0.6,0.3,0.8,0.46078431372549017
Cliff Levingston,1985,9.8,7.6,1.4,0.9,0.9,0.475728155339806
Cliff Robinson,1985,16.7,9.1,2.5,0.9,0.8,0.5566666666666668
Clint Richardson,1985,6,2.1,2.1,0.5,0.2,0.5504587155963303
Clyde Drexler,1985,17.2,6,5.5,2.2,0.9,0.5408805031446541
Cory Blackwell,1985,3.4,1.6,0.4,0.4,0.1,0.5762711864406779
Craig Hodges,1985,10.6,2.3,4.3,1.2,0,0.5760869565217391
Dale Ellis,1985,9.3,3.3,0.8,0.6,0.1,0.6595744680851063
Dan Issel,1985,12.8,4.3,1.8,0.8,0.4,0.6368159203980099
Danny Ainge,1985,12.9,3.6,5.3,1.6,0.1,0.5489361702127659
Danny Vranes,1985,5.8,5.7,2,1,0.8,0.3790849673202614
Darnell Valentine,1985,11.6,2.9,7,1.9,0.1,0.49361702127659574
Darrell Griffith,1985,22.6,4.4,3.1,1.7,0.4,0.7018633540372671
