player,tm,experience,age,salary,vorp,vorp_per_million,percent_of_cap
Furkan Korkmaz,PHI,6,25,5000000,-0.2,-0.04,0.04043508147668918
Danuel House Jr.,PHI,7,29,4105000,-0.1,-0.0243605359317905,0.03319720189236181
Georges Niang,PHI,7,29,3465000,0.3,0.08658008658008658,0.028021511463345597
Tyrese Maxey,PHI,3,22,2726880,1.3,0.4767353165522502,0.022052322995430834
Montrezl Harrell,PHI,8,29,2463490,0.1,0.040592817506870334,0.019922283773401803
Jaden Springer,PHI,2,20,2125200,0,0,0.017186527030851967
Shake Milton,PHI,5,26,1997718,0,0,0.01615557801948971
Jalen McDaniels,PHI,4,25,1930681,-0.2,-0.10359039116249655,0.015613448708099147
Paul Reed,PHI,3,23,1782621,0.3,0.16829152130486513,0.014416085075411427
Dewayne Dedmon,PHI,10,33,580373,0,0,0.004693485908374105
Kevin Durant,PHO,15,34,44119845,0.5,0.011332768734794966,0.3567979054627795
Devin Booker,PHO,8,26,33833400,2.8,0.08275845761880272,0.2736112571266831
Deandre Ayton,PHO,5,24,30913750,1.4,0.04528729125389187,0.25
Chris Paul,PHO,18,37,28400000,2.2,0.07746478873239437,0.2296712627875945
Landry Shamet,PHO,5,25,9500000,0.1,0.010526315789473684,0.07682665480570944
Cameron Payne,PHO,8,28,6000000,0.2,0.03333333333333333,0.04852209777202701
Torrey Craig,PHO,6,32,5121951,0.5,0.09761905180272128,0.04142130120092192
Darius Bazley,PHO,4,22,4264629,0,0,0.0344881242165703
Bismack Biyombo,PHO,12,30,1836090,0.2,0.10892712230881929,0.014848489749706846
Damion Lee,PHO,6,30,1836090,0.2,0.10892712230881929,0.014848489749706846
Josh Okogie,PHO,5,24,1836090,0.6,0.3267813669264579,0.014848489749706846
T.J. Warren,PHO,8,29,1836090,0,0,0.014848489749706846
Jock Landale,PHO,2,27,1563518,0.2,0.1279166597378476,0.012644195544054021
Terrence Ross,PHO,11,31,580373,0.2,0.3446059689199877,0.004693485908374105
Ish Wainright,PHO,2,28,474851,0.3,0.6317771258773806,0.0038401277748574664
Damian Lillard,POR,11,32,42492492,4.9,0.115314488969016,0.34363747523351257
Anfernee Simons,POR,5,23,22321429,0.5,0.02239999956992001,0.18051376005822653
Jerami Grant,POR,9,28,20955000,1.1,0.05249343832020998,0.16946342646880433
Jusuf Nurkić,POR,9,28,15625000,0.8,0.0512,0.12635962961465366
Shaedon Sharpe,POR,1,19,6012960,-0.6,-0.099784465554402485,0.048626905503214586
Cam Reddish,POR,4,23,5954454,-0.3,-0.05038245320225834,0.04815376652783955
Matisse Thybulle,POR,4,25,4379527,0.2,0.04566703207903502,0.035417306214872026
Nassir Little,POR,4,22,4171548,-0.3,-0.07191574926142526,0.033735376652783956
Justise Winslow,POR,8,26,4097561,-0.2,-0.048809523518990934,0.0331370425781408
Kevin Knox,POR,5,23,3000000,-0.2,-0.06666666666666667,0.024261048886013506
Keon Johnson,POR,2,20,2681040,-0.4,-0.1491958344523021,0.02168161416845255
Drew Eubanks,POR,5,25,1836090,0.7,0.38124492808086746,0.014848489749706846
Ryan Arcidiacono,POR,6,28,1836090,-0.3,-0.16339068346322894,0.014848489749706846
Trendon Watford,POR,2,22,1563518,0,0,0.012644195544054021
Jabari Walker,POR,1,20,1017781,-0.4,-0.3930118561851715,0.008230811532085236
Greg Brown III,POR,2,21,1563518,-0.2,-0.1279166597378476,0.012644195544054021
De'Aaron Fox,SAC,6,25,30351780,2.6,0.08566219180555473,0.245455339452509
Domantas Sabonis,SAC,7,26,18500000,5.1,0.2756756756756757,0.14960980146374994
Harrison Barnes,SAC,11,30,18352273,0.6,0.032693497966164733,0.14841513080748858
Kevin Huerter,SAC,5,24,14508929,1.7,0.11716922730823205,0.11733394525089968
Richaun Holmes,SAC,8,29,11215260,-0.1,-0.008916422802503017,0.09069799037645061
Malik Monk,SAC,6,24,9472219,1,0.10557188342034744,0.07660198940600865
Keegan Murray,SAC,1,22,8008440,0.7,0.08740778478704965,0.06476438478023533
Davion Mitchell,SAC,2,24,4833600,-0.2,-0.04137702747434625,0.03908940196514496
Terence Davis,SAC,4,25,4000000,0.3,0.075,0.03234806518135134
Alex Len,SAC,10,29,3918600,-0.1,-0.025519318123819735,0.03168978205491084
Trey Lyles,SAC,8,27,2625000,0.4,0.1523809523809524,0.021228417775261816
Chimezie Metu,SAC,5,25,1910860,0.3,0.15699737291062663,0.015453155958109255
Matthew Dellavedova,SAC,9,32,1836090,-0.2,-0.10892712230881929,0.014848489749706846
Kessler Edwards,SAC,2,22,1637966,0,0,0.013246257733209333
PJ Dozier,SAC,6,26,539450,-0.1,-0.18537399202891833,0.004362540940519995
KZ Okpala,SAC,4,23,1902133,-0.1,-0.05257255933207615,0.015382580566899843
Chima Moneke,SAC,1,27,500000,0,0,0.004043508147668917
Doug McDermott,SAS,9,31,13750000,-0.4,-0.02909090909090909,0.11119647406089524
Devonte' Graham,SAS,5,27,11550000,0.2,0.01731601731601732,0.093405038211152
Zach Collins,SAS,5,25,7350000,0.6,0.08163265306122448,0.059439569770733086
Romeo Langford,SAS,4,23,5634257,-0.3,-0.053245707464178504,0.045564328171121264
Jeremy Sochan,SAS,1,19,5063520,-0.8,-0.15799285872278573,0.04094876875176903
Devin Vassell,SAS,3,22,4437000,0.7,0.15776425512733827,0.035882091302413974
Keldon Johnson,SAS,4,23,3873025,0.1,0.025819611285752095,0.03132121628725082
Malaki Branham,SAS,1,19,2925600,-1.2,-0.41017227235438886,0.02365937487364037
Charles Bassey,SAS,2,22,2600000,0.3,0.11538461538461538,0.02102624236787837
Gorgui Dieng,SAS,10,33,2458672,-0.1,-0.040672362966674695,0.019883320528890865
Blake Wesley,SAS,1,19,2385480,-1,-0.41920284387209283,0.019291415632202498
Keita Bates-Diop,SAS,5,27,1878720,0.3,0.15968318855390906,0.015193239254377098
Tre Jones,SAS,3,23,1782621,0.2,0.11219434753657677,0.014416085075411427
Sandro Mamukelashvili,SAS,2,23,357717,0,0,0.0028928632081193645
Joshua Primo,SAS,2,20,4144320,-0.1,-0.02412941085630453,0.0335151833730945
Isaiah Roby,SAS,4,24,1930681,-0.3,-0.1553855867437448,0.015613448708099147
Stanley Johnson,SAS,8,26,1245164,0.1,0.0803107060596034,0.01006966155836804
Alize Johnson,SAS,5,26,192293,-0.1,-0.5200397310354511,0.0015550766244793984
Pascal Siakam,TOR,7,28,35448672,3,0.08462940445272533,0.28667398811208605
Fred VanVleet,TOR,7,28,21250000,2.7,0.12705882352941178,0.171849096275929
Gary Trent Jr.,TOR,5,24,17505000,1.1,0.0628391888031991,0.1415632202498888
OG Anunoby,TOR,6,25,17357143,1.3,0.0748971187251266,0.14036749828150905
Chris Boucher,TOR,6,30,12690000,0.7,0.05516154452324665,0.10262423678783712
Jakob Poeltl,TOR,7,27,9398148,1,0.10640394256400304,0.07600297602199668
Thaddeus Young,TOR,16,34,8000000,0.4,0.05,0.06469613036270268
Scottie Barnes,TOR,2,21,7644600,1.8,0.2354603249352484,0.06182200477133962
Otto Porter Jr.,TOR,10,29,6000000,0.1,0.016666666666666666,0.04852209777202701
Precious Achiuwa,TOR,3,23,2840160,-0.2,-0.0704185679680018,0.022968420201366704
Malachi Flynn,TOR,3,24,2145720,-0.3,-0.13981320955203846,0.0173524726052323
Dalano Banton,TOR,2,23,1563518,0.1,0.0639583298689238,0.012644195544054021
Christian Koloko,TOR,1,22,1500000,-0.3,-0.19999999999999998,0.012130524443006753
Joe Wieskamp,TOR,2,23,545989,0,0,0.00441542194007521
Will Barton,TOR,11,32,432642,-0.1,-0.23113798475413855,0.003498782904047552
Juancho Hernangómez,TOR,7,27,1836090,-0.2,-0.10892712230881929,0.014848489749706846
Collin Sexton,UTA,5,24,16500000,0.2,0.012121212121212121,0.1334357688730743
Lauri Markkanen,UTA,6,25,16475454,3.3,0.20029797054454462,0.13323726497108893
Jordan Clarkson,UTA,9,30,13340000,0.3,0.022488755622188904,0.10788079737980671
Kelly Olynyk,UTA,10,31,12804878,1,0.07809523839274377,0.10355325704581295
Talen Horton-Tucker,UTA,4,22,10260000,0.1,0.009746588693957116,0.0829727871901662
Rudy Gay,UTA,17,36,6184500,-0.4,-0.06467782359123615,0.05001415227851684
Ochai Agbaji,UTA,1,22,3918360,-0.3,-0.07656264355495666,0.03168784117099996
Simone Fontecchio,UTA,1,27,3205128,-0.5,-0.15600000998400063,0.025919922364643563
Walker Kessler,UTA,1,21,2696400,2.1,0.7788161993769471,0.02180583073874894
Damian Jones,UTA,7,27,2298385,0,0,0.01858707694796005
Udoka Azubuike,UTA,3,23,2174880,0.1,0.045979548296917534,0.01758829000040435
Juan Toscano-Anderson,UTA,4,29,1836090,-0.1,-0.054463561154409645,0.014848489749706846
Kris Dunn,UTA,7,28,735819,0.3,0.4077089610352546,0.005950580243419191
Leandro Bolmaro,UTA,2,22,2471160,-0.2,-0.08093365059324367,0.019984311188387043
Bradley Beal,WAS,11,29,43279250,1.6,0.03696921735011582,0.35
Kristaps Porziņģis,WAS,7,27,33833400,3.4,0.10049241282283188,0.2736112571266831
Kyle Kuzma,WAS,6,27,13000000,0.2,0.015384615384615385,0.10513121183939185
Monte Morris,WAS,6,27,9125000,1.1,0.12054794520547946,0.07379402369495774
Delon Wright,WAS,8,30,7804878,1.6,0.20500000128125,0.06311817556912377
Kendrick Nunn,WAS,3,27,5250000,-0.1,-0.01904761904761905,0.04245683555052363
Deni Avdija,WAS,3,22,4916160,-0.1,-0.0203410792162989,0.03975706603048805
Johnny Davis,WAS,1,20,4810320,-0.5,-0.1039431888107236,0.038901136225789494
Corey Kispert,WAS,2,23,3552840,0.2,0.05629299377399489,0.028731874974728074
Daniel Gafford,WAS,4,24,1930681,1.1,0.569747151393731,0.015613448708099147
Taj Gibson,WAS,14,37,1836090,-0.2,-0.10892712230881929,0.014848489749706846
Anthony Gill,WAS,3,30,1836090,-0.1,-0.054463561154409645,0.014848489749706846
Isaiah Todd,WAS,2,21,1575000,0,0,0.01273705066515709
Jordan Goodwin,WAS,2,24,900000,0.7,0.7777777777777777,0.007278314665804052
Xavier Cooks,WAS,1,27,140384,0,0,0.0011352876956047067
Will Barton,WAS,11,32,14375000,-0.1,-0.006956521739130435,0.11625085924548138
Vernon Carey Jr.,WAS,3,21,1782621,0,0,0.014416085075411427
