,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,TeamID,TeamName,WINS,LOSSES,TeamGP,G_PERCENT,CHARGES_DRAWN_pct_rank,CONTESTED_SHOTS_2PT_pct_rank,CONTESTED_SHOTS_3PT_pct_rank,DEFLECTIONS_pct_rank,DEF_BOXOUTS_pct_rank,DEF_LOOSE_BALLS_RECOVERED_pct_rank,sum
92,1629655,Daniel Gafford,1610612764,WAS,24.0,78,20.6,7.29,6.01,1.28,0.97,0.01,3.08,6.71,0.27,0.22,0.49,0.553,0.447,0.35,1.44,1.78,1.62,0.68,0.194,0.806,0.962,0.405,1610612764,Wizards,35,47,82,0.9512195121951219,0.4197707736389685,0.9541547277936963,0.3209169054441261,0.36103151862464183,0.9856733524355301,0.6819484240687679,3.7234957020057307
95,1627863,Danuel House Jr.,1610612755,PHI,29.0,56,14.4,2.39,1.29,1.11,0.57,0.09,0.23,0.61,0.09,0.18,0.27,0.333,0.667,0.02,0.29,0.3,0.25,0.05,0.059,0.941,0.875,0.188,1610612755,76ers,54,28,82,0.6829268292682927,0.9054441260744985,0.47564469914040114,0.5845272206303725,0.2148997134670487,0.6590257879656161,0.8252148997134671,3.664756446991404
96,203967,Dario Saric,1610612760,OKC,29.0,57,14.1,3.23,2.44,0.79,0.72,0.02,0.75,1.74,0.14,0.12,0.26,0.533,0.467,0.19,0.79,0.98,0.84,0.46,0.196,0.804,0.98,0.531,1610612760,Thunder,40,42,82,0.6951219512195121,0.5759312320916905,0.7851002865329513,0.1977077363896848,0.4469914040114613,0.9484240687679083,0.42406876790830944,3.378223495702006
97,1629647,Darius Bazley,1610612756,PHX,22.0,43,14.3,5.05,2.84,2.21,0.84,0.0,0.93,2.05,0.09,0.07,0.16,0.571,0.429,0.02,0.23,0.26,0.21,0.12,0.091,0.909,0.9,0.5,1610612756,Suns,45,37,82,0.524390243902439,0.17191977077363896,0.833810888252149,1.0,0.6189111747851003,0.5472779369627507,0.08882521489971347,3.2607449856733526
99,1629636,Darius Garland,1610612739,CLE,23.0,69,35.5,3.46,1.58,1.88,2.0,0.1,0.19,0.48,0.22,0.35,0.57,0.385,0.615,0.0,0.09,0.09,0.09,0.01,0.0,1.0,1.0,0.167,1610612739,Cavaliers,51,31,82,0.8414634146341463,0.7679083094555874,0.07449856733524356,0.1489971346704871,0.5501432664756447,0.04011461318051576,0.5859598853868195,2.1676217765042978
101,1631223,David Roddy,1610612763,MEM,22.0,70,18.0,3.29,1.49,1.8,0.71,0.06,0.14,0.37,0.17,0.14,0.31,0.545,0.455,0.09,0.3,0.39,0.36,0.17,0.222,0.778,0.926,0.444,1610612763,Grizzlies,51,31,82,0.8536585365853658,0.7908309455587392,0.4154727793696275,0.9011461318051576,0.2034383954154728,0.5673352435530086,0.335243553008596,3.213467048710602
102,1630558,Davion Mitchell,1610612758,SAC,24.0,80,18.1,2.83,1.44,1.39,0.93,0.19,0.09,0.21,0.1,0.18,0.28,0.364,0.636,0.0,0.15,0.15,0.14,0.03,0.0,1.0,1.0,0.182,1610612758,Kings,48,34,82,0.975609756097561,0.9713467048710601,0.3839541547277937,0.5702005730659025,0.45272206303724927,0.27507163323782235,0.6074498567335244,3.2607449856733526
103,202722,Davis Bertans,1610612742,DAL,30.0,45,10.9,2.69,1.96,0.73,0.44,0.0,0.44,1.07,0.09,0.04,0.13,0.667,0.333,0.0,0.36,0.36,0.33,0.09,0.0,1.0,1.0,0.267,1610612742,Mavericks,38,44,82,0.5487804878048781,0.17191977077363896,0.7994269340974212,0.4154727793696275,0.23782234957020057,0.7851002865329513,0.03868194842406877,2.448424068767908
104,1628432,Davon Reed,1610612747,LAL,27.0,43,8.0,1.35,0.53,0.81,0.42,0.0,0.07,0.19,0.12,0.09,0.21,0.556,0.444,0.0,0.14,0.14,0.12,0.02,0.0,1.0,1.0,0.2,1610612747,Lakers,43,39,82,0.524390243902439,0.17191977077363896,0.24068767908309455,0.9226361031518625,0.47564469914040114,0.5959885386819485,0.7292263610315186,3.1361031518624642
105,1630549,Day'Ron Sharpe,1610612751,BKN,21.0,48,11.5,4.29,3.21,1.08,0.63,0.0,2.02,4.67,0.15,0.1,0.25,0.583,0.417,0.6,0.65,1.25,1.21,0.77,0.483,0.517,1.0,0.638,1610612751,Nets,45,37,82,0.5853658536585366,0.17191977077363896,0.9312320916905444,0.8223495702005731,0.5157593123209169,0.9555873925501432,0.4455587392550143,3.842406876790831
106,1628368,De'Aaron Fox,1610612758,SAC,25.0,73,33.4,4.96,1.82,3.14,2.68,0.07,0.18,0.47,0.42,0.23,0.66,0.646,0.354,0.01,0.08,0.1,0.1,0.03,0.143,0.857,1.0,0.286,1610612758,Kings,48,34,82,0.8902439024390244,0.6848137535816619,0.12893982808022922,0.8252148997134671,0.8538681948424068,0.034383954154727794,0.22349570200573066,2.7507163323782233
107,1629631,De'Andre Hunter,1610612737,ATL,25.0,67,31.7,5.7,2.61,3.09,1.37,0.06,0.46,1.07,0.21,0.16,0.37,0.56,0.44,0.01,0.46,0.48,0.34,0.09,0.031,0.969,0.885,0.231,1610612737,Hawks,41,41,82,0.8170731707317073,0.6561604584527221,0.40974212034383956,0.8653295128939829,0.29512893982808025,0.5157593123209169,0.10028653295128939,2.842406876790831
108,1629001,De'Anthony Melton,1610612755,PHI,24.0,77,27.9,3.99,1.96,2.03,3.04,0.0,0.29,0.68,0.38,0.31,0.69,0.547,0.453,0.01,0.29,0.3,0.27,0.1,0.043,0.957,0.955,0.364,1610612755,76ers,54,28,82,0.9390243902439024,0.17191977077363896,0.30659025787965616,0.504297994269341,0.9799426934097422,0.37249283667621774,0.7120343839541547,3.0472779369627507
110,201942,DeMar DeRozan,1610612741,CHI,33.0,74,36.2,4.89,2.16,2.73,1.82,0.18,0.12,0.32,0.28,0.3,0.58,0.488,0.512,0.01,0.43,0.45,0.41,0.15,0.03,0.97,0.968,0.355,1610612741,Bulls,40,42,82,0.9024390243902439,0.8653295128939829,0.16905444126074498,0.5587392550143266,0.4297994269340974,0.4269340974212034,0.38968481375358166,2.839541547277937
111,1629731,Dean Wade,1610612739,CLE,26.0,44,20.3,4.57,3.34,1.23,1.11,0.05,0.39,0.98,0.16,0.16,0.32,0.5,0.5,0.0,0.7,0.7,0.55,0.14,0.0,1.0,0.857,0.214,1610612739,Cavaliers,51,31,82,0.5365853658536586,0.7249283667621776,0.7765042979942693,0.30659025787965616,0.5128939828080229,0.7994269340974212,0.34097421203438394,3.4613180515759314
112,1629028,Deandre Ayton,1610612756,PHX,24.0,67,30.4,9.57,7.51,2.06,1.1,0.0,4.52,9.75,0.22,0.18,0.4,0.556,0.444,0.27,1.15,1.42,1.33,1.0,0.189,0.811,0.978,0.736,1610612756,Suns,45,37,82,0.8170731707317073,0.17191977077363896,0.8911174785100286,0.4297994269340974,0.1346704871060172,0.8166189111747851,0.15616045845272206,2.600286532951289
113,1627749,Dejounte Murray,1610612737,ATL,26.0,74,36.4,3.47,1.96,1.51,3.14,0.0,0.15,0.34,0.36,0.41,0.77,0.474,0.526,0.01,0.11,0.12,0.11,0.09,0.111,0.889,1.0,0.875,1610612737,Hawks,41,41,82,0.9024390243902439,0.17191977077363896,0.12320916905444126,0.03151862464183381,0.8796561604584527,0.05730659025787966,0.7363896848137536,2.0
114,1626153,Delon Wright,1610612764,WAS,30.0,50,24.4,2.72,1.6,1.12,3.24,0.06,0.34,0.8,0.34,0.28,0.62,0.548,0.452,0.04,0.24,0.28,0.26,0.12,0.143,0.857,1.0,0.462,1610612764,Wizards,35,47,82,0.6097560975609756,0.7220630372492837,0.23782234957020057,0.06017191977077364,0.9914040114613181,0.3495702005730659,0.7564469914040115,3.1174785100286533
115,1630166,Deni Avdija,1610612764,WAS,22.0,76,26.6,5.47,3.43,2.04,1.26,0.0,0.33,0.83,0.36,0.32,0.67,0.529,0.471,0.04,0.22,0.26,0.24,0.12,0.15,0.85,0.947,0.474,1610612764,Wizards,35,47,82,0.926829268292683,0.17191977077363896,0.6905444126074498,0.5673352435530086,0.37249283667621774,0.2664756446991404,0.8051575931232091,2.8739255014326646
116,203471,Dennis Schroder,1610612747,LAL,29.0,67,29.6,3.73,1.91,1.82,1.58,0.15,0.25,0.66,0.31,0.27,0.58,0.538,0.462,0.0,0.09,0.09,0.09,0.0,0.0,1.0,1.0,0.0,1610612747,Lakers,43,39,82,0.8170731707317073,0.8681948424068768,0.2177650429799427,0.3151862464183381,0.48424068767908307,0.06303724928366762,0.4871060171919771,2.4355300859598854
117,1628372,Dennis Smith Jr.,1610612766,CHA,25.0,54,25.7,4.7,2.39,2.31,2.63,0.04,0.22,0.54,0.24,0.35,0.59,0.406,0.594,0.0,0.24,0.24,0.22,0.06,0.0,1.0,0.923,0.231,1610612766,Hornets,27,55,82,0.6585365853658537,0.6103151862464183,0.5071633237822349,0.7765042979942693,0.9598853868194842,0.3151862464183381,0.8882521489971347,4.0573065902578795
120,1627884,Derrick Jones Jr.,1610612741,CHI,26.0,64,14.0,3.28,1.88,1.41,1.02,0.0,0.7,1.5,0.16,0.13,0.28,0.556,0.444,0.09,0.47,0.56,0.5,0.19,0.167,0.833,0.941,0.353,1610612741,Bulls,40,42,82,0.7804878048780488,0.17191977077363896,0.7048710601719198,0.9169054441260746,0.7851002865329513,0.7965616045845272,0.5128939828080229,3.8882521489971347
122,1628401,Derrick White,1610612738,BOS,28.0,82,28.3,6.21,4.1,2.11,1.59,0.16,0.39,0.99,0.15,0.24,0.39,0.375,0.625,0.0,0.2,0.2,0.2,0.06,0.0,1.0,1.0,0.313,1610612738,Celtics,57,25,82,1.0,0.8853868194842407,0.7363896848137536,0.5501432664756447,0.5386819484240688,0.22922636103151864,0.4169054441260745,3.3567335243553003
123,1630217,Desmond Bane,1610612763,MEM,24.0,58,31.7,4.97,2.14,2.83,1.81,0.0,0.43,0.93,0.21,0.26,0.47,0.444,0.556,0.02,0.16,0.17,0.16,0.1,0.1,0.9,0.9,0.6,1610612763,Grizzlies,51,31,82,0.7073170731707317,0.17191977077363896,0.2607449856733524,0.7650429799426934,0.5730659025787965,0.14040114613180515,0.37822349570200575,2.2893982808022924
124,1626164,Devin Booker,1610612756,PHX,26.0,53,34.6,4.34,2.17,2.17,1.91,0.02,0.3,0.72,0.4,0.42,0.81,0.488,0.512,0.06,0.38,0.43,0.42,0.13,0.13,0.87,0.957,0.304,1610612756,Suns,45,37,82,0.6463414634146342,0.4297994269340974,0.19484240687679083,0.332378223495702,0.5214899713467048,0.39255014326647564,0.8166189111747851,2.687679083094556
127,1628984,Devonte' Graham,1610612759,SAS,28.0,73,18.3,1.6,0.6,1.0,1.05,0.12,0.22,0.52,0.11,0.15,0.26,0.421,0.579,0.01,0.18,0.19,0.16,0.03,0.071,0.929,0.857,0.143,1610612759,Spurs,22,60,82,0.8902439024390244,0.9197707736389685,0.014326647564469915,0.166189111747851,0.5845272206303725,0.3467048710601719,0.37392550143266473,2.4054441260744985
129,1628415,Dillon Brooks,1610612763,MEM,27.0,73,30.3,3.89,1.71,2.18,2.07,0.01,0.36,0.86,0.12,0.27,0.4,0.31,0.69,0.0,0.45,0.45,0.42,0.1,0.0,1.0,1.0,0.226,1610612763,Grizzlies,51,31,82,0.8902439024390244,0.37822349570200575,0.1489971346704871,0.49570200573065903,0.7464183381088825,0.5272206303724928,0.46418338108882523,2.760744985673352
130,1627734,Domantas Sabonis,1610612758,SAC,26.0,79,34.6,9.49,8.11,1.38,1.56,0.04,5.52,13.37,0.37,0.28,0.65,0.569,0.431,0.61,1.46,2.06,2.01,1.41,0.294,0.706,0.988,0.689,1610612758,Kings,48,34,82,0.9634146341463414,0.5386819484240688,0.8796561604584527,0.011461318051575931,0.32951289398280803,0.8710601719197708,0.35816618911174786,2.988538681948424
132,1628378,Donovan Mitchell,1610612739,CLE,26.0,68,35.8,3.5,1.41,2.09,2.44,0.03,0.19,0.4,0.54,0.5,1.04,0.521,0.479,0.0,0.34,0.34,0.32,0.1,0.0,1.0,0.957,0.304,1610612739,Cavaliers,51,31,82,0.8292682926829268,0.46418338108882523,0.02865329512893983,0.23782234957020057,0.7421203438395415,0.3237822349570201,0.9054441260744985,2.7020057306590255
134,1628978,Donte DiVincenzo,1610612744,GSW,26.0,72,26.3,3.82,1.76,2.06,2.5,0.0,0.39,1.04,0.33,0.26,0.6,0.558,0.442,0.01,0.11,0.13,0.13,0.01,0.111,0.889,1.0,0.111,1610612744,Warriors,44,38,82,0.8780487804878049,0.17191977077363896,0.2492836676217765,0.6131805157593123,0.9226361031518625,0.10888252148997135,0.5959885386819485,2.66189111747851
135,1627827,Dorian Finney-Smith,1610612751,BKN,29.0,66,30.4,6.11,4.17,1.94,1.52,0.0,0.79,1.92,0.42,0.3,0.73,0.583,0.417,0.03,0.55,0.58,0.47,0.14,0.053,0.947,0.969,0.281,1610612751,Nets,45,37,82,0.8048780487804879,0.17191977077363896,0.7220630372492837,0.3524355300859599,0.42550143266475643,0.6045845272206304,0.5931232091690545,2.8696275071633237
136,203926,Doug McDermott,1610612759,SAS,31.0,64,20.5,2.75,1.58,1.17,0.28,0.0,0.25,0.53,0.14,0.17,0.31,0.45,0.55,0.02,0.17,0.19,0.16,0.06,0.083,0.917,0.833,0.333,1610612759,Spurs,22,60,82,0.7804878048780488,0.17191977077363896,0.3753581661891118,0.21203438395415472,0.0028653295128939827,0.27793696275071633,0.3954154727793696,1.4355300859598854
137,203110,Draymond Green,1610612744,GSW,33.0,73,31.5,10.07,6.86,3.21,2.75,0.18,3.21,8.29,0.21,0.22,0.42,0.484,0.516,0.07,1.49,1.56,1.49,0.75,0.044,0.956,0.973,0.491,1610612744,Warriors,44,38,82,0.8902439024390244,0.8882521489971347,0.8481375358166189,0.9283667621776505,0.8911174785100286,0.9111747851002865,0.24212034383954154,4.709169054441261
138,1629234,Drew Eubanks,1610612757,POR,26.0,78,20.3,6.14,5.04,1.1,1.26,0.1,3.31,7.74,0.27,0.12,0.38,0.7,0.3,0.28,0.79,1.08,0.96,0.49,0.262,0.738,0.926,0.469,1610612757,Trail Blazers,33,49,82,0.9512195121951219,0.8624641833810889,0.8997134670487106,0.16045845272206305,0.670487106017192,0.8424068767908309,0.1489971346704871,3.5845272206303727
141,1629130,Duncan Robinson,1610612748,MIA,28.0,42,16.4,2.02,0.83,1.19,0.64,0.1,0.48,1.05,0.0,0.05,0.05,0.0,1.0,0.0,0.31,0.31,0.31,0.05,0.0,1.0,1.0,0.154,1610612748,Heat,44,38,82,0.5121951219512195,0.8968481375358166,0.10601719197707736,0.501432664756447,0.19484240687679083,0.6303724928366762,0.02865329512893983,2.358166189111748
142,203939,Dwight Powell,1610612742,DAL,31.0,76,19.2,7.43,5.79,1.64,1.2,0.01,3.04,7.05,0.22,0.2,0.42,0.531,0.469,0.3,1.0,1.3,1.18,0.5,0.232,0.768,0.947,0.4,1610612742,Mavericks,38,44,82,0.926829268292683,0.42406876790830944,0.9713467048710601,0.7220630372492837,0.6762177650429799,0.9340974212034384,0.6561604584527221,4.383954154727793
144,1630700,Dyson Daniels,1610612740,NOP,20.0,59,17.7,4.61,2.73,1.88,1.53,0.05,0.14,0.32,0.19,0.2,0.39,0.478,0.522,0.0,0.2,0.2,0.2,0.08,0.0,1.0,1.0,0.417,1610612740,Pelicans,42,40,82,0.7195121951219512,0.7707736389684814,0.7593123209169055,0.9484240687679083,0.8825214899713467,0.3982808022922636,0.7435530085959885,4.502865329512894
145,1628410,Edmond Sumner,1610612751,BKN,27.0,53,13.9,1.49,0.79,0.7,1.08,0.02,0.15,0.3,0.09,0.13,0.23,0.417,0.583,0.0,0.08,0.08,0.08,0.02,0.0,1.0,1.0,0.25,1610612751,Nets,45,37,82,0.6463414634146342,0.5787965616045845,0.15472779369627507,0.11174785100286533,0.836676217765043,0.17765042979942694,0.5243553008595988,2.383954154727794
146,201569,Eric Gordon,1610612746,LAC,34.0,69,28.5,1.83,0.74,1.09,1.36,0.0,0.35,0.83,0.2,0.13,0.33,0.609,0.391,0.0,0.09,0.09,0.07,0.0,0.0,1.0,1.0,0.0,1610612746,Clippers,44,38,82,0.8414634146341463,0.17191977077363896,0.008595988538681949,0.008595988538681949,0.3868194842406877,0.06876790830945559,0.0659025787965616,0.7106017191977076
149,1630596,Evan Mobley,1610612739,CLE,21.0,79,34.4,11.41,7.82,3.58,1.81,0.01,2.68,6.09,0.38,0.32,0.7,0.545,0.455,0.24,1.11,1.35,1.22,0.73,0.178,0.822,0.99,0.598,1610612739,Cavaliers,51,31,82,0.9634146341463414,0.3524355300859599,0.8653295128939829,0.9340974212034384,0.4785100286532951,0.7765042979942693,0.5171919770773639,3.9240687679083095
153,1628373,Frank Ntilikina,1610612742,DAL,24.0,47,12.9,2.43,1.43,1.0,0.57,0.04,0.23,0.55,0.06,0.09,0.15,0.429,0.571,0.0,0.15,0.15,0.15,0.0,0.0,1.0,1.0,0.0,1610612742,Mavericks,38,44,82,0.573170731707317,0.7836676217765043,0.6160458452722063,0.6017191977077364,0.31805157593123207,0.41260744985673353,0.23782234957020057,2.9699140401146136
154,1630532,Franz Wagner,1610612753,ORL,21.0,80,32.6,5.65,2.88,2.78,1.99,0.03,0.36,0.86,0.19,0.28,0.46,0.405,0.595,0.11,0.48,0.59,0.51,0.18,0.191,0.809,0.891,0.304,1610612753,Magic,34,48,82,0.975609756097561,0.498567335243553,0.46131805157593125,0.7191977077363897,0.6561604584527221,0.5243553008595988,0.4297994269340974,3.289398280802293
155,1627832,Fred VanVleet,1610612761,TOR,29.0,69,36.7,4.16,1.58,2.58,3.8,0.01,0.42,0.91,0.28,0.64,0.91,0.302,0.698,0.01,0.25,0.26,0.23,0.1,0.056,0.944,0.889,0.389,1610612761,Raptors,41,41,82,0.8414634146341463,0.3438395415472779,0.0659025787965616,0.4785100286532951,0.9713467048710601,0.22636103151862463,0.9799426934097422,3.065902578796562
157,1629216,Gabe Vincent,1610612748,MIA,26.0,68,25.9,4.09,1.78,2.31,1.91,0.12,0.35,0.75,0.22,0.19,0.41,0.536,0.464,0.0,0.26,0.26,0.21,0.01,0.0,1.0,0.933,0.067,1610612748,Heat,44,38,82,0.8292682926829268,0.8510028653295129,0.27507163323782235,0.7621776504297995,0.7994269340974212,0.36103151862464183,0.2822349570200573,3.330945558739255
160,1629726,Garrison Mathews,1610612737,ATL,26.0,54,12.7,1.74,0.74,1.0,0.56,0.24,0.04,0.09,0.06,0.2,0.26,0.214,0.786,0.0,0.06,0.06,0.06,0.0,0.0,1.0,1.0,0.0,1610612737,Hawks,41,41,82,0.6585365853658537,0.9885386819484241,0.16332378223495703,0.6189111747851003,0.3123209169054441,0.12893982808022922,0.9541547277936963,3.166189111747851
161,203914,Gary Harris,1610612753,ORL,28.0,48,24.7,2.44,0.98,1.46,1.96,0.0,0.31,0.67,0.15,0.25,0.4,0.368,0.632,0.0,0.13,0.13,0.1,0.04,0.0,1.0,0.833,0.333,1610612753,Magic,34,48,82,0.5853658536585366,0.17191977077363896,0.034383954154727794,0.2607449856733524,0.8424068767908309,0.15472779369627507,0.6260744985673352,2.09025787965616
163,1629018,Gary Trent Jr.,1610612761,TOR,24.0,66,32.1,2.26,0.95,1.3,2.73,0.0,0.17,0.36,0.23,0.44,0.67,0.341,0.659,0.02,0.21,0.23,0.21,0.08,0.067,0.933,0.933,0.333,1610612761,Raptors,41,41,82,0.8048780487804879,0.17191977077363896,0.011461318051575931,0.017191977077363897,0.8739255014326648,0.2177650429799427,0.8925501432664756,2.184813753581662
164,201588,George Hill,1610612754,IND,36.0,46,18.1,2.52,1.46,1.07,1.02,0.0,0.13,0.3,0.02,0.33,0.35,0.063,0.938,0.0,0.24,0.24,0.22,0.02,0.0,1.0,0.909,0.091,1610612754,Pacers,35,47,82,0.5609756097560976,0.17191977077363896,0.3954154727793696,0.2636103151862464,0.5530085959885387,0.4871060171919771,0.9885386819484241,2.859598853868195
165,1627777,Georges Niang,1610612755,PHI,29.0,78,19.4,3.31,1.68,1.63,0.62,0.12,0.67,1.6,0.13,0.21,0.33,0.385,0.615,0.03,0.51,0.54,0.5,0.22,0.048,0.952,0.951,0.415,1610612755,76ers,54,28,82,0.9512195121951219,0.9025787965616046,0.4498567335243553,0.7077363896848138,0.07449856733524356,0.7335243553008596,0.6991404011461319,3.5673352435530084
166,203507,Giannis Antetokounmpo,1610612749,MIL,28.0,63,32.1,6.59,4.35,2.24,1.49,0.05,1.76,4.11,0.56,0.37,0.92,0.603,0.397,0.19,0.6,0.79,0.75,0.49,0.24,0.76,0.979,0.646,1610612749,Bucks,58,24,82,0.7682926829268293,0.6131805157593123,0.7134670487106017,0.4670487106017192,0.3438395415472779,0.6246418338108882,0.7621776504297995,3.5243553008595985
168,201609,Goran Dragic,1610612749,MIL,36.0,58,15.0,1.78,1.14,0.64,0.6,0.03,0.17,0.36,0.21,0.19,0.4,0.522,0.478,0.0,0.14,0.14,0.14,0.03,0.0,1.0,1.0,0.25,1610612749,Bucks,58,24,82,0.7073170731707317,0.670487106017192,0.37249283667621774,0.04011461318051576,0.22779369627507162,0.3123209169054441,0.839541547277937,2.462750716332378
169,202330,Gordon Hayward,1610612766,CHA,33.0,50,31.5,5.04,3.04,2.0,1.78,0.0,0.52,1.3,0.18,0.22,0.4,0.45,0.55,0.04,0.2,0.24,0.24,0.12,0.167,0.833,1.0,0.5,1610612766,Hornets,27,55,82,0.6097560975609756,0.17191977077363896,0.5358166189111748,0.34097421203438394,0.5558739255014327,0.21203438395415472,0.24212034383954154,2.0587392550143266
171,1629684,Grant Williams,1610612738,BOS,24.0,79,25.9,4.59,2.91,1.68,0.86,0.08,0.89,2.22,0.35,0.19,0.54,0.651,0.349,0.27,1.25,1.52,1.39,0.54,0.175,0.825,0.965,0.377,1610612738,Celtics,57,25,82,0.9634146341463414,0.7793696275071633,0.6217765042979942,0.3667621776504298,0.09455587392550144,0.9169054441260746,0.2822349570200573,3.061604584527221
172,1628960,Grayson Allen,1610612749,MIL,27.0,72,27.4,3.47,2.0,1.47,1.57,0.04,0.24,0.5,0.24,0.29,0.53,0.447,0.553,0.01,0.04,0.06,0.06,0.01,0.25,0.75,1.0,0.25,1610612749,Bucks,58,24,82,0.8780487804878049,0.5931232091690545,0.335243553008596,0.15472779369627507,0.5787965616045845,0.011461318051575931,0.667621776504298,2.340974212034384
174,1628977,Hamidou Diallo,1610612765,DET,24.0,56,17.8,2.82,1.64,1.18,1.89,0.02,0.41,1.02,0.39,0.18,0.57,0.688,0.313,0.04,0.23,0.27,0.23,0.14,0.133,0.867,1.0,0.615,1610612765,Pistons,17,65,82,0.6829268292682927,0.5343839541547278,0.498567335243553,0.39255014326647564,0.9770773638968482,0.46131805157593125,0.6189111747851003,3.4828080229226366
175,203084,Harrison Barnes,1610612758,SAC,30.0,82,32.5,6.59,3.77,2.82,1.11,0.09,0.38,0.96,0.22,0.15,0.37,0.6,0.4,0.06,0.43,0.49,0.45,0.27,0.125,0.875,0.949,0.564,1610612758,Kings,48,34,82,1.0,0.7650429799426934,0.6418338108882522,0.7306590257879656,0.10888252148997135,0.48424068767908307,0.07020057306590258,2.8008595988538683
176,1629312,Haywood Highsmith,1610612748,MIA,26.0,54,18.0,3.52,2.04,1.48,1.44,0.02,0.31,0.81,0.26,0.07,0.33,0.778,0.222,0.09,0.33,0.43,0.35,0.15,0.217,0.783,0.864,0.364,1610612748,Heat,44,38,82,0.6585365853658537,0.5300859598853869,0.6303724928366762,0.670487106017192,0.8481375358166189,0.6074498567335244,0.04297994269340974,3.3295128939828085
177,1630529,Herbert Jones,1610612740,NOP,24.0,66,29.6,6.15,3.24,2.91,3.38,0.29,0.47,1.18,0.33,0.41,0.74,0.449,0.551,0.0,0.48,0.48,0.45,0.09,0.0,1.0,0.968,0.194,1610612740,Pelicans,42,40,82,0.8048780487804879,0.9627507163323782,0.6131805157593123,0.8767908309455588,0.9856733524355301,0.5501432664756447,0.8997134670487106,4.888252148997134
178,1630193,Immanuel Quickley,1610612752,NYK,23.0,81,28.9,5.3,2.77,2.53,1.57,0.01,0.2,0.47,0.25,0.37,0.62,0.4,0.6,0.0,0.3,0.3,0.27,0.09,0.0,1.0,0.957,0.304,1610612752,Knicks,47,35,82,0.9878048780487805,0.3868194842406877,0.5272206303724928,0.7392550143266475,0.504297994269341,0.36962750716332377,0.8481375358166189,3.3753581661891117
179,1630171,Isaac Okoro,1610612739,CLE,22.0,76,21.7,3.61,2.51,1.09,1.36,0.0,0.18,0.43,0.22,0.21,0.43,0.515,0.485,0.01,0.46,0.47,0.39,0.08,0.028,0.972,0.909,0.182,1610612739,Cavaliers,51,31,82,0.926829268292683,0.17191977077363896,0.6389684813753582,0.10315186246418338,0.6790830945558739,0.667621776504298,0.5558739255014327,2.8166189111747855
180,1628392,Isaiah Hartenstein,1610612752,NYK,24.0,82,19.9,5.95,4.9,1.05,1.3,0.04,2.07,4.79,0.24,0.23,0.48,0.513,0.487,0.35,1.67,2.02,1.67,0.83,0.175,0.825,0.932,0.463,1610612752,Knicks,47,35,82,1.0,0.673352435530086,0.8882521489971347,0.14613180515759314,0.7077363896848138,1.0,0.7650429799426934,4.180515759312321
181,1630543,Isaiah Jackson,1610612754,IND,21.0,63,16.5,6.7,4.94,1.76,1.05,0.02,2.08,4.68,0.27,0.14,0.41,0.654,0.346,0.13,0.62,0.75,0.67,0.38,0.17,0.83,0.955,0.545,1610612754,Pacers,35,47,82,0.7682926829268293,0.5530085959885387,0.9656160458452722,0.9512893982808023,0.6876790830945558,0.8108882521489972,0.42120343839541546,4.389684813753582
182,1630198,Isaiah Joe,1610612760,OKC,23.0,73,19.1,2.75,1.34,1.41,1.16,0.27,0.34,0.74,0.19,0.33,0.52,0.368,0.632,0.01,0.12,0.14,0.12,0.01,0.1,0.9,0.9,0.1,1610612760,Thunder,40,42,82,0.8902439024390244,0.9799426934097422,0.3037249283667622,0.5386819484240688,0.6504297994269341,0.2034383954154728,0.9742120343839542,3.6504297994269344
183,1630587,Isaiah Livers,1610612765,DET,24.0,52,23.1,6.08,4.0,2.08,0.88,0.02,0.17,0.38,0.15,0.37,0.52,0.296,0.704,0.02,0.67,0.69,0.62,0.23,0.028,0.972,0.941,0.353,1610612765,Pistons,17,65,82,0.6341463414634146,0.48424068767908307,0.7879656160458453,0.7822349570200573,0.16332378223495703,0.7507163323782235,0.9627507163323782,3.9312320916905437
185,1629676,Isaiah Roby,1610612752,NYK,25.0,42,11.3,2.86,1.74,1.12,0.67,0.05,0.31,0.69,0.1,0.17,0.26,0.364,0.636,0.0,0.19,0.19,0.17,0.05,0.0,1.0,1.0,0.286,1610612752,Knicks,47,35,82,0.5121951219512195,0.8452722063037249,0.7564469914040115,0.8853868194842407,0.6217765042979942,0.5702005730659025,0.9312320916905444,4.610315186246418
